Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1570,-10568;-11940;-2872,1294;-560;-1053,0.08903996;0.5435674;1.311347,-0.2407233;0.8189284;1.038753,-0.2126549;0.7640693;1.084706,-0.1147003;0.5750397;1.25503,-0.0320378;0.4167318;1.403746,0.1109731;0.357393;1.407835,0.09589259;-0.07675099;1.513671,0
1603,-10596;-11912;-2988,1115;-472;-1045,0.08903565;0.5435805;1.311339,-0.2352642;0.8104535;1.025308,-0.2078958;0.7567304;1.073014,-0.112402;0.5717124;1.249485,-0.03182503;0.4167902;1.40331,0.1109167;0.3574099;1.407825,0.09589031;-0.07651781;1.513412,0
1635,-10540;-11944;-2936,1159;-541;-1073,0.088981;0.5442591;1.311498,-0.2327014;0.8030915;1.015756,-0.2056473;0.750356;1.06474,-0.1112618;0.5688208;1.245694,-0.03162624;0.4168395;1.403241,0.1112538;0.3577006;1.408193,0.0958585;-0.07633308;1.513409,0
1669,-10472;-11936;-3092,1157;-488;-1113,0.09070104;0.5446873;1.311545,-0.2253703;0.7911276;1.00482,-0.1990235;0.7394204;1.055281,-0.107112;0.5614938;1.241422,-0.02956643;0.4125444;1.403275,0.1113656;0.3579676;1.40856,0.09590737;-0.07632425;1.513369,0
1703,-10500;-11956;-2960,1126;-482;-1167,0.09155405;0.5450276;1.310848,-0.2190266;0.7744889;0.9899756,-0.1932501;0.7244139;1.042358,-0.1038102;0.5531385;1.234299,-0.02748564;0.4080998;1.402703,0.1114254;0.3581159;1.408652,0.09606339;-0.07633859;1.513179,0
1737,-10444;-11944;-3064,934;-550;-1118,0.09331875;0.5470391;1.312063,-0.218129;0.7625698;0.9814983,-0.1924;0.7139766;1.035286,-0.1032025;0.5480106;1.231996,-0.02697024;0.407276;1.404655,0.1118678;0.3598031;1.410858,0.09644479;-0.07608836;1.51409,0
1815,-10440;-11984;-3028,1154;-599;-1099,0.09605461;0.5492527;1.312576,-0.1367448;0.6998308;0.9653147,-0.1281095;0.6550678;1.025126,-0.1029971;0.5248234;1.213292,-0.02530356;0.3988161;1.406274,0.1121408;0.3610552;1.41142,0.09711232;-0.07653626;1.513906,0
1835,-10416;-11752;-3064,1231;-550;-1105,0.1004855;0.5530835;1.314682,-0.1343801;0.6701757;0.9482756,-0.1262687;0.628919;1.010592,-0.1027438;0.5091657;1.206286,-0.02462486;0.3967856;1.406284,0.1123612;0.3614236;1.411639,0.09754805;-0.07668945;1.513839,0
1870,-10412;-11952;-3028,1157;-544;-1140,0.105186;0.5540501;1.314263,-0.04578219;0.5935079;0.8792403,-0.06267336;0.5709921;0.9504438,-0.103308;0.4936344;1.198845,-0.02374939;0.393294;1.406307,0.112759;0.3617429;1.411989,0.0981028;-0.07714056;1.514018,0
1903,-10512;-12028;-2944,891;-445;-1253,0.1078883;0.5558816;1.314475,-0.06364951;0.6193365;0.8842568,-0.07593039;0.5856537;0.9521297,-0.1039922;0.4779526;1.188493,-0.02341431;0.3911053;1.405909,0.1133822;0.3621159;1.412329,0.09839865;-0.0774751;1.514065,0
1938,-10416;-12012;-3024,886;-331;-1119,0.1099735;0.5562757;1.315958,-0.09915863;0.5739518;0.8625697,-0.10176;0.5463234;0.9340163,-0.1032808;0.4606251;1.175979,-0.02208472;0.3862094;1.405457,0.1139717;0.3620254;1.412714,0.09866135;-0.07847804;1.514153,0
1973,-10424;-11908;-3096,997;-305;-1042,0.1107778;0.5559392;1.316399,-0.140423;0.5350865;0.9670488,-0.1182643;0.5139611;0.9499448,-0.101199;0.4372886;1.16802,-0.02331559;0.3836003;1.403299,0.1140209;0.3610284;1.409376,0.09909528;-0.079887;1.51398,0
2004,-10400;-12040;-3208,1040;-405;-1023,0.111542;0.5552581;1.316455,-0.1295393;0.465755;1.001093,-0.1222183;0.4892837;0.9338251,-0.1015605;0.4179689;1.153524,-0.02404119;0.3817111;1.402133,0.1138201;0.3605034;1.407759,0.09918728;-0.08120453;1.514026,0
2036,-10476;-11980;-3128,1140;-422;-957,0.1121557;0.5548534;1.316377,-0.1340429;0.4330061;0.9928843,-0.1338738;0.4509634;0.9231232,-0.09823395;0.3981979;1.146291,-0.02442597;0.3799471;1.401182,0.1135519;0.360242;1.406699,0.09920845;-0.08236282;1.514127,0
