Time_Stamp,Flex,Force,TrimmingId
8467,323,1023,2
8500,323,1023,2
8539,322,1023,2
8569,323,1023,2
8600,323,1023,2
8634,323,1023,2
8668,323,1023,2
8700,323,1023,2
8735,322,1023,2
8770,323,1023,2
8800,323,1023,2
8833,322,1023,2
8867,322,1023,2
8901,322,1023,2
8934,323,1023,2
8968,322,1023,2
9001,322,1023,2
9035,322,1023,2
9066,322,1023,2
9102,322,1023,2
9133,322,1023,2
9168,322,1023,2
9204,322,1023,2
9234,322,1023,2
9269,322,1023,2
9300,322,1023,2
9334,322,1023,2
9369,322,1023,2
9402,322,1023,2
9439,322,1023,2
9468,322,1023,2
9500,322,1023,2
9534,322,1023,2
9566,322,1023,2
9600,322,1023,2
9637,322,1023,2
9668,322,1023,2
9700,322,1023,2
9733,322,1023,2
9767,322,1023,2
9800,322,1023,2
9837,322,1023,2
9869,322,1023,2
9902,322,1023,2
9934,322,1023,2
9967,322,1023,2
10002,322,1023,2
10035,321,1023,2
10069,322,1023,2
10105,322,1023,2
10134,322,1023,2
10168,322,1023,2
10200,321,1023,2
10234,321,1023,2
10270,321,1023,2
10303,321,1023,2
10335,321,1023,2
10367,320,1023,2
10400,321,1023,2
10436,321,1023,2
10470,322,1023,2
10502,324,1023,2
10535,326,1023,2
10569,328,1023,2
10600,330,1023,2
10634,331,1023,2
10670,332,1023,2
10701,332,1023,2
10737,333,1023,2
10768,333,1023,2
10800,333,1023,2
10835,332,1023,2
10868,332,1023,2
10900,331,1023,2
10939,330,1023,2
10975,329,1023,2
11006,329,1023,2
11037,329,1023,2
11069,329,1023,2
11101,329,1023,2
11135,329,1023,2
11172,329,1023,2
11202,328,1023,2
11235,329,1023,2
11268,328,1023,2
11301,327,1023,2
11394,310,1023,2
11427,310,1023,2
11446,310,1023,2
11470,310,1023,2
11500,310,1023,2
11534,310,1023,2
11570,312,1023,2
11602,314,1023,2
11636,316,1023,2
11668,318,1023,2
11701,319,1023,2
11735,320,1023,2
11768,321,1023,2
