Time_Stamp,Flex,Force,TrimmingId
8268,1023,1023,1
8301,1023,1023,1
8335,1023,1021,2
8366,1021,1023,2
8400,1022,1023,2
8433,1023,1023,2
8468,1023,1021,2
8500,1020,1020,2
8534,1019,1023,2
8567,1021,1023,2
8599,1023,1021,2
8633,1023,1023,2
8666,1020,1023,2
8701,1021,1023,2
8734,1023,1023,2
8765,1023,1021,2
8799,1020,1023,2
8832,1023,1023,2
8866,1023,1023,2
8902,1023,1023,2
8933,1022,1021,2
8966,1019,1023,2
8999,1016,1023,2
9032,1023,1023,2
9066,1019,1023,2
9100,1018,1023,2
9134,1023,1021,2
9166,1022,1023,2
9199,1023,1023,2
9233,1023,1023,2
9267,1014,1023,2
9298,1021,1023,2
9333,1023,1023,2
9366,1021,1022,2
9399,1023,1023,2
9433,1023,1023,2
9465,1021,1023,2
9499,1023,1023,2
9533,1023,1023,2
9566,1018,1023,2
9599,1018,1023,2
9632,1023,1023,2
9665,1023,1020,2
9699,1023,1021,2
9732,1018,1023,2
9766,1023,1023,2
9801,1023,1022,2
9832,1023,1022,2
9865,1022,1023,2
9899,1023,1020,2
9932,1023,1022,2
9967,1021,1022,2
10002,1022,1023,2
10032,1023,1023,2
10066,1023,1023,2
10099,1017,1022,2
10132,1020,1023,2
10165,1023,1023,2
10199,1023,1023,2
10236,1023,1023,2
10265,1021,1023,2
10298,1023,1023,2
10331,1023,1023,2
10365,1023,1023,2
10400,1019,1023,2
10435,1021,1023,2
10468,1023,1023,2
10498,1023,1023,2
10532,1016,1023,2
10565,1023,1023,2
10599,1023,1023,2
10635,1011,1023,2
10670,1023,1023,2
10699,1023,1023,2
10731,1023,1022,2
10765,1019,1023,2
10799,1021,1023,2
10832,1023,1023,2
10867,1023,1023,2
10899,1023,1023,2
10932,1021,1023,2
10967,1023,1023,2
11000,1023,1018,2
11034,1023,1023,2
11067,1018,1023,2
11099,1019,1023,2
11132,1023,1019,2
11165,1023,1023,2
11200,1018,1023,2
11232,1022,1023,2
11267,1023,1023,2
11301,1023,1023,2
11332,1021,1023,2
11365,1019,1021,2
11401,1023,1023,2
11432,1023,1023,2
11469,1023,1023,2
11501,1019,1023,2
11533,1022,1023,2
11565,1023,1023,2
11601,1023,1020,2
11632,1023,1022,2
11666,1020,1021,2
11702,1023,1023,2
11735,1023,1023,2
11766,1023,1023,2
11800,1018,1021,2
11832,1020,1023,2
11866,1023,1022,2
11901,1023,1022,2
11934,1018,1023,2
11967,1021,1023,2
12000,1023,1023,2
12033,1023,1023,2
12067,1017,1023,2
12100,1023,1023,2
12133,1023,1022,2
12167,1018,1023,2
12202,1022,1023,2
12233,1023,1023,2
12267,1023,1022,2
12301,1020,1023,2
12334,1023,1023,2
12366,1023,1023,2
12401,1018,1022,2
12433,1019,1023,2
12467,1023,1023,2
12500,1022,1023,2
12532,1019,1023,2
12568,1023,1023,2
12600,1023,1023,2
12632,1023,1023,2
12665,1017,1023,2
