Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2300,0.02518667;-0.2885494;1.211352,-0.0251343;-0.2778392;1.24359,-0.216763;-0.2179483;1.377038,-0.16483;-0.07821396;1.598014,-0.005657725;-0.09675806;1.614939,-0.06234565;-0.4907537;1.589808,0
2332,0.03494401;-0.307552;1.204501,-0.02470003;-0.2808409;1.243342,-0.2141824;-0.2239859;1.37724,-0.1646139;-0.08062124;1.596375,-0.006138403;-0.09669011;1.61524,-0.06387889;-0.4911413;1.589368,0
2365,0.04762155;-0.3273692;1.193177,-0.02969452;-0.2911168;1.247254,-0.1897857;-0.2542005;1.352114,-0.1622119;-0.107694;1.57311,-0.006401859;-0.0969247;1.614906,-0.06298347;-0.4939116;1.587006,0
2400,0.05753844;-0.3472292;1.197084,-0.02611153;-0.3100945;1.249338,-0.1821667;-0.2612993;1.355239,-0.1623022;-0.1091924;1.573181,-0.006660418;-0.09727562;1.615237,-0.06336353;-0.4960488;1.586128,0
2499,0.06712792;-0.3863478;1.20443,0.02817745;-0.3598485;1.228189,-0.1721129;-0.285066;1.379323,-0.1624096;-0.1121276;1.571779,-0.00781562;-0.09885944;1.615192,-0.06714763;-0.501345;1.584263,0
2583,0.1067784;-0.4333121;1.196037,0.03235881;-0.3748844;1.242807,-0.1067773;-0.2875976;1.37559,-0.1626328;-0.1140667;1.569386,-0.008653143;-0.09968122;1.614246,-0.06840894;-0.5029687;1.583689,0
2605,0.0976036;-0.4251828;1.211803,0.03024637;-0.3808293;1.256875,-0.1273289;-0.2958359;1.407273,-0.1626662;-0.114683;1.568777,-0.009034749;-0.09997154;1.61408,-0.06938707;-0.5036042;1.584116,0
2631,0.09575939;-0.4314897;1.218533,0.03263877;-0.3947929;1.264286,-0.1266181;-0.2958688;1.406906,-0.1628079;-0.1153365;1.567773,-0.009574692;-0.1003707;1.613086,-0.06978193;-0.5041816;1.583739,0
2666,0.1064019;-0.4458754;1.217903,0.05186375;-0.4028368;1.247618,-0.1253588;-0.2959032;1.407632,-0.1629471;-0.1157309;1.567333,-0.009802413;-0.1006694;1.612836,-0.07017177;-0.5047209;1.583646,0
2698,0.05200113;-0.414532;1.264077,0.006401786;-0.389077;1.296726,-0.1229208;-0.2970095;1.408711,-0.1630635;-0.1163031;1.566831,-0.01000898;-0.1010349;1.612498,-0.07040542;-0.5050693;1.583564,0
2732,0.05246736;-0.4194636;1.26713,0.01810269;-0.3948281;1.29655,-0.1209804;-0.2976069;1.409873,-0.1641005;-0.1200624;1.563322,-0.01023965;-0.1015381;1.61216,-0.07082545;-0.5058777;1.583397,0
2765,0.05092254;-0.4236697;1.268217,0.01861396;-0.395743;1.296248,-0.1196937;-0.2979864;1.410611,-0.164079;-0.1201568;1.563123,-0.01042438;-0.102151;1.611416,-0.07146783;-0.5065565;1.583117,0
2799,0.04705397;-0.4278352;1.276064,0.01901378;-0.3987239;1.298421,-0.1168479;-0.2991253;1.413265,-0.1640839;-0.1201893;1.563114,-0.01065099;-0.1025282;1.611326,-0.07203908;-0.5072418;1.583126,0
2831,0.04563278;-0.428275;1.275642,0.01808617;-0.4013239;1.300451,-0.1157942;-0.2996064;1.414058,-0.1640431;-0.1203618;1.56291,-0.01060456;-0.1032359;1.609865,-0.06894586;-0.5102567;1.579787,0
2864,0.06587317;-0.4465148;1.256605,0.01839482;-0.4028276;1.300599,-0.1149528;-0.3000586;1.414829,-0.1640651;-0.1204609;1.562753,-0.01008872;-0.1041554;1.609163,-0.05147253;-0.5207175;1.586621,0
2899,0.07037727;-0.4577189;1.246567,0.02087511;-0.4215361;1.289423,-0.1143043;-0.3003381;1.415235,-0.1641015;-0.1205322;1.562617,-0.009907844;-0.1048172;1.608706,-0.04973098;-0.5220071;1.587727,0
2931,0.07255878;-0.5029301;1.237007,0.03526187;-0.4782824;1.297173,-0.113493;-0.3009064;1.415639,-0.1640634;-0.1206495;1.562432,-0.009604927;-0.1054849;1.608176,-0.04841694;-0.5232121;1.588534,0
2965,0.06736428;-0.4550993;1.257578,0.01960501;-0.4133751;1.306176,-0.1126287;-0.301616;1.417278,-0.1641003;-0.1207417;1.562447,-0.009473362;-0.1061208;1.608526,-0.04763092;-0.5240942;1.589698,0
2997,0.09018009;-0.4798243;1.226656,0.03807319;-0.4469986;1.261987,-0.1124941;-0.3017496;1.418444,-0.1641101;-0.1208239;1.56242,-0.009441482;-0.1065283;1.608522,-0.04704356;-0.524679;1.590429,0
3030,0.05989547;-0.4555489;1.260686,0.01193567;-0.4160785;1.310078,-0.1119198;-0.3024049;1.419503,-0.1641786;-0.1209809;1.562469,-0.009413173;-0.1071776;1.60885,-0.04640201;-0.5255341;1.591465,0
3064,0.0607777;-0.4548996;1.257591,0.01297326;-0.4156988;1.309068,-0.1117259;-0.3025921;1.41981,-0.1642244;-0.1210402;1.562443,-0.009477749;-0.1074819;1.608885,-0.04605096;-0.5258713;1.591764,0
3097,0.06107042;-0.4562307;1.259052,0.01321169;-0.4156079;1.308826,-0.1116507;-0.3028927;1.420388,-0.1642666;-0.1212363;1.562433,-0.009553844;-0.1078321;1.609015,-0.04578737;-0.5262205;1.592272,0
3132,0.06036629;-0.4552592;1.257457,0.01328375;-0.4153055;1.308142,-0.1116017;-0.3030554;1.420563,-0.1643515;-0.1213402;1.562399,-0.009634216;-0.1081099;1.608961,-0.0457494;-0.5263428;1.592317,0
3164,0.06020109;-0.4548436;1.256868,0.01301076;-0.4153088;1.308068,-0.1115069;-0.3031858;1.420823,-0.1643641;-0.121551;1.562252,-0.009728373;-0.1084274;1.608739,-0.04562687;-0.526495;1.592297,0
3198,0.0468642;-0.454434;1.265869,-0.002258625;-0.4203253;1.310533,-0.1110573;-0.3038554;1.420962,-0.1643881;-0.1216401;1.56221,-0.009823704;-0.1088288;1.608614,-0.04556107;-0.5268351;1.592313,0
3232,0.06314942;-0.4536836;1.249825,0.01502953;-0.4111782;1.299343,-0.1109085;-0.3042075;1.420676,-0.1644611;-0.1218093;1.561801,-0.009762925;-0.1095241;1.607452,-0.0455221;-0.527202;1.591627,0
3265,0.0644144;-0.4560349;1.25243,0.01521174;-0.4115178;1.299757,-0.1107814;-0.3045581;1.420785,-0.1644965;-0.1219423;1.561718,-0.009834117;-0.1097474;1.60738,-0.04549478;-0.5274953;1.591626,0
3298,0.06530453;-0.4569464;1.252792,0.01555303;-0.4118599;1.300292,-0.1105942;-0.3051386;1.421151,-0.1645689;-0.1220402;1.561746,-0.009891906;-0.1100342;1.607452,-0.04546099;-0.5279458;1.591784,0
3332,0.06551304;-0.4580469;1.256031,0.01568505;-0.412275;1.300727,-0.1106562;-0.3051488;1.422313,-0.1646449;-0.1221762;1.561805,-0.01029359;-0.1104946;1.607936,-0.04550537;-0.5284135;1.592478,0
3366,0.0630836;-0.454034;1.250611,0.0157225;-0.4122446;1.300607,-0.1101929;-0.3058367;1.421699,-0.1646279;-0.1224793;1.561418,-0.01030171;-0.1110535;1.606782,-0.0453051;-0.528983;1.591735,0
3398,0.0646098;-0.4559858;1.25183,0.0157746;-0.4123132;1.300765,-0.1101483;-0.3060443;1.421857,-0.1646622;-0.1225332;1.561431,-0.01033393;-0.1111452;1.606764,-0.04529882;-0.5290906;1.591718,0
3431,0.06520319;-0.4573419;1.253409,0.01590145;-0.4126472;1.301251,-0.1101733;-0.3061635;1.422193,-0.164675;-0.1225956;1.561426,-0.0103779;-0.1112576;1.606922,-0.04537008;-0.529253;1.59189,0
3465,0.06498263;-0.4574467;1.254624,0.01604182;-0.4129929;1.301827,-0.11011;-0.3064094;1.422318,-0.1647081;-0.1226571;1.561459,-0.01038846;-0.1113864;1.607075,-0.04529563;-0.5293981;1.59209,0
3497,0.0652502;-0.4573979;1.254637,0.0161326;-0.41323;1.302264,-0.1103797;-0.3068005;1.422853,-0.1647213;-0.1227006;1.561454,-0.01037147;-0.1114325;1.607084,-0.04528253;-0.5294871;1.592114,0
3531,0.0635606;-0.4551338;1.253358,0.01613909;-0.413223;1.302243,-0.1102574;-0.3068836;1.422649,-0.1647398;-0.1227647;1.56135,-0.01018388;-0.111646;1.606756,-0.04519143;-0.5295408;1.591922,0
3565,0.06345618;-0.4544701;1.251974,0.01622233;-0.4132577;1.302144,-0.110163;-0.3069653;1.422204,-0.1647744;-0.1228383;1.561208,-0.01011622;-0.1118187;1.606369,-0.04513654;-0.5295951;1.591641,0
3598,0.06479146;-0.4564939;1.25327,0.01629486;-0.4133213;1.302195,-0.1100566;-0.3071568;1.422321,-0.1647862;-0.1229069;1.561194,-0.01011652;-0.1118286;1.606392,-0.04506335;-0.5296538;1.591686,0
3631,0.06529134;-0.4575693;1.255051,0.01641512;-0.413481;1.30243,-0.110198;-0.3072174;1.422936,-0.1648233;-0.1229538;1.561215,-0.0101347;-0.1118897;1.606676,-0.04507941;-0.5297233;1.591807,0
3664,0.06414784;-0.4552344;1.252642,0.01649474;-0.4135432;1.302219,-0.1101377;-0.3072828;1.422743,-0.1648135;-0.1229981;1.561135,-0.01004646;-0.1120137;1.606434,-0.04507689;-0.5298789;1.591567,0
3697,0.09114858;-0.4817195;1.230569,0.03990325;-0.4503215;1.264541,-0.1102786;-0.3071119;1.42329,-0.1648333;-0.1230226;1.56117,-0.009927004;-0.1121379;1.60665,-0.04510438;-0.5299772;1.591785,0
3730,0.06609521;-0.4577122;1.257404,0.01731683;-0.4153566;1.305194,-0.1103215;-0.3070973;1.423697,-0.1648254;-0.1231191;1.561175,-0.009837468;-0.1121708;1.606916,-0.04501545;-0.5299542;1.591965,0
3765,0.06528218;-0.4557953;1.255822,0.01735731;-0.4153273;1.305016,-0.1103521;-0.3071151;1.423674,-0.1647856;-0.1231972;1.561139,-0.009784195;-0.1122071;1.60693,-0.04497268;-0.5299875;1.591961,0
3798,0.06630599;-0.4584407;1.258343,0.01739062;-0.4153718;1.304988,-0.110281;-0.3072811;1.424048,-0.164816;-0.1232158;1.561235,-0.009651611;-0.1123016;1.607315,-0.04495228;-0.5300792;1.592221,0
