Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2768,0.002290215;-0.1267714;1.717169,0.1756656;-0.1495105;1.680394,0.2671905;-0.3058082;1.604541,0.2265887;-0.4065571;1.441095,0.2041628;-0.4337466;1.391956,0.0101951;-0.5537301;1.6943,0
2805,0.002779787;-0.1267743;1.717754,0.1757348;-0.149846;1.68033,0.2651814;-0.3072806;1.605833,0.2211747;-0.4116812;1.445737,0.2017175;-0.4379971;1.393563,0.0095372;-0.5545049;1.695427,0
2836,0.003059717;-0.1267341;1.71779,0.1759844;-0.1505632;1.679682,0.2627633;-0.3097689;1.605651,0.2193421;-0.4134148;1.444894,0.2004521;-0.4388623;1.390538,0.009594189;-0.5545997;1.695651,0
2867,0.003334267;-0.1267108;1.717756,0.1762891;-0.1510251;1.678847,0.2619149;-0.3102306;1.605444,0.2177454;-0.4139434;1.444948,0.20069;-0.4374156;1.392576,0.009609886;-0.554601;1.69578,0
2899,0.004228834;-0.1265075;1.716248,0.1767482;-0.1517038;1.676332,0.2608132;-0.3115273;1.603643,0.2171467;-0.4145195;1.442531,0.2016642;-0.436106;1.390243,0.01030656;-0.5544889;1.693327,0
2934,0.00460988;-0.1264307;1.716257,0.1770548;-0.1519959;1.675956,0.2609532;-0.3113675;1.603132,0.2161552;-0.4143679;1.442344,0.1988432;-0.4396507;1.388227,0.01140757;-0.5540072;1.692865,0
2969,0.00476632;-0.1263335;1.716382,0.1772068;-0.1521481;1.675796,0.2610132;-0.3116532;1.603217,0.2155507;-0.4146169;1.442599,0.198383;-0.4393291;1.388428,0.01145526;-0.5540953;1.693361,0
3001,0.004900167;-0.126234;1.716817,0.1774078;-0.1523396;1.675941,0.2608073;-0.3121876;1.60373,0.2149069;-0.4158708;1.443733,0.1968414;-0.4410009;1.389486,0.01004826;-0.554444;1.694499,0
3032,0.004988964;-0.1262044;1.716742,0.1775503;-0.1524257;1.6757,0.2607443;-0.3124337;1.603635,0.2143168;-0.4154098;1.443313,0.198511;-0.4390598;1.389213,0.009450678;-0.5548022;1.693597,0
3068,0.005065415;-0.1261841;1.716722,0.1776475;-0.1525841;1.675356,0.2605108;-0.3128859;1.603629,0.2136477;-0.4157522;1.443364,0.1963423;-0.441513;1.386171,0.009476578;-0.5549409;1.693777,0
3101,0.005274595;-0.1260909;1.716692,0.1779821;-0.1529729;1.675079,0.2596387;-0.3138919;1.603355,0.2128986;-0.4159337;1.442507,0.1961404;-0.4402371;1.387678,0.009722939;-0.5548146;1.693364,0
3133,0.005305928;-0.1260808;1.716622,0.1783485;-0.1533503;1.674188,0.2588371;-0.3149976;1.602864,0.2122589;-0.4163962;1.441548,0.1955778;-0.440312;1.385641,0.009173867;-0.5549955;1.694218,0
3169,0.005411415;-0.1260486;1.716509,0.1785913;-0.1536371;1.673851,0.2577848;-0.316139;1.603142,0.2117099;-0.4171631;1.441439,0.1941248;-0.4417813;1.386661,0.009426609;-0.5548019;1.693766,0
3200,0.005630938;-0.1261572;1.715971,0.1790301;-0.1541535;1.672962,0.2570355;-0.3173504;1.602614,0.2109069;-0.4179824;1.440678,0.1944215;-0.442032;1.384925,0.009442429;-0.555123;1.693692,0
3232,0.005713977;-0.1261843;1.71593,0.1791928;-0.1544339;1.672866,0.2566536;-0.3180076;1.602872,0.2103124;-0.4182425;1.440745,0.1918923;-0.4447622;1.382338,0.0101141;-0.5548154;1.692524,0
3267,0.005769309;-0.1262627;1.715998,0.1794702;-0.1547296;1.672944,0.2560841;-0.3189973;1.603837,0.2098752;-0.4182433;1.441041,0.1917746;-0.445272;1.383523,0.01027488;-0.5549766;1.693225,0
3299,0.005875187;-0.1262971;1.716019,0.1796578;-0.1549216;1.673002,0.2559244;-0.3195595;1.604542,0.2096355;-0.4187907;1.441767,0.1908393;-0.4462562;1.381382,0.01046159;-0.5549763;1.693082,0
3332,0.006059155;-0.1263327;1.715861,0.1798059;-0.1550651;1.672921,0.2559251;-0.3198268;1.604651,0.2094098;-0.4187781;1.44177,0.1920741;-0.444447;1.383545,0.01048332;-0.554933;1.692877,0
3368,0.006101497;-0.1263569;1.715875,0.1799504;-0.1552138;1.673044,0.2558512;-0.3201238;1.604937,0.2093425;-0.4192226;1.442155,0.1922854;-0.4446648;1.384718,0.01018458;-0.5553307;1.693312,1
3402,0.006168754;-0.1263475;1.715877,0.1800675;-0.1553118;1.673144,0.2556408;-0.3204868;1.605405,0.2090967;-0.4191575;1.442368,0.1926866;-0.4440529;1.384731,0.009802642;-0.5553964;1.692467,1
3432,0.006311423;-0.1263393;1.715832,0.1802907;-0.1555721;1.673192,0.2556559;-0.3209538;1.605821,0.209101;-0.4195364;1.442737,0.193276;-0.444294;1.384924,0.009354021;-0.555433;1.691697,1
3468,0.006434595;-0.126315;1.715914,0.1804088;-0.1556461;1.67322,0.2555721;-0.3211255;1.605883,0.209054;-0.4195302;1.442681,0.1923111;-0.4445433;1.383146,0.009672822;-0.5553962;1.691674,1
