Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
6766,316,600;14672;-8484,1480;-585;-886,-0.20772;-0.08139617;1.335762,-0.04217847;-0.1008461;1.367402,0.02721299;-0.3210781;1.358713,0.06034843;-0.3902867;1.117097,0.06930251;-0.3482011;1.052519,-0.1795193;-0.5447206;1.401087,2
6801,317,588;14412;-8336,1096;-411;-788,-0.2076472;-0.08144164;1.335409,-0.04205756;-0.100906;1.36716,0.02707305;-0.3212947;1.358852,0.1341559;-0.3454222;1.198621,0.06167306;-0.3282668;1.030991,-0.1795104;-0.5447165;1.400962,2
6834,316,456;14212;-8100,975;-477;-788,-0.2076192;-0.08155873;1.335175,-0.04203149;-0.100947;1.367123,0.02676081;-0.3187732;1.359942,0.05831835;-0.329947;1.101382,0.03687005;-0.3318677;1.030979,-0.180416;-0.5451933;1.400205,2
6866,315,364;14056;-8128,1262;-589;-826,-0.2075889;-0.08157577;1.335189,-0.04199561;-0.1009338;1.367202,0.02832198;-0.3113274;1.361749,0.05626104;-0.330164;1.103222,0.01745806;-0.3329455;1.049706,-0.1806229;-0.5452734;1.399904,2
6901,312,520;13992;-8504,1516;-579;-980,-0.2074548;-0.08165332;1.334621,-0.04219152;-0.1006341;1.367018,0.03032783;-0.303459;1.359317,0.0110072;-0.3328415;1.100988,-0.00128062;-0.3292784;1.057033,-0.1803215;-0.5451887;1.398641,2
6933,313,428;14476;-8572,994;-432;-854,-0.2073595;-0.08162978;1.334442,-0.04228419;-0.0998249;1.366775,0.03146606;-0.2992021;1.357965,0.007197171;-0.3317728;1.100441,-0.01598112;-0.327462;1.072927,-0.1800697;-0.5447928;1.397949,2
6966,314,800;14768;-8740,1599;-327;-757,-0.2073201;-0.0816639;1.334415,-0.04222659;-0.09968964;1.366791,0.03228189;-0.2974102;1.357331,0.03138101;-0.3318983;1.099129,-0.02114591;-0.3271542;1.085961,-0.1799425;-0.5448768;1.397614,2
7001,314,860;15544;-8876,1368;109;-415,-0.2073093;-0.08164351;1.33436,-0.0416981;-0.0989333;1.366962,0.03298847;-0.2962747;1.356915,0.03391543;-0.3319164;1.105434,-0.02607701;-0.3271367;1.092775,-0.1795613;-0.5448402;1.397309,2
7034,317,1120;16008;-9376,1452;692;524,-0.2072106;-0.08166973;1.334127,-0.04148075;-0.09863509;1.366973,0.03338944;-0.2957321;1.356898,0.03574261;-0.3322959;1.112605,-0.02919007;-0.3268998;1.094466,-0.1791258;-0.544771;1.397009,2
7065,316,1516;16100;-9544,1928;1308;1529,-0.2071263;-0.08171134;1.334065,-0.04128193;-0.09844609;1.367054,0.03354477;-0.2953156;1.356978,0.06308183;-0.3404714;1.169742,-0.03124535;-0.3271588;1.097525,-0.179027;-0.5447179;1.396826,2
7101,316,1916;16628;-9952,2337;1961;2577,-0.2069865;-0.08173619;1.333702,-0.04115344;-0.09826504;1.366823,0.03363614;-0.2952629;1.356759,0.06205752;-0.3408189;1.169446,-0.03263269;-0.3268022;1.096732,-0.1786466;-0.5446118;1.396268,2
7133,317,2176;16184;-9636,1457;2745;3972,-0.2069146;-0.08176069;1.333625,-0.04103214;-0.09813368;1.366838,0.03369116;-0.294979;1.356835,0.06122296;-0.3425096;1.169898,-0.03554247;-0.3269443;1.099799,-0.1784788;-0.5445725;1.396191,2
7166,312,2596;15652;-9344,1635;3434;4805,-0.2068813;-0.08178884;1.333661,-0.04085754;-0.09797949;1.367102,0.03363564;-0.2947383;1.35707,0.06079207;-0.3439108;1.170521,-0.0372915;-0.3269005;1.101192,-0.1783863;-0.5445502;1.396183,2
7201,313,2896;15024;-9204,1135;3539;5502,-0.2068324;-0.08181349;1.333599,-0.04080161;-0.0979263;1.367101,0.03371313;-0.2946008;1.357108,0.06045042;-0.3441749;1.170608,-0.03599182;-0.3262553;1.101859,-0.1782785;-0.5445403;1.396162,2
7234,317,3616;14412;-9044,1060;3852;5932,-0.2068159;-0.08183355;1.333606,-0.04063847;-0.09771262;1.367348,0.03376215;-0.2945047;1.357138,0.06089966;-0.3444922;1.170813,-0.03661229;-0.3259189;1.102859,-0.1782407;-0.5445271;1.396167,2
7265,317,4044;14260;-8544,915;4085;5959,-0.2067731;-0.08184341;1.333461,-0.04061231;-0.09766354;1.3673,0.03381414;-0.2941915;1.357187,0.0606752;-0.3443671;1.170873,-0.0355329;-0.3242475;1.100817,-0.1781023;-0.5444955;1.395976,2
7300,319,4896;13308;-8200,419;4037;5983,-0.2067544;-0.08184358;1.33345,-0.04053731;-0.09755725;1.367398,0.03394882;-0.2938138;1.357328,0.06064695;-0.3442555;1.171065,-0.03653901;-0.3243802;1.103074,-0.1779942;-0.5444614;1.395946,2
7332,311,5268;13100;-7732,626;3690;5340,-0.2067337;-0.08184783;1.33346,-0.04043715;-0.09745418;1.367493,0.0341175;-0.2935621;1.357361,0.02145837;-0.3383689;1.122104,-0.03791649;-0.3229699;1.102671,-0.1779163;-0.5444323;1.395969,2
7368,315,5688;12656;-7760,784;3374;5367,-0.2066929;-0.08183163;1.333514,-0.04033143;-0.09735195;1.367768,0.03442028;-0.2931763;1.357726,0.02740121;-0.3361568;1.127212,-0.03745105;-0.3226184;1.104178,-0.1778671;-0.5444152;1.396032,2
7402,312,6452;12964;-7692,923;3130;5092,-0.2066903;-0.08181532;1.333503,-0.04026218;-0.0972593;1.367832,0.03496157;-0.2929176;1.357622,0.05768635;-0.339528;1.169782,-0.03358833;-0.3213599;1.102207,-0.1777044;-0.5443274;1.396019,2
7432,314,6856;11792;-7368,218;3067;4769,-0.2066512;-0.08178998;1.333442,-0.040187;-0.09722133;1.367801,0.03533556;-0.2926339;1.35744,0.02708893;-0.3333831;1.127992,-0.03236269;-0.320332;1.100682,-0.177531;-0.5441836;1.395888,2
7468,316,7380;11304;-6828,844;2832;4099,-0.2066104;-0.08175875;1.333495,-0.04006562;-0.09705382;1.368058,0.03564148;-0.2923853;1.357468,0.05840192;-0.3405182;1.170035,-0.03227122;-0.3216363;1.104189,-0.1774125;-0.5440968;1.395947,2
7501,318,7700;11016;-6480,265;2318;3032,-0.2066769;-0.08167908;1.334015,-0.04009992;-0.09699572;1.368539,0.03590672;-0.2920376;1.357804,0.03728826;-0.3316787;1.141676,-0.03338938;-0.3204517;1.10556,-0.1772723;-0.5439928;1.396214,2
7533,312,7928;9928;-5876,-699;1602;1998,-0.2065261;-0.08158508;1.333501,-0.03996901;-0.09683724;1.368255,0.03627417;-0.2915005;1.357299,0.04944349;-0.3336536;1.155231,-0.02841336;-0.3196761;1.098908,-0.1769241;-0.5438452;1.395752,2
7566,315,8116;9708;-5600,1201;868;690,-0.2063562;-0.08151045;1.333062,-0.03981229;-0.09675275;1.367713,0.03667651;-0.2911404;1.356753,0.03519045;-0.329738;1.127491,-0.02706644;-0.3187311;1.098448,-0.1767266;-0.5437004;1.395283,2
7600,313,8328;9992;-5556,1064;60;-629,-0.2063083;-0.08153141;1.33322,-0.03970911;-0.09663461;1.368101,0.03683463;-0.2908902;1.357014,0.03508581;-0.3297197;1.128883,-0.02931942;-0.3191146;1.103605,-0.1766779;-0.5436229;1.395437,2
7632,317,8548;9916;-5508,1140;-781;-1984,-0.206292;-0.08150341;1.333278,-0.03956438;-0.09650737;1.36832,0.03708566;-0.2905686;1.357082,0.03494791;-0.3295847;1.128669,-0.02796838;-0.3188162;1.101767,-0.1766808;-0.5436133;1.395481,2
7667,315,8724;11012;-6044,1224;-1536;-3025,-0.2061654;-0.08149689;1.333128,-0.03949792;-0.09631835;1.368164,0.03755485;-0.2902369;1.356388,0.03489394;-0.3294794;1.128502,-0.02693912;-0.3180631;1.099354,-0.1765138;-0.5435548;1.395254,2
7700,313,8528;11380;-6436,945;-2027;-3653,-0.2060192;-0.08148515;1.332994,-0.03944347;-0.09628557;1.368122,0.03779554;-0.2899886;1.356256,0.03489343;-0.3294294;1.128486,-0.0262716;-0.3179539;1.098736,-0.1764028;-0.5434976;1.395151,2
7732,317,8392;11900;-6596,1079;-2549;-3910,-0.205976;-0.08147846;1.33307,-0.03936598;-0.09625068;1.368217,0.03812077;-0.2897958;1.356389,0.0349802;-0.3293515;1.128638,-0.02756146;-0.3185025;1.101591,-0.176342;-0.5434617;1.395218,2
7766,315,8024;11820;-6376,1113;-2743;-4445,-0.2056236;-0.08142421;1.332633,-0.03921447;-0.09616899;1.367684,0.03857777;-0.2895696;1.355662,-0.000869806;-0.3145464;1.131151,-0.03518561;-0.3157829;1.096811,-0.1761846;-0.5433288;1.394757,2
