Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2664,359,-8884;-12624;4252,-450;-885;-978,-0.232087;-0.3453527;1.265481,-0.2572135;-0.3756801;1.341467,-0.3135379;-0.3479298;1.561976,-0.2320489;-0.183608;1.700559,-0.06036293;-0.1059435;1.70237,-0.02122715;-0.507722;1.602336,1
2697,359,-8836;-12748;4244,-29;-1123;-807,-0.2344091;-0.3460248;1.267376,-0.2204476;-0.3587992;1.372883,-0.3178641;-0.3454772;1.578122,-0.2319588;-0.1835807;1.700615,-0.06039398;-0.1059384;1.702515,-0.02126741;-0.5077443;1.602388,1
2732,358,-8704;-12556;4604,439;-1254;-564,-0.2344605;-0.3454486;1.262605,-0.2486446;-0.4003368;1.336699,-0.3178071;-0.3456317;1.5787,-0.2336139;-0.1844923;1.70122,-0.06043411;-0.1059618;1.702427,-0.02130315;-0.5077614;1.602376,1
2765,359,-8788;-12540;4600,-26;-1002;-500,-0.2379401;-0.3429903;1.26694,-0.2221825;-0.3647404;1.368951,-0.3177114;-0.3448558;1.580643,-0.2332309;-0.184401;1.701139,-0.06042751;-0.1059638;1.702404,-0.02131201;-0.5077971;1.602358,1
2798,358,-8812;-12708;4348,-306;-737;-508,-0.2410605;-0.3415164;1.267805,-0.2228791;-0.3651719;1.368555,-0.2914445;-0.3568468;1.626843,-0.2329642;-0.1843166;1.701077,-0.06044087;-0.1059665;1.702404,-0.02132789;-0.5078728;1.602382,1
2830,358,-8620;-12884;4020,-57;-613;-510,-0.2435896;-0.3428415;1.271715,-0.2335935;-0.3877786;1.388242,-0.2915927;-0.3539404;1.61941,-0.2328675;-0.1842859;1.701041,-0.06048606;-0.1059827;1.702367,-0.02139644;-0.5079761;1.602342,1
2865,358,-8424;-12856;4424,-186;-629;-186,-0.2471693;-0.3427931;1.27313,-0.2333382;-0.3843845;1.386702,-0.3061197;-0.3448577;1.612482,-0.2325456;-0.1842061;1.700897,-0.06048017;-0.105976;1.702291,-0.0213788;-0.5080542;1.602284,1
2897,358,-8152;-12552;4664,-2337;-71;575,-0.2523274;-0.3448762;1.280177,-0.2416357;-0.3675417;1.360427,-0.2910759;-0.3552415;1.622893,-0.2323789;-0.1841701;1.70092,-0.06054777;-0.1060323;1.702572,-0.02142046;-0.5081146;1.60238,1
2932,358,-8500;-12508;4880,-5697;599;1305,-0.2567002;-0.3447777;1.282177,-0.2419654;-0.3693354;1.360872,-0.2899209;-0.3557554;1.623548,-0.2322206;-0.1840995;1.700941,-0.06054815;-0.1060378;1.702578,-0.02128814;-0.5084484;1.602323,1
2963,358,-9264;-12880;3076,-6598;386;1896,-0.2613028;-0.345108;1.280537,-0.2487286;-0.3717689;1.359305,-0.2880794;-0.3561988;1.623292,-0.2320316;-0.1840639;1.700902,-0.06056327;-0.1060382;1.702588,-0.02128571;-0.5084991;1.602311,1
