Time_Stamp,Flex,Force,TrimmingId
10097,434,1023,2
10132,439,1021,2
10165,432,1023,2
10197,429,1023,2
10234,431,1023,2
10266,432,1023,2
10299,428,1023,2
10333,431,1023,2
10365,430,1023,2
10398,431,1023,2
10433,433,1023,2
10465,436,1023,2
10498,437,1023,2
10532,438,1023,2
10564,440,1023,2
10597,432,1023,2
10633,432,1023,2
10666,432,1023,2
10699,431,1023,2
10732,428,1023,2
10765,414,1023,2
10797,396,1021,2
10831,381,1023,2
10865,367,1023,2
10901,358,1021,2
10934,351,1023,2
10965,344,1023,2
10997,343,1023,2
11032,341,1023,2
