Time_Stamp,Flex,Force,TrimmingId
5834,350,1023,1
5866,347,1023,1
5898,346,1023,1
5931,345,1022,1
5964,344,1023,1
5997,345,1023,1
6031,344,1023,1
6067,344,1022,1
6146,344,1023,1
6167,345,1023,1
6197,340,1023,1
6231,343,1022,1
6267,342,1021,1
6298,345,1023,1
6331,344,1023,1
6364,344,1022,1
6397,342,1023,1
6431,345,1023,1
6465,348,1023,1
6499,344,1023,1
6532,345,1023,1
6565,345,1023,1
6597,344,1022,1
6632,342,1022,1
6671,345,1023,1
6697,344,1023,1
6733,343,1023,1
6766,343,1023,1
6796,343,1023,1
6832,343,1023,1
6865,347,1023,1
6897,342,1022,1
6932,342,1023,1
6965,340,1023,1
6998,339,1023,1
7040,332,1023,1
7065,329,1022,1
7097,331,1023,1
7131,349,1022,1
7168,363,1022,1
7198,371,1022,1
7231,386,1022,1
7265,399,1023,1
7298,409,1023,1
7331,424,1023,1
7365,426,1023,1
7399,434,1023,1
7432,435,1022,1
7466,442,1023,1
7497,445,1022,1
7531,451,1023,1
7565,459,1023,1
7599,459,1023,1
7632,459,982,1
7665,461,895,1
7697,464,771,1
7731,467,648,1
7765,470,564,1
7799,471,518,1
7832,472,461,1
7865,464,453,1
7897,466,442,1
7930,464,444,1
7965,465,440,1
7997,465,426,1
8034,468,419,1
8064,469,404,1
8098,467,402,1
8131,466,393,1
8169,465,393,1
8197,465,394,2
8232,468,394,2
8266,465,396,2
8297,464,396,2
8330,466,398,2
8364,466,401,2
8397,466,414,2
8431,462,481,2
8466,459,643,2
8498,447,951,2
8533,424,1023,2
8564,399,1023,2
8597,379,1023,2
8631,360,1023,2
8666,349,1023,2
8703,344,1022,2
8733,342,1023,2
8768,343,1022,2
8799,342,1023,2
8831,345,1023,2
8863,344,1020,2
8898,345,1023,2
8935,347,1023,2
8965,350,1023,2
8997,350,1023,2
9030,355,1021,2
9064,359,1023,2
9097,359,1023,2
9133,358,1022,2
9164,355,1023,2
9197,357,1023,2
9231,358,1023,2
9264,359,1023,2
9297,355,1023,2
9333,356,1023,2
9365,356,1023,2
9398,358,1023,2
9430,355,1023,2
9478,353,1023,2
9498,353,1022,2
9530,352,1023,2
9567,353,1022,2
9597,353,1023,2
9631,352,1023,2
9664,352,1023,2
9697,354,1022,2
9731,352,1022,2
9764,351,1023,2
9798,351,1023,2
9831,353,1023,2
9864,354,1023,2
9897,351,1023,2
9930,351,1023,2
9965,354,1023,2
10000,350,1023,2
10034,345,1023,2
10063,338,1023,2
10097,332,1023,2
10131,331,1022,2
10164,341,1023,2
10198,358,1023,2
10234,361,1022,2
10265,374,1023,2
10297,387,1023,2
10330,400,1023,2
10365,405,1023,2
10397,413,1022,2
10433,426,1023,2
10464,429,1023,2
10497,433,1023,2
10531,439,1023,2
10564,449,1023,2
10597,454,1023,2
10632,461,1023,2
10666,465,1021,2
10699,470,1023,2
10730,473,991,2
10764,473,940,2
10797,1023,884,2
10831,473,813,2
10867,473,722,2
10898,477,615,2
10931,478,557,2
10964,482,531,2
10998,489,496,2
11031,492,468,2
11066,492,457,2
11099,487,455,2
11131,489,449,2
11165,487,448,2
11197,486,442,2
11231,486,436,2
11264,487,426,2
11301,486,421,2
11333,488,421,2
11364,486,415,2
11397,485,391,2
11431,482,375,2
11464,483,373,2
11500,483,374,2
11533,484,399,2
11566,483,508,2
11597,473,688,2
11631,468,943,2
11665,452,1023,2
11698,430,1023,2
11732,407,1023,2
11765,391,1020,2
11798,376,1022,2
11832,355,1023,2
11865,346,1023,2
11898,345,1022,2
11932,345,1023,2
11967,347,1023,2
11998,349,1023,2
12032,346,1023,2
12065,348,1023,2
12098,352,1023,2
12132,353,1023,2
12166,351,1023,2
12199,352,1023,2
12231,353,1023,2
12265,354,1022,2
12297,355,1023,2
12331,352,1023,2
12366,353,1022,2
12400,354,1023,2
12431,352,1022,2
12465,352,1022,2
12497,353,1022,2
12530,352,1023,2
12564,353,1023,2
12599,354,1023,2
12632,352,1023,2
12665,352,1023,2
12698,354,1023,2
12731,352,1020,2
12765,351,1023,2
