Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2871,-0.02689074;0.08513945;1.354804,0.1578444;0.05175646;1.329388,0.2329573;-0.1037378;1.240988,0.08792219;-0.2109586;1.058909,-0.007861186;-0.265412;0.9946569,0.01039716;-0.382745;1.434249,0
2902,-0.02548827;0.08504862;1.355674,0.1573786;0.05296541;1.329798,0.2202434;-0.1064388;1.238161,0.08316883;-0.2195288;1.066044,-0.02932561;-0.2863871;0.9895543,0.01140288;-0.3837124;1.433092,0
2928,-0.02392665;0.08508674;1.357652,0.1559754;0.04926062;1.329505,0.1993819;-0.1169187;1.234876,0.04846361;-0.2466128;1.070084,-0.04846658;-0.3045028;0.9927466,0.01140628;-0.3845138;1.43308,0
2964,-0.02233927;0.08405559;1.355506,0.155668;0.05061704;1.3295,0.180943;-0.1236736;1.2308,0.0294976;-0.2554278;1.06827,-0.07237118;-0.3232989;0.9888784,0.0118024;-0.3842286;1.432956,0
2998,-0.02166568;0.08366555;1.354886,0.1555583;0.05114279;1.329597,0.1632893;-0.1322465;1.230522,0.002212818;-0.2637638;1.077694,-0.08882976;-0.3372187;0.9992658,0.01200875;-0.3836787;1.433582,0
3031,-0.02121873;0.08387676;1.355954,0.1544192;0.04433934;1.324911,0.1307345;-0.1540792;1.218111,-0.02561895;-0.2858485;1.060682,-0.1082869;-0.3549912;1.003637,0.01186541;-0.3837476;1.434176,0
3067,-0.02082513;0.08388933;1.356248,0.1536847;0.03985184;1.32125,0.1262015;-0.1552335;1.217083,-0.03294659;-0.2926975;1.067881,-0.1251411;-0.3710769;1.009229,0.01168968;-0.3838116;1.43431,0
3096,-0.02036446;0.0838257;1.356479,0.1528929;0.03810571;1.31967,0.1182983;-0.1568154;1.217328,-0.04273105;-0.301352;1.077617,-0.1373886;-0.3868991;1.02096,0.011227;-0.3841376;1.435037,0
3131,-0.01989436;0.08370139;1.356515,0.1521574;0.03688934;1.318404,0.1032322;-0.162524;1.216443,-0.05786655;-0.3180406;1.090124,-0.1433677;-0.4009469;1.035277,0.01024725;-0.3841002;1.435765,0
3163,-0.01970377;0.08361833;1.35667,0.1515537;0.03600724;1.318057,0.09634518;-0.1651807;1.218838,-0.05672112;-0.3363994;1.104397,-0.1478853;-0.4176421;1.052644,0.002503661;-0.385109;1.440805,0
3196,-0.01919279;0.0836047;1.356621,0.1518608;0.04197741;1.320935,0.09085287;-0.1689351;1.220941,-0.0438148;-0.309281;1.133782,-0.1127772;-0.377174;1.091502,0.003557386;-0.383631;1.440897,0
