Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3533,304,-384;15824;-3384,1313;464;-1143,0.02976706;0.07083481;1.261345,0.2077385;0.03010055;1.283739,0.2285127;-0.2087087;1.334979,0.270377;-0.1642751;1.092471,0.2577053;-0.1497919;1.061234,0.02505157;-0.4409643;1.397635,0
3565,304,-336;15732;-3492,1044;-45;-1212,0.02977677;0.07084417;1.261402,0.207737;0.03009974;1.28374,0.25499;-0.1574936;1.32065,0.2645765;-0.1613831;1.099411,0.2522052;-0.1448442;1.0561,0.02489092;-0.4409573;1.397652,0
3599,304,-696;15408;-2912,1311;-509;-1028,0.02975197;0.07086971;1.261423,0.2077396;0.03009169;1.283743,0.2436921;-0.2055436;1.309689,0.2600382;-0.1589608;1.099516,0.2482286;-0.1378233;1.056123,0.02483302;-0.4409626;1.397655,0
3631,304,-1136;16008;-2732,1528;-2214;-966,0.0298124;0.07090803;1.2616,0.2077777;0.03007785;1.283842,0.2403753;-0.2167655;1.333962,0.2567596;-0.1497674;1.099198,0.2458103;-0.1375217;1.053999,0.02504611;-0.4409092;1.39799,0
3665,304,-2020;16376;-2744,-378;-4153;-2813,0.02985086;0.07091511;1.261731,0.2077786;0.0300654;1.283892,0.2525997;-0.1562004;1.326959,0.2562638;-0.1456851;1.09794,0.2419305;-0.1386668;1.045771,0.02511145;-0.440927;1.398078,0
3701,303,-972;15520;-1888,-3017;-9910;-3086,0.02986616;0.07093401;1.261744,0.2077838;0.03005208;1.283902,0.2527626;-0.1561337;1.327084,0.2586444;-0.1424583;1.101773,0.2381215;-0.1385242;1.042737,0.02513523;-0.4408034;1.398124,0
3735,303,-376;16044;-2608,2728;-6733;432,0.0298276;0.07094912;1.261849,0.2077995;0.03000834;1.283936,0.2527674;-0.155981;1.3277,0.2591483;-0.1412358;1.102079,0.2357879;-0.1383946;1.04417,0.02487435;-0.4408495;1.398168,0
3769,303,-1672;17304;-2696,3729;-7980;2567,0.02985297;0.07093527;1.261879,0.2078035;0.02999131;1.283945,0.2518607;-0.1553494;1.330233,0.2598686;-0.140168;1.102666,0.233222;-0.1396311;1.04213,0.02472433;-0.4408365;1.398106,0
3801,303,124;16148;-3168,5028;-10397;5715,0.02984426;0.07093557;1.261883,0.2078041;0.02998748;1.283945,0.2507485;-0.1551228;1.331646,0.2607308;-0.1396296;1.104141,0.2311319;-0.1406697;1.042354,0.02446341;-0.4408602;1.398104,0
3834,303,-128;15600;-3448,2471;-11886;5392,0.02986263;0.07090858;1.261921,0.2078042;0.0299787;1.283952,0.2246049;-0.2303544;1.34288,0.2619874;-0.1388624;1.105376,0.232843;-0.1412968;1.048789,0.02426396;-0.4408699;1.398133,0
3866,303,616;15712;-3260,2666;-12316;2888,0.02989811;0.07098699;1.262293,0.2078245;0.02997057;1.28403,0.2246613;-0.2304255;1.343573,0.2661287;-0.1396945;1.112666,0.2323791;-0.1428489;1.051517,0.02458327;-0.440723;1.39865,0
3899,304,704;15000;-3164,1493;-15951;7116,0.02990086;0.07097912;1.262262,0.2078263;0.02993837;1.283998,0.2246364;-0.2303605;1.343498,0.2661533;-0.1396954;1.11265,0.2328551;-0.139892;1.050727,0.02439035;-0.4407291;1.398475,0
3934,306,140;15768;-3424,4484;-12251;5344,0.02994668;0.07099844;1.262401,0.2078614;0.02990242;1.284081,0.2508595;-0.1502407;1.347917,0.2667735;-0.1389576;1.112707,0.2277838;-0.1432819;1.047141,0.0243714;-0.4407512;1.39848,0
3967,309,952;15228;-3760,4102;-17651;4566,0.02997104;0.07097804;1.262396,0.2078616;0.02989259;1.284086,0.2524001;-0.1520252;1.34457,0.2663789;-0.1391656;1.111612,0.2268205;-0.1437597;1.045243,0.02431501;-0.4407638;1.39848,0
4000,311,1232;15132;-4736,1662;-11148;6548,0.03002959;0.07097586;1.262283,0.2078529;0.02989903;1.284059,0.2531048;-0.1507947;1.341351,0.2666849;-0.1382208;1.11112,0.2265534;-0.142642;1.044403,0.02428604;-0.4408069;1.398294,0
4033,312,1296;15584;-5336,-1440;-9671;100,0.03006129;0.07103619;1.262708,0.2078701;0.0298977;1.284128,0.2597964;-0.1485525;1.342132,0.2667897;-0.1382534;1.111353,0.2257582;-0.1443463;1.047695,0.02422437;-0.4408852;1.398511,0
4067,312,2364;15732;-4228,-530;-9584;6110,0.0301801;0.07097134;1.262539,0.2078927;0.02986967;1.284091,0.3027142;-0.2076935;1.239901,0.2291386;-0.1544498;1.053505,0.2230396;-0.1456284;1.044568,0.02403166;-0.4409276;1.398255,0
4100,316,2488;15004;-3932,-3832;-11283;2035,0.03022667;0.07097558;1.262762,0.2079111;0.02985281;1.284159,0.3020763;-0.2077643;1.239244,0.2285075;-0.1542779;1.052915,0.2215181;-0.1464734;1.051001,0.02390851;-0.441005;1.398362,0
4133,320,3024;14988;-5220,5997;-8339;5570,0.03028354;0.0709141;1.262635,0.2079223;0.02984048;1.284145,0.3009326;-0.2074757;1.236964,0.2272678;-0.1522485;1.051184,0.2193323;-0.1458503;1.046459,0.02391972;-0.4409868;1.398354,0
4166,327,3112;15584;-3112,2562;-12698;4264,0.03028123;0.07091796;1.262629,0.2079233;0.0298414;1.284147,0.3006695;-0.207476;1.236435,0.2320622;-0.1411741;1.052362,0.2175508;-0.1467792;1.049281,0.02374949;-0.441035;1.3983,0
4201,331,4284;15964;-3596,270;-10414;6262,0.03034136;0.07087797;1.262609,0.207929;0.0298547;1.284143,0.3005089;-0.207343;1.236016,0.227969;-0.1448248;1.052125,0.2173956;-0.1470097;1.050588,0.02366144;-0.4410716;1.39827,0
4234,337,2924;14544;-5040,4810;-15088;7422,0.03036623;0.07087247;1.262559,0.2079566;0.02985899;1.284125,0.3002808;-0.2070868;1.235456,0.229287;-0.1412772;1.052116,0.2160067;-0.1456218;1.048825,0.02354754;-0.4410892;1.398163,0
4266,341,6224;16580;-5192,-212;-11195;5148,0.03041951;0.07088936;1.262936,0.2079624;0.02986424;1.284188,0.2526205;-0.2383781;1.282757,0.2457349;-0.1459488;1.085289,0.2193147;-0.1481829;1.057696,0.02341419;-0.4410827;1.39842,0
4299,342,3076;14220;-6008,-2726;-7483;4078,0.03045812;0.0708535;1.26291,0.2079782;0.02988705;1.284182,0.300005;-0.2053457;1.233076,0.2223745;-0.1443225;1.050775,0.2162408;-0.1461979;1.051698,0.0233853;-0.441087;1.398409,0
4332,348,5628;15172;-5016,793;-13947;6543,0.03048603;0.07084744;1.262883,0.2079822;0.02988896;1.28418,0.299957;-0.2053886;1.233113,0.2208352;-0.1461041;1.05088,0.2160922;-0.1469414;1.050839,0.02337208;-0.4411318;1.398301,0
4365,351,6540;14124;-5564,-2121;-7417;3499,0.03049583;0.07084547;1.262865,0.2080079;0.02992907;1.284187,0.2998511;-0.2054808;1.233164,0.2210086;-0.1463655;1.050754,0.2164055;-0.1465079;1.050376,0.02326827;-0.441128;1.398202,0
4400,355,5876;13240;-4876,-219;-9444;2564,0.03054415;0.07083673;1.262844,0.2080198;0.02993231;1.284191,0.2998497;-0.2054694;1.233163,0.231763;-0.1320953;1.051616,0.2172188;-0.1460387;1.050529,0.0233342;-0.4411103;1.398208,0
4433,359,6088;14804;-5360,2057;-9174;-177,0.03054677;0.07083385;1.262845,0.2080231;0.02993069;1.284193,0.2524979;-0.2386184;1.27776,0.2369422;-0.148788;1.07409,0.21735;-0.1474655;1.051624,0.02311448;-0.4411075;1.398198,0
4466,362,5408;15060;-5596,1312;-7028;16,0.03054728;0.07083406;1.262847,0.2080247;0.02992093;1.284189,0.2525332;-0.2386231;1.277733,0.2349757;-0.1495325;1.071354,0.218073;-0.1478103;1.052497,0.02330378;-0.4410403;1.39825,0
4500,362,5112;15296;-5756,-325;-5315;-237,0.03056634;0.07083011;1.262829,0.2080358;0.02991321;1.284193,0.2980038;-0.2059732;1.233085,0.2256165;-0.1427221;1.049386,0.2173051;-0.1463038;1.050532,0.02321444;-0.4410738;1.398202,0
4532,364,6296;15592;-5964,189;-5623;1776,0.03060001;0.07079634;1.262682,0.2080407;0.0298874;1.284156,0.2533956;-0.2386022;1.275279,0.2332809;-0.1504062;1.069048,0.218544;-0.147609;1.051508,0.02321408;-0.4410626;1.398081,0
4565,362,4964;14508;-5712,-3134;-2955;1019,0.03064497;0.07083919;1.262823,0.2080364;0.02988662;1.284187,0.2999573;-0.208568;1.240892,0.2298343;-0.1423603;1.05736,0.2166632;-0.1477413;1.0525,0.02330304;-0.4410237;1.398412,0
4599,361,5516;14724;-6048,1456;-2003;-916,0.03065671;0.07085439;1.262919,0.2081029;0.02992959;1.284267,0.2997423;-0.208222;1.239885,0.2362791;-0.1323477;1.057694,0.2170233;-0.1479913;1.050301,0.02317745;-0.4410246;1.398504,0
4634,360,5560;14516;-5412,1021;-1173;-1431,0.03066465;0.07086451;1.262906,0.2081174;0.02993921;1.28427,0.2994948;-0.2081288;1.239162,0.2385084;-0.1297216;1.057203,0.2168452;-0.1464704;1.048154,0.02320554;-0.4410079;1.398507,0
4665,358,4776;14348;-5904,1364;-1197;-1239,0.0307276;0.07090743;1.26321,0.2081734;0.02993496;1.284414,0.2994483;-0.2081348;1.239156,0.2385163;-0.1297099;1.057186,0.2171419;-0.1477769;1.052301,0.02316806;-0.4410503;1.3986,0
4703,358,5528;14540;-5960,1599;-1050;-1388,0.03071624;0.07091442;1.263111,0.20818;0.02991944;1.284391,0.2585171;-0.2376016;1.276085,0.2365232;-0.1495261;1.071847,0.2187961;-0.1477854;1.050933,0.02303685;-0.4411387;1.398359,0
4732,356,5280;14684;-5872,1408;-113;-1483,0.03073523;0.0709294;1.263127,0.2081992;0.02991844;1.284416,0.2965015;-0.2078516;1.233086,0.2273327;-0.1420419;1.049045,0.2186702;-0.146675;1.050884,0.02302884;-0.4411554;1.398339,0
4765,356,5424;14868;-5736,1134;17;-1099,0.03074138;0.0709411;1.263125,0.2082117;0.0299257;1.284425,0.2965998;-0.2078839;1.233279,0.2362685;-0.1285596;1.0515,0.2171088;-0.1464286;1.048523,0.02309776;-0.4411467;1.398315,0
4801,356,5404;14452;-5644,1089;1074;-1731,0.03079412;0.07099255;1.26321,0.2082205;0.0299249;1.284446,0.2966858;-0.20785;1.233449,0.228101;-0.1396792;1.050056,0.2161777;-0.1480877;1.049655,0.02299273;-0.4411614;1.398383,0
4834,353,5388;14936;-5812,1837;1394;-2031,0.03082911;0.07102228;1.263227,0.2082248;0.02992756;1.284451,0.2966889;-0.2078512;1.233446,0.2355668;-0.1296071;1.051459,0.2184975;-0.1464812;1.050709,0.0229045;-0.4412059;1.398324,0
4865,351,5228;14652;-5788,1663;2642;-2318,0.03088593;0.07106899;1.263263,0.208243;0.0299263;1.284461,0.2967022;-0.2078303;1.23346,0.2281966;-0.1412981;1.049432,0.2188624;-0.1466139;1.051003,0.023033;-0.4409941;1.398457,0
4898,347,5752;15012;-6100,2024;5552;-2425,0.03090439;0.07109176;1.263257,0.2082488;0.02991151;1.28446,0.2966856;-0.2077847;1.23341,0.2271061;-0.1431309;1.049113,0.2189759;-0.146606;1.050784,0.02297937;-0.4409843;1.398448,0
4932,342,4816;14728;-5736,1854;5649;-3329,0.03094711;0.07113369;1.263316,0.2082706;0.02992474;1.284485,0.2967153;-0.207773;1.23347,0.2250934;-0.1448513;1.049356,0.2184775;-0.1473249;1.051091,0.02290295;-0.4410116;1.398427,0
4965,337,8764;15336;-5768,2448;11355;-2362,0.03096112;0.07119022;1.26337,0.2082883;0.02993341;1.284493,0.2968018;-0.2077398;1.233546,0.2248494;-0.1453114;1.049393,0.2182922;-0.1466236;1.050046,0.02285396;-0.4410356;1.398403,0
4999,332,4288;13876;-5476,734;8822;-4035,0.0310029;0.07120813;1.263316,0.2082918;0.02993602;1.284471,0.2561111;-0.23801;1.27775,0.2311793;-0.1523807;1.067249,0.2203124;-0.1477548;1.052265,0.02271488;-0.4410276;1.398249,0
5034,325,8720;16180;-3784,1793;10835;-2294,0.03097888;0.071346;1.263567,0.2082991;0.02996133;1.284496,0.2987359;-0.2074624;1.23601,0.2391459;-0.1273396;1.05434,0.2183656;-0.1462997;1.049981,0.02263108;-0.4410084;1.398319,0
5066,318,2456;13716;-7816,641;12370;-7157,0.03100966;0.07141753;1.263688,0.208307;0.02997938;1.284517,0.298736;-0.207465;1.235991,0.2250194;-0.1449558;1.052568,0.2181794;-0.1477647;1.051425,0.02252141;-0.4409908;1.398409,0
5099,315,8500;17252;-2260,612;10254;-2203,0.03102107;0.07144804;1.263695,0.208317;0.02998351;1.284523,0.2985533;-0.2075995;1.235475,0.223698;-0.1470087;1.051868,0.2194197;-0.1473227;1.051408,0.02247984;-0.4409712;1.398421,0
5132,309,2492;12860;-8684,6247;16560;-9218,0.03103778;0.07146951;1.263698,0.208322;0.02996361;1.284521,0.2985199;-0.2076445;1.235537,0.2368995;-0.1281231;1.05428,0.2182522;-0.1456659;1.049548,0.02245257;-0.440982;1.3984,0
5165,307,5388;18284;-1372,2214;7273;-1358,0.03107185;0.07149602;1.263662,0.2083538;0.02998287;1.284487,0.2472413;-0.2393876;1.28023,0.2325569;-0.1520925;1.069943,0.2203494;-0.1471715;1.051272,0.02239884;-0.4410208;1.398131,0
5198,305,4136;11724;-7532,10418;17463;-11346,0.03109987;0.07155692;1.263722,0.2083654;0.02999054;1.284508,0.2473354;-0.2393578;1.280423,0.2501093;-0.1440315;1.087983,0.2202656;-0.1476048;1.05387,0.02246116;-0.4409816;1.39831,0
5233,303,1648;16092;-4300,-3358;26994;-13642,0.03115278;0.07161599;1.263769,0.2083881;0.02999657;1.28453,0.2475866;-0.2393213;1.280345,0.2344404;-0.1520447;1.073628,0.2202378;-0.1471894;1.053211,0.02244187;-0.4409877;1.398321,0
5267,302,2552;10040;-6372,19;31398;-14802,0.03122278;0.07167479;1.26383,0.2084077;0.03002411;1.284555,0.2486175;-0.2391615;1.279831,0.2183639;-0.2391983;1.047073,0.2143917;-0.1541423;1.047705,0.02262274;-0.4407427;1.398562,0
5299,302,-1348;20088;-1696,3079;28582;-12030,0.03122761;0.07170889;1.263855,0.2084172;0.03003654;1.284552,0.298485;-0.2083385;1.236008,0.245117;-0.1211022;1.055708,0.2182196;-0.1448367;1.048663,0.02256772;-0.4407583;1.398539,1
5332,302,-24;15268;-660,1666;16760;-6634,0.03123392;0.07172909;1.263828,0.208416;0.03003528;1.284545,0.2523538;-0.2386824;1.276285,0.2563388;-0.1402531;1.093643,0.2225594;-0.1452148;1.053274,0.02251982;-0.4408016;1.398422,1
5366,303,-260;17540;-1364,5869;16361;-3548,0.03124261;0.07175278;1.263826,0.2084187;0.03003893;1.284543,0.2997121;-0.2093227;1.239912,0.2459636;-0.1231495;1.05921,0.2187052;-0.1457164;1.049271,0.02248706;-0.4408306;1.398376,1
5399,304,72;15856;-2444,517;9573;-3844,0.03126931;0.07176547;1.263821,0.2084329;0.03004562;1.284531,0.2991966;-0.2086447;1.237852,0.2451496;-0.122251;1.057345,0.218723;-0.1455619;1.049353,0.02247642;-0.4408563;1.398263,1
5432,303,688;15920;-3192,393;9621;-4473,0.03120639;0.07185801;1.263996,0.2084421;0.03005759;1.284538,0.299116;-0.2085025;1.237529,0.2288765;-0.1438348;1.05349,0.2184155;-0.1470273;1.051449,0.02242855;-0.4408609;1.398285,1
5468,304,116;15812;-2796,709;7992;-4138,0.03123698;0.07187917;1.264128,0.2084447;0.03004513;1.284556,0.2990959;-0.2085155;1.237539,0.2374731;-0.1298429;1.05591,0.2176514;-0.1470661;1.05083,0.02240829;-0.4409719;1.398303,1
5501,305,-344;15684;-2308,715;5189;-3604,0.03123894;0.07193344;1.264195,0.2084447;0.03006001;1.284554,0.2990341;-0.2085517;1.237518,0.2296169;-0.1418316;1.053903,0.2179043;-0.147149;1.05035,0.02233176;-0.4409394;1.398351,1
5532,306,-456;16192;-2340,1283;2655;-2719,0.03124393;0.07193482;1.264192,0.2084521;0.03006035;1.284558,0.2988702;-0.2085252;1.23724,0.2369567;-0.130573;1.055397,0.2184701;-0.1458783;1.048628,0.02228388;-0.4409221;1.39835,1
5565,305,-312;16000;-2396,2251;1887;-1405,0.0312556;0.07195763;1.264208,0.2084564;0.03006388;1.284562,0.2987083;-0.2085308;1.236998,0.2304155;-0.1405131;1.053438,0.2179023;-0.1473753;1.050759,0.02229971;-0.4409237;1.398363,1
5598,305,-536;16416;-2712,2871;1187;-408,0.03129416;0.07199122;1.264204,0.2084631;0.03004071;1.28457,0.2528079;-0.2385802;1.276951,0.2389132;-0.1477858;1.074958,0.219109;-0.1480205;1.052209,0.02240045;-0.4408628;1.398441,1
5631,305,8;16336;-3404,1643;147;-264,0.03130118;0.07202151;1.264263,0.2084806;0.03004431;1.284608,0.3002128;-0.2086967;1.239911,0.2020719;-0.161209;1.027552,0.2174028;-0.1488662;1.053129,0.0223718;-0.4408494;1.398494,1
5666,305,164;16264;-3016,849;-562;-688,0.03130255;0.07202759;1.264269,0.2084797;0.03004175;1.284611,0.3001909;-0.2086523;1.239824,0.2187857;-0.1560223;1.056552,0.2176167;-0.1481242;1.052587,0.02238397;-0.4408949;1.398471,1
5699,305,588;15776;-3496,747;-1086;-1086,0.03136513;0.07204053;1.264414,0.2085428;0.03008126;1.284693,0.250721;-0.2385106;1.284449,0.2263986;-0.1819232;1.125445,0.2200513;-0.1490834;1.057886,0.02226852;-0.4409274;1.398669,1
5732,306,160;15828;-2832,682;-960;-1490,0.03138261;0.07208546;1.264472,0.2085275;0.03009696;1.284688,0.2502443;-0.2385726;1.284443,0.2539308;-0.1398423;1.095846,0.2203416;-0.1465285;1.054377,0.02240811;-0.4408772;1.398806,1
5765,306,64;15768;-3024,839;-1152;-1455,0.03144201;0.07208387;1.264221,0.2085393;0.03008471;1.284653,0.29752;-0.2063607;1.23015,0.2255289;-0.1419182;1.046711,0.2179977;-0.1470464;1.04951,0.02232199;-0.4408499;1.398552,1
5799,306,120;15916;-3380,690;-1174;-1451,0.03146735;0.07209562;1.264211,0.2085444;0.03008618;1.284656,0.2974723;-0.2064067;1.230333,0.2026938;-0.1620803;1.027547,0.2169317;-0.1500613;1.052472,0.02227506;-0.4408474;1.398517,1
5832,305,80;15904;-3428,1339;-320;-830,0.03147205;0.07209536;1.264205,0.208571;0.03006729;1.284676,0.2975962;-0.2064368;1.230792,0.2026603;-0.1620468;1.027514,0.2174178;-0.1494372;1.052938,0.02224038;-0.4409059;1.398435,1
5867,305,-120;15852;-2916,1040;-1004;-971,0.03151749;0.07213374;1.26434,0.2085828;0.03009686;1.284695,0.2976521;-0.2064826;1.231159,0.2316941;-0.1285319;1.050748,0.2169018;-0.1474758;1.051541,0.02227177;-0.4409315;1.398504,1
5901,305,-216;15964;-3140,1537;-421;-489,0.03153053;0.07212812;1.264332,0.2086152;0.03010371;1.284714,0.2980918;-0.2070471;1.232825,0.2324753;-0.1293165;1.052193,0.2181981;-0.1465266;1.052329,0.02226274;-0.4409407;1.398492,1
5932,305,-124;15916;-3276,938;-1305;-841,0.03155167;0.07213239;1.264289,0.2086242;0.03009613;1.284699,0.2980958;-0.2070547;1.232856,0.1909701;-0.1681733;1.032459,0.2161552;-0.1494096;1.05339,0.02243967;-0.4409187;1.398432,1
5964,305,188;15912;-3172,701;-1136;-934,0.03155547;0.07213213;1.264177,0.2086333;0.03010796;1.284665,0.298066;-0.2070664;1.232836,0.2333727;-0.1303403;1.051438,0.216949;-0.1472466;1.052295,0.02235443;-0.4409156;1.398306,1
5998,305,-164;16024;-3140,1415;-583;-637,0.0315626;0.07213221;1.264176,0.2086492;0.03011041;1.284669,0.298119;-0.2073979;1.233641,0.2208739;-0.1468178;1.051028,0.2181744;-0.1476915;1.05564,0.02233085;-0.4409336;1.398336,1
6032,306,292;15760;-3036,763;-1439;-1244,0.03157665;0.07213938;1.264197,0.2086563;0.03011255;1.284681,0.2980983;-0.2076506;1.234465,0.2204759;-0.1480024;1.051704,0.2171076;-0.1476724;1.055495,0.02231964;-0.4409271;1.398495,1
6066,306,104;15776;-2980,966;-726;-1315,0.03162126;0.07214255;1.264279,0.2086651;0.03011525;1.284712,0.2532275;-0.2383182;1.280289,0.2235345;-0.2347502;1.075119,0.2166259;-0.1516564;1.056445,0.02237122;-0.4408491;1.39878,1
6099,305,124;15980;-3100,1098;-913;-989,0.03166277;0.07214025;1.264271,0.208684;0.0301153;1.284715,0.2984914;-0.2074665;1.235033,0.2296305;-0.1339587;1.053834,0.2183602;-0.146002;1.054268,0.02236142;-0.4408556;1.398784,1
6134,305,200;15692;-3008,1355;-169;-825,0.03169018;0.07204682;1.263893,0.2087129;0.03008721;1.284645,0.2984114;-0.2074064;1.234713,0.2262277;-0.1405249;1.052233,0.2172013;-0.1452213;1.051417,0.02241768;-0.4409749;1.398359,1
6166,305,4;15888;-2780,1405;-956;-697,0.03172397;0.07203406;1.263868,0.2087282;0.03008565;1.284649,0.3642654;-0.1826944;1.311792,0.2525954;-0.1469709;1.098086,0.214728;-0.1482474;1.052119,0.02242239;-0.440979;1.398359,1
6199,305,172;16036;-3024,1249;-977;-912,0.03176194;0.07207709;1.264065,0.2087318;0.03008993;1.284661,0.2992242;-0.2082049;1.237962,0.2375274;-0.1290585;1.056566,0.216743;-0.1473001;1.054466,0.02291787;-0.4408146;1.398792,1
6232,305,284;15944;-3336,1066;-707;-946,0.03179253;0.07207721;1.264031,0.2087238;0.03002466;1.284653,0.2992123;-0.208217;1.237938,0.2367653;-0.1301761;1.056318,0.216468;-0.1468858;1.053264,0.02300534;-0.4408314;1.398724,1
6266,305,100;15720;-3004,1088;-556;-621,0.03180772;0.07206092;1.264011,0.2087303;0.03003495;1.284649,0.299185;-0.2081891;1.237939,0.2363771;-0.1307557;1.056181,0.2159118;-0.1465929;1.055024,0.02302769;-0.4407794;1.39875,1
6299,305,-20;15720;-2868,1033;-573;-976,0.03181185;0.07205794;1.263989,0.2087457;0.03004003;1.284654,0.2405957;-0.2396359;1.29012,0.2487482;-0.1462162;1.091268,0.2175076;-0.1481033;1.059181,0.02304663;-0.4408017;1.398718,1
6334,305,-12;15684;-3068,1408;-970;-768,0.03183908;0.07206587;1.264077,0.2087539;0.03004199;1.284685,0.2456364;-0.239214;1.286819,0.232365;-0.1541078;1.081436,0.2167451;-0.1485132;1.061657,0.02296623;-0.4407272;1.398917,1
6365,304,80;15832;-3272,1273;-667;-1071,0.03185436;0.07193328;1.263338,0.2087605;0.03002445;1.284585,0.2967585;-0.2064788;1.232111,0.2234336;-0.1383642;1.050549,0.213282;-0.1455155;1.051397,0.02276932;-0.4407896;1.398053,1
6399,305,148;15872;-3164,1346;-826;-793,0.03188702;0.07187447;1.262992,0.2087629;0.03002446;1.284532,0.2969144;-0.2067809;1.232863,0.2255215;-0.1371607;1.051102,0.2140516;-0.1461106;1.053758,0.0226998;-0.4407973;1.397847,1
6431,304,-44;16048;-3132,1250;-677;-837,0.03189662;0.07185634;1.262968,0.2087748;0.03003889;1.284519,0.2968007;-0.2074137;1.234003,0.2047125;-0.157393;1.055138,0.2136319;-0.1483622;1.056014,0.02267168;-0.4408171;1.397818,1
6465,305,60;15956;-3020,1351;-723;-739,0.03192151;0.07188042;1.263002,0.2087959;0.03003733;1.28454,0.2971162;-0.2075827;1.235011,0.2194231;-0.1437121;1.053723,0.2145914;-0.1477424;1.056568,0.0229435;-0.4407731;1.397967,1
6499,305,108;15832;-3152,1274;-765;-749,0.03197291;0.07188021;1.262926,0.2088065;0.0300201;1.284538,0.2972536;-0.2076358;1.235348,0.2206489;-0.1427959;1.053941,0.2142197;-0.1474145;1.055147,0.02299012;-0.4407526;1.39794,1
6534,305,44;15932;-3248,1344;-645;-781,0.0319727;0.07190877;1.263085,0.2088067;0.03001709;1.284553,0.2975493;-0.2078851;1.236835,0.2220509;-0.1422364;1.055255,0.2141666;-0.1480164;1.059422,0.02287405;-0.4407373;1.398006,1
6568,305,176;15880;-2968,960;-839;-1008,0.0319598;0.07188382;1.262767,0.2087891;0.03001777;1.284464,0.2975535;-0.207887;1.236837,0.2046432;-0.1571673;1.0586,0.2132345;-0.1481061;1.055562,0.0227252;-0.4406556;1.397665,1
6600,305,160;15864;-3088,1256;-619;-810,0.03196049;0.07188134;1.262769,0.2087965;0.03002487;1.284471,0.265991;-0.2361789;1.271014,0.2301699;-0.182121;1.127624,0.2138185;-0.1480503;1.059753,0.02269915;-0.4406615;1.397659,1
6634,305,64;15792;-3292,1284;-708;-747,0.03196268;0.07191207;1.262948,0.2088031;0.0300045;1.284516,0.261577;-0.237123;1.27283,0.228302;-0.1823933;1.12864,0.2136644;-0.1488045;1.062671,0.0225947;-0.4406938;1.397745,1
6666,305,320;15772;-2968,1475;-658;-784,0.03197552;0.07191262;1.262945,0.2088039;0.03000596;1.284515,0.2605056;-0.2373266;1.273478,0.2390621;-0.1496564;1.08688,0.2152438;-0.1479848;1.061012,0.02253759;-0.4407234;1.397674,1
6698,305,200;16152;-3344,1317;-571;-898,0.03198887;0.07191067;1.262968,0.2087956;0.03000009;1.284521,0.2594266;-0.2375298;1.274169,0.2383171;-0.1500977;1.087421,0.2147268;-0.1478232;1.062786,0.02246722;-0.4406727;1.397715,1
6733,305,212;15980;-3364,1216;-630;-974,0.03201987;0.07191291;1.262788,0.2088189;0.03001232;1.284433,0.258149;-0.2377718;1.274221,0.236416;-0.1506673;1.086698,0.2149438;-0.1470277;1.059773,0.02267143;-0.4405013;1.397415,1
6769,305,132;15980;-3268,1488;-91;-603,0.0320511;0.07196219;1.263106,0.2088612;0.02998767;1.284559,0.2477459;-0.237453;1.300951,0.2363851;-0.1506308;1.086816,0.2160172;-0.1484524;1.06627,0.02264233;-0.4405364;1.397613,1
6801,305,84;15728;-2832,1278;-634;-861,0.03209627;0.07194493;1.262891,0.2088679;0.02999202;1.284533,0.2518536;-0.2385528;1.282902,0.2363886;-0.1506359;1.08682,0.2152375;-0.147434;1.060058,0.02254752;-0.4405573;1.397229,1
6833,305,248;15928;-3356,1136;-647;-945,0.03212398;0.07205762;1.263237,0.2088706;0.03001893;1.284605,0.2482497;-0.2384586;1.291291,0.236344;-0.1506002;1.086829,0.2158599;-0.148423;1.065287,0.02268977;-0.4405492;1.397738,1
6866,305,208;15908;-3404,1206;-361;-908,0.0321503;0.07204506;1.263194,0.2088806;0.03002424;1.28461,0.248401;-0.2386002;1.289459,0.2365876;-0.150683;1.087105,0.2172081;-0.1472764;1.063052,0.02256806;-0.4405198;1.397627,1
6898,305,208;15892;-3272,1059;-464;-1101,0.03214364;0.07204898;1.263249,0.2088791;0.03002233;1.284612,0.2486438;-0.238664;1.288294,0.2368575;-0.1507189;1.087477,0.2172865;-0.1473902;1.063219,0.02260268;-0.4404827;1.397676,1
6931,305,132;16060;-3156,1122;-407;-910,0.0321605;0.07204385;1.263247,0.2088824;0.03002941;1.28461,0.2981879;-0.2113103;1.243826,0.2268708;-0.1405314;1.06249,0.2153803;-0.1473177;1.059501,0.02263427;-0.4404266;1.397732,1
6966,305,48;15912;-3032,1145;-657;-813,0.03217678;0.07205342;1.263221,0.2088869;0.0300208;1.284598,0.2982795;-0.2112191;1.243775,0.2273457;-0.1401191;1.062414,0.2162962;-0.1470042;1.058368,0.02280586;-0.4402108;1.397791,1
7000,305,300;15796;-3444,961;-643;-1063,0.03219961;0.07205798;1.263275,0.2102203;0.0298073;1.285773,0.2983386;-0.2107852;1.243003,0.2090686;-0.1557186;1.064193,0.2156453;-0.148623;1.059166,0.02276613;-0.4402423;1.397819,1
7032,305,428;15812;-3276,1099;-477;-899,0.03221685;0.07207702;1.263328,0.210186;0.02984386;1.285743,0.2984648;-0.2102613;1.242152,0.2101978;-0.1552667;1.062818,0.2182409;-0.1479138;1.059645,0.0227409;-0.4402472;1.397848,1
