Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1880,-11500;4208;10448,-339;-1404;-154,-0.1105642;0.01751319;1.203358,-0.1391694;0.1265155;1.385321,-0.04337292;0.3043914;1.360248,0.1169739;0.3184028;1.341473,0.1026866;-0.1524067;1.52786,0
1912,-11512;3492;9980,163;-1512;-100,-0.1113802;0.01858368;1.207515,-0.1390625;0.1262814;1.385512,-0.04342139;0.3044141;1.360612,0.1169702;0.318393;1.34155,0.1026679;-0.1522975;1.528269,0
1949,-11184;2804;9632,-100;-725;-644,-0.1106818;0.01659357;1.2065,-0.1390568;0.1261657;1.385575,-0.04343507;0.3043827;1.360693,0.1169828;0.3183873;1.341567,0.1026682;-0.152268;1.528376,0
1981,-11016;3028;10280,983;-349;-1139,-0.1076372;0.01283846;1.199269,-0.1392622;0.1252491;1.385034,-0.04340079;0.3041124;1.36014,0.1170822;0.3180987;1.340965,0.1024854;-0.1524439;1.527882,0
2014,-10720;3220;10064,527;-387;-1490,-0.1073978;0.0120941;1.199343,-0.1391097;0.1251275;1.384881,-0.04339705;0.3041066;1.360146,0.1171339;0.318053;1.341027,0.1024332;-0.1523788;1.528086,0
2047,-10892;3476;10416,1287;-724;-1320,-0.0918095;0.006573481;1.193899,-0.1389945;0.1250868;1.384926,-0.04339094;0.3041042;1.360139,0.1153285;0.3176807;1.338748,0.1024465;-0.1523414;1.528129,0
2081,-10652;3420;10356,1384;-678;-930,-0.09271926;0.007737019;1.19225,-0.1388022;0.1247417;1.38449,-0.0433651;0.3040575;1.360079,0.1154495;0.3176165;1.338769,0.1024236;-0.1523759;1.527981,0
2113,-10588;3268;9824,2020;-966;-606,-0.09273222;0.007665446;1.192176,-0.1388377;0.1246004;1.384454,-0.04336716;0.3040398;1.360089,0.1156066;0.3175975;1.338942,0.102411;-0.1523824;1.528005,0
2147,-10468;3652;10056,2585;-285;-378,-0.08974991;0.005138574;1.194452,-0.1385015;0.1244572;1.384569,-0.04335702;0.3040117;1.360102,0.1157781;0.3176129;1.339108,0.1023965;-0.1523806;1.52805,0
2183,-10732;3472;10264,2157;-55;-524,-0.09066188;0.006226987;1.193519,-0.1384015;0.1245446;1.38453,-0.04331546;0.3039793;1.360044,0.1158864;0.3175997;1.339171,0.102367;-0.1523877;1.528061,0
2213,-11284;4000;10596,2364;-140;-634,-0.1062857;0.008878237;1.18564,-0.1393413;0.1239747;1.38172,-0.04323804;0.3038099;1.359452,0.1159547;0.3175243;1.339073,0.1022645;-0.1524775;1.527752,0
2246,-11188;4156;10448,1308;-603;-870,-0.08955498;0.007575963;1.18996,-0.1392098;0.1238906;1.381728,-0.04318035;0.3037029;1.35927,0.1160138;0.317491;1.339049,0.1022305;-0.1525058;1.527702,0
2279,-11272;4084;10188,1016;-823;-1148,-0.1054368;0.005508627;1.187883,-0.1390488;0.1239024;1.381863,-0.04317828;0.3037003;1.359273,0.116113;0.317509;1.339172,0.102218;-0.1525043;1.527717,0
2313,-10852;3804;9872,839;-594;-1004,-0.1056497;0.005665911;1.187677,-0.1390368;0.123848;1.381828,-0.04313224;0.3035013;1.358822,0.1162145;0.317445;1.339067,0.1023256;-0.1526009;1.527436,0
2346,-10888;3868;10144,1204;-505;-857,-0.1058099;0.006504886;1.188736,-0.1389088;0.1239408;1.383394,-0.04312264;0.3034891;1.358838,0.1163382;0.3174299;1.339211,0.1022874;-0.1525661;1.527561,0
2383,-10844;3608;10176,1112;-509;-809,-0.1053999;0.006692247;1.188909,-0.1388512;0.1239322;1.383626,-0.04311768;0.3034781;1.358854,0.1164415;0.3174611;1.339426,0.1023497;-0.1525181;1.527716,0
2414,-10860;3876;10432,1322;-439;-839,-0.08751413;0.000977393;1.195324,-0.1393003;0.1237334;1.38238,-0.04311013;0.3034327;1.358812,0.1164629;0.3174563;1.339446,0.1023417;-0.1525331;1.527712,0
2446,-10804;3756;9952,996;-522;-893,-0.1061958;0.007333465;1.188696,-0.1392097;0.1235608;1.384102,-0.04309359;0.3034383;1.35883,0.1165965;0.31759;1.339664,0.102324;-0.1524879;1.527867,0
