Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
2667,-1504;7424;13312,1548;-168;-1030,-0.03025839;0.05732741;1.341222,0.1549591;0.02200948;1.377925,0.2348029;-0.1666464;1.434033,0.2526785;-0.2612627;1.174731,-0.03043878;-0.4367486;1.462556,0
2700,-1916;7904;13560,1359;15;-928,-0.03025055;0.05733016;1.341198,0.1550164;0.0220138;1.37787,0.2374327;-0.209753;1.359115,0.260877;-0.2618154;1.160208,-0.03039278;-0.4366702;1.462455,0
2731,-1796;7436;13980,1160;-42;-692,-0.03017241;0.05743824;1.341436,0.1550496;0.02200376;1.377905,0.2360395;-0.1678864;1.436958,0.25149;-0.2419036;1.230626,-0.03026471;-0.4364893;1.463003,0
2764,-1724;7460;14128,1776;-398;-562,-0.03011108;0.05768003;1.341802,0.1550744;0.02200904;1.377958,0.2361204;-0.1677623;1.436749,0.2515062;-0.242265;1.231178,-0.03008583;-0.4363831;1.463524,0
2804,-1720;7292;13868,1182;-447;-1058,-0.03010031;0.05771215;1.341747,0.1551035;0.02198477;1.37793,0.2358205;-0.1675973;1.434891,0.2515624;-0.2422557;1.231036,-0.03006759;-0.4363887;1.463434,0
2836,-1824;7708;13804,1519;-464;-976,-0.03007531;0.05772297;1.341788,0.1551091;0.02198236;1.377913,0.2183549;-0.235337;1.384126,0.263626;-0.2452895;1.182326,-0.03008916;-0.4363923;1.463432,0
2868,-1924;7852;13704,1177;-541;-944,-0.03007849;0.05772342;1.341782,0.1551046;0.02196499;1.377872,0.2175806;-0.2356203;1.386858,0.2631564;-0.2447452;1.185087,-0.03012036;-0.4364017;1.463411,0
2902,-1796;7488;13644,1112;-260;-743,-0.0300652;0.05771509;1.341748,0.1551186;0.02197702;1.377853,0.2172125;-0.2351725;1.388963,0.2624311;-0.2447015;1.187128,-0.03010502;-0.4364086;1.463413,0
2933,-1996;7672;13648,1289;-511;-729,-0.03005145;0.05772559;1.34174,0.155137;0.02196691;1.377856,0.217013;-0.2348806;1.389563,0.2623308;-0.2447629;1.18777,-0.03010538;-0.4364081;1.463413,0
2967,-1932;7320;13548,1228;-454;-977,-0.03004487;0.05772984;1.341747,0.1551409;0.02196628;1.377852,0.2171578;-0.2347436;1.389398,0.2624033;-0.2451048;1.187615,-0.03010968;-0.4364236;1.46341,0
3000,-1924;7724;13604,1591;-287;-886,-0.03006814;0.05775966;1.341801,0.1551443;0.02196463;1.377853,0.2359519;-0.1626695;1.427197,0.252541;-0.2426241;1.228003,-0.03011629;-0.4364157;1.463453,0
3036,-1984;7768;13704,1074;-366;-969,-0.03007526;0.05777384;1.34174,0.1551711;0.02198304;1.377811,0.2359155;-0.1630211;1.427472,0.2526374;-0.2425556;1.228032,-0.0300221;-0.4365563;1.463165,0
3067,-1772;7464;13596,1631;-321;-750,-0.03004242;0.05780043;1.34176,0.1551849;0.02196033;1.377815,0.2359669;-0.1633556;1.42783,0.2528026;-0.2426203;1.229449,-0.03004354;-0.4365607;1.463233,0
3100,-1912;7916;13668,1595;-376;-759,-0.03000653;0.05777727;1.341655,0.155241;0.02189964;1.377782,0.2356331;-0.164433;1.429167,0.2528621;-0.2425643;1.229359,-0.02993286;-0.4365711;1.463199,0
3133,-1832;7712;13528,1034;-237;-1046,-0.03000706;0.05777831;1.34165,0.1552435;0.02189502;1.377751,0.2155425;-0.2358176;1.397749,0.261315;-0.2444041;1.195998,-0.02993477;-0.4365882;1.463159,0
