Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
7299,1023,-5704;-7644;11972,9513;20403;10291,-0.01507342;0.01799236;1.018753,-0.03869611;0.03090065;1.05897,-0.08930629;0.1276597;1.297171,-0.03053159;0.3051898;1.357374,0.1068293;0.3076361;1.340263,0.09638045;-0.07365131;1.507135,2
7333,1020,-7316;-8184;10300,2722;17325;10820,-0.02318669;0.01213089;1.007696,-0.04280996;0.03000833;1.05852,-0.08836077;0.1276867;1.297366,-0.03056903;0.3055697;1.357487,0.1068456;0.3077263;1.340432,0.09639518;-0.07373218;1.507068,2
7366,1023,-11244;-8160;14600,8179;21318;8867,-0.0355259;0.008418747;0.9957061,-0.05496358;0.02877902;1.056634,-0.08755125;0.1275033;1.297164,-0.03057279;0.305602;1.357466,0.1068569;0.3077454;1.340436,0.09699997;-0.07436544;1.505897,2
7451,1019,-11864;-9204;14388,745;18288;7756,-0.05838045;-0.0003623323;0.9670445,-0.06927434;0.03404009;1.050511,-0.08681177;0.1257177;1.295359,-0.03037222;0.3033571;1.357789,0.1069017;0.3077653;1.340463,0.1002122;-0.0764166;1.504717,2
7547,1023,-14688;-8540;15548,-533;16551;5230,-0.1043959;0.008150212;0.9573222,-0.08158156;0.02807449;1.046067,-0.0827714;0.1231103;1.290263,-0.0298349;0.3000944;1.358204,0.106968;0.3078007;1.340565,0.09931137;-0.07750142;1.508071,2
7623,1023,-13084;-6456;12960,-20452;14702;1437,-0.1253332;0.01244138;0.9744052,-0.1027562;0.02694988;1.042136,-0.07396387;0.1220298;1.284619,-0.02957756;0.2993965;1.358304,0.1070703;0.3077596;1.340619,0.09896793;-0.07782906;1.509413,2
7721,1021,-15548;-13004;13448,-9384;9203;3334,-0.1414602;0.02304542;1.004035,-0.1182534;0.02112568;1.020916,-0.05532941;0.1160079;1.256954,-0.02914972;0.2986847;1.358145,0.1071286;0.3076572;1.340491,0.09854697;-0.07817472;1.509811,2
7737,1023,-19356;-19092;17132,18102;-1614;-11483,-0.1502437;0.02526586;1.012061,-0.1350551;0.02051927;1.026465,-0.0530652;0.1142492;1.257035,-0.02898286;0.2985044;1.358102,0.107139;0.3076498;1.340488,0.09839609;-0.07832377;1.509942,2
7768,1023,-7992;-7808;8600,-10089;-7757;-4134,-0.1564083;0.02646635;1.0161,-0.147635;0.01638645;1.033304,-0.05267305;0.1142446;1.257053,-0.02882919;0.2983526;1.358031,0.107158;0.3076156;1.340455,0.09828604;-0.07841317;1.510015,2
7802,1023,-8416;-10816;7156,-4706;-266;-4916,-0.1617318;0.02739383;1.016976,-0.1568296;0.009795727;1.023744,-0.05337866;0.1041357;1.245229,-0.0287009;0.2981971;1.357894,0.107176;0.307468;1.340132,0.09810808;-0.07855466;1.509964,2
7890,1021,-9480;-12152;6948,-2796;-525;-2640,-0.1679173;0.02861048;1.021642,-0.1584937;0.02127021;1.03987,-0.0588543;0.113544;1.26394,-0.02844348;0.2978263;1.357661,0.1071656;0.30719;1.33949,0.09783653;-0.07887428;1.5099,2
7907,1023,-9388;-11884;5756,1092;-373;-763,-0.1711133;0.02930943;1.02303,-0.163236;0.02299322;1.043016,-0.05925404;0.1144352;1.265434,-0.02836194;0.2977275;1.357655,0.1072168;0.3071509;1.339494,0.09773374;-0.07897495;1.510093,2
7938,1023,-9536;-10040;6536,807;-572;-1195,-0.1742614;0.02875997;1.026149,-0.1725068;0.02060371;1.037836,-0.05404317;0.1055596;1.255509,-0.02828968;0.2976541;1.357671,0.1072529;0.3071425;1.339499,0.09763842;-0.07901784;1.510302,2
7966,1020,-9824;-11012;6664,-1371;-982;-2014,-0.1781237;0.03109263;1.027818,-0.1748625;0.02181597;1.04048,-0.05581309;0.1076734;1.257466,-0.02819033;0.2974854;1.357481,0.1072872;0.3068875;1.339,0.09748558;-0.07914501;1.510156,2
8000,1022,-9484;-10980;6212,-1486;-289;-1960,-0.1837265;0.03377027;1.038909,-0.1641915;0.02267151;1.036844,-0.05669404;0.1082489;1.257716,-0.02811397;0.297444;1.357483,0.1073005;0.3068866;1.339013,0.0974557;-0.07917287;1.510349,2
8033,1023,-9568;-11368;6216,-882;-271;-1774,-0.1908138;0.03656485;1.048121,-0.1612212;0.02469661;1.042748,-0.05697017;0.1084626;1.257841,-0.02799541;0.2974455;1.357533,0.1074925;0.3070706;1.339483,0.09759609;-0.07913589;1.5112,2
