Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2567,-0.1002719;-0.1022723;1.262588,0.06079588;-0.1223237;1.276928,0.1205676;-0.360697;1.263119,0.1733576;-0.4749568;1.118408,0.1905114;-0.5002262;1.076232,-0.1787824;-0.5113044;1.035105,-0.05909548;-0.564569;1.336863,0.008988271;-0.5430856;1.323218,0
2600,-0.1000347;-0.1023069;1.262565,0.06092079;-0.1223408;1.276859,0.1208183;-0.3611278;1.263047,0.173443;-0.4755998;1.118455,0.1900846;-0.4996414;1.076283,-0.1788023;-0.5113671;1.035121,-0.05878687;-0.5644765;1.337036,0.009310685;-0.5429975;1.323453,0
2633,-0.09987465;-0.1023613;1.262662,0.06101453;-0.1223542;1.276827,0.120924;-0.3619021;1.262841,0.1739488;-0.4764313;1.118459,0.1904036;-0.5006369;1.077328,-0.1788251;-0.5113705;1.035131,-0.05850914;-0.5643627;1.337328,0.009639665;-0.542878;1.323877,0
2668,-0.09942409;-0.1024326;1.261985,0.06127156;-0.1224022;1.276425,0.1211051;-0.362235;1.261729,0.1739475;-0.4769285;1.117417,0.1873374;-0.4983779;1.075885,-0.178819;-0.5112962;1.034991,-0.05819559;-0.5643176;1.33698,0.009893709;-0.5428632;1.32363,0
2698,-0.09918816;-0.1024146;1.262257,0.06135575;-0.1224198;1.276432,0.1212801;-0.3626524;1.261888,0.1745588;-0.4776964;1.11805,0.1895676;-0.5001027;1.081658,-0.1790987;-0.5114204;1.035467,-0.05782362;-0.564319;1.337583,0.01023849;-0.5428772;1.324313,0
2731,-0.09903368;-0.1024612;1.262253,0.06146941;-0.1224532;1.276334,0.121422;-0.36306;1.261649,0.1748608;-0.4780329;1.117816,0.1884259;-0.4987656;1.079511,-0.1790919;-0.5114152;1.035468,-0.05775282;-0.5642931;1.337615,0.01030957;-0.5428594;1.324369,0
2767,-0.0988957;-0.1024361;1.262381,0.06158047;-0.122474;1.276347,0.1215949;-0.3635308;1.261722,0.175092;-0.4785785;1.11798,0.1893374;-0.4998332;1.082224,-0.1792943;-0.5114556;1.035612,-0.05765695;-0.5642297;1.33802,0.01040336;-0.5428312;1.324756,0
2800,-0.09853313;-0.1025019;1.26254,0.06167964;-0.1224985;1.276337,0.1216382;-0.3635642;1.261712,0.1751885;-0.478652;1.118026,0.188884;-0.499069;1.081769,-0.1792607;-0.5114724;1.035641,-0.05746326;-0.5641807;1.338215,0.01061085;-0.5427894;1.32499,0
2832,-0.09828821;-0.1025267;1.262514,0.06177355;-0.1225188;1.276252,0.1216941;-0.3636318;1.26159,0.1752439;-0.4787533;1.117932,0.1868837;-0.4946477;1.084765,-0.1793745;-0.5114771;1.035484,-0.05740495;-0.564163;1.33821,0.01065561;-0.5427841;1.324984,0
2867,-0.09814065;-0.1025776;1.2625,0.06189234;-0.1225616;1.276194,0.1217621;-0.3637112;1.261471,0.1753881;-0.4788942;1.117897,0.1867969;-0.4945832;1.084699,-0.1793713;-0.5114721;1.035485,-0.05731696;-0.5641721;1.33824,0.01073799;-0.542801;1.324998,1
2900,-0.09797968;-0.1026056;1.262482,0.06197107;-0.1225714;1.276124,0.1218227;-0.363782;1.261365,0.1754263;-0.4791776;1.117966,0.18625;-0.4945675;1.08597,-0.1793772;-0.5114664;1.035486,-0.05727224;-0.5641471;1.338241,0.01077662;-0.5427892;1.324996,1
2932,-0.09779803;-0.102563;1.262341,0.06206737;-0.122597;1.276052,0.1218614;-0.3639484;1.261155,0.1755168;-0.4793428;1.117776,0.186975;-0.4943259;1.085385,-0.1793787;-0.5114487;1.035488,-0.05717843;-0.5641468;1.338214,0.01085007;-0.542794;1.324986,1
2965,-0.09761992;-0.1026334;1.262665,0.06214027;-0.1226171;1.276094,0.1218855;-0.3640216;1.261372,0.1757787;-0.4795929;1.118242,0.1887591;-0.4960011;1.088636,-0.1794255;-0.5115003;1.035588,-0.05700012;-0.5641552;1.338583,0.01100757;-0.5428177;1.325374,1
