Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3233,-1376;-14560;6480,1339;-603;-1239,-0.1495787;0.04167272;1.119814,-0.1242726;0.116464;1.296864,-0.01682895;0.3063431;1.371633,0.1226039;0.3094124;1.333435,0.09665266;-0.07210808;1.51517,1
3266,-1408;-15040;6596,1443;-454;-1153,-0.1496028;0.04167471;1.119812,-0.1242827;0.1162535;1.296952,-0.01683735;0.3063459;1.371784,0.1225996;0.3094102;1.333442,0.09659096;-0.07214662;1.515181,1
3298,-1512;-14836;6476,1016;-679;-1333,-0.1495188;0.04213727;1.120885,-0.1238822;0.1163608;1.298131,-0.01689219;0.3062934;1.372048,0.1225805;0.3093702;1.333456,0.09651709;-0.07220546;1.515183,1
3338,-1516;-14844;6500,1484;-584;-1088,-0.150421;0.04297051;1.121275,-0.123474;0.1166262;1.298563,-0.01692173;0.3062837;1.372058,0.1225277;0.3092507;1.333224,0.09645753;-0.07224151;1.515098,1
3369,-1452;-14736;6308,1125;-685;-938,-0.1529288;0.04774933;1.121038,-0.1228575;0.1167198;1.299716,-0.01678089;0.3064565;1.371193,0.1225198;0.3092345;1.333218,0.09646002;-0.07225284;1.515071,1
3400,-1572;-14904;6220,1256;-607;-838,-0.1524694;0.04876626;1.122613,-0.1223868;0.1168336;1.30164,-0.01671559;0.3065889;1.370824,0.1225146;0.3092354;1.33327,0.09644766;-0.07226412;1.515083,1
3433,-1204;-15052;6536,1270;-404;-826,-0.1531292;0.04697974;1.123878,-0.1220454;0.11656;1.302139,-0.01680853;0.3066925;1.371104,0.1224998;0.3092123;1.333288,0.09641717;-0.07229814;1.515101,1
3468,-1480;-15000;6648,1849;-366;-727,-0.1531577;0.04937748;1.127588,-0.1199341;0.1156977;1.30671,-0.01673752;0.3067495;1.370487,0.1224955;0.3092051;1.333296,0.09646018;-0.07228344;1.515078,1
3499,-1388;-14972;6412,1337;-791;-970,-0.1526074;0.04462252;1.129733,-0.1195563;0.1154918;1.307112,-0.01687152;0.3066279;1.370615,0.1224158;0.3090637;1.33321,0.09642719;-0.07245474;1.51488,1
3534,-1448;-15008;6316,1000;-826;-1029,-0.1548778;0.03978618;1.133661,-0.1190833;0.1153443;1.308508,-0.01708119;0.3064762;1.37131,0.1224106;0.3090568;1.333224,0.09641726;-0.07251384;1.514902,1
3568,-1576;-15060;6304,1334;-487;-907,-0.1682629;0.04071169;1.137061,-0.1189574;0.1152585;1.308942,-0.01720256;0.3063977;1.371533,0.1224006;0.3090483;1.333218,0.09639989;-0.07254106;1.514864,1
3601,-1640;-14740;6188,1245;-501;-1081,-0.1695683;0.04108572;1.137968,-0.118865;0.1148719;1.309763,-0.01706172;0.3065376;1.371171,0.1223901;0.3090855;1.333627,0.09641986;-0.07256009;1.515111,1
3634,-1432;-14992;6448,1179;-212;-1052,-0.1755736;0.03786131;1.14225,-0.1187539;0.1149884;1.310546,-0.01726517;0.3067502;1.371762,0.1223916;0.3090825;1.333629,0.09642353;-0.07258802;1.515093,1
3667,-1560;-14732;6572,1468;-293;-974,-0.17912;0.04029793;1.145021,-0.1183752;0.1154159;1.312829,-0.0171818;0.3068686;1.371454,0.1224551;0.309144;1.333834,0.09656907;-0.07242347;1.515226,1
3700,-1540;-14688;6484,1087;-188;-902,-0.1796816;0.04112126;1.144736,-0.1183355;0.1152234;1.312779,-0.01731882;0.3066832;1.371388,0.1223561;0.3088233;1.333437,0.09653554;-0.07264825;1.514731,1
3734,-1504;-15044;6732,1567;-359;-728,-0.1782209;0.04041242;1.145877,-0.118518;0.1150149;1.314302,-0.01724109;0.3067664;1.371197,0.1224251;0.308895;1.333813,0.09666745;-0.07254646;1.514998,1
3767,-1560;-14884;6588,1322;-643;-759,-0.1757622;0.04084767;1.145275,-0.1186231;0.1147938;1.314906,-0.01739247;0.3068058;1.371744,0.1224247;0.3089113;1.333836,0.09670743;-0.07253118;1.515006,1
3799,-1828;-15224;6376,1253;-387;-946,-0.1746298;0.04170166;1.146232,-0.1178474;0.1153329;1.316126,-0.01723929;0.3068518;1.371082,0.1224329;0.3088572;1.333836,0.09670587;-0.07253879;1.515,1
3834,-1692;-14704;6608,890;-536;-1035,-0.1744312;0.04178469;1.147272,-0.1173251;0.1156572;1.316947,-0.01711696;0.3069008;1.370564,0.1224234;0.3088394;1.333817,0.09663815;-0.07257183;1.514992,1
3868,-1336;-15092;6716,1114;-555;-935,-0.1745645;0.04179781;1.147622,-0.1171371;0.1158161;1.317121,-0.017216;0.3066792;1.370703,0.122386;0.3086521;1.333473,0.09671223;-0.07292047;1.514519,1
3900,-1476;-14828;6552,1283;-443;-924,-0.174334;0.04163873;1.149544,-0.1172234;0.1159873;1.319004,-0.01710462;0.3067247;1.370477,0.1224651;0.3086465;1.333725,0.09668529;-0.07291394;1.514894,1
3934,-1388;-14936;6576,1174;-503;-892,-0.1686322;0.04420172;1.153297,-0.111539;0.1208429;1.328141,-0.0172756;0.306748;1.371707,0.1225201;0.3085893;1.333927,0.09669216;-0.07297581;1.515057,1
3967,-1692;-15172;6836,1606;-557;-1045,-0.1689126;0.03497881;1.113801,-0.113801;0.1187726;1.324477,-0.01743151;0.3066241;1.371821,0.1223699;0.3084446;1.333677,0.09656337;-0.07320008;1.514638,1
