Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1966,-2068;-14392;5924,13393;-2105;281,-0.2510623;-0.4153271;1.055785,-0.279954;-0.4292632;1.248871,-0.2196638;-0.200893;1.358916,-0.04894374;-0.1794024;1.37244,-0.06015315;-0.6112443;1.377236,1
2001,-1964;-14524;6848,17872;-3080;1133,-0.2418336;-0.4203252;1.056991,-0.2800722;-0.4292372;1.24873,-0.2196423;-0.2009514;1.358884,-0.04894637;-0.1794076;1.372437,-0.06016366;-0.6112922;1.377238,1
2034,-1904;-12604;8200,13542;-1307;1070,-0.2467981;-0.4151485;1.058213,-0.2803746;-0.4298972;1.250486,-0.2196575;-0.2011056;1.35924,-0.04894987;-0.1794486;1.372844,-0.06023164;-0.6114212;1.377542,1
2066,-2316;-13724;10172,20364;-3790;1852,-0.2452366;-0.4196438;1.057895,-0.280403;-0.4298259;1.250162,-0.2196351;-0.201164;1.359193,-0.04895106;-0.1794561;1.372833,-0.06026498;-0.6114317;1.377529,1
2101,-1112;-9464;10380,13700;-1444;2000,-0.2421651;-0.420276;1.057415,-0.2804174;-0.4296945;1.249129,-0.2194443;-0.2012044;1.358443,-0.04893954;-0.1794063;1.372229,-0.06016357;-0.6112543;1.377009,1
2135,-2544;-10592;11800,11168;-317;2301,-0.2423858;-0.420019;1.057458,-0.2802974;-0.4297736;1.249224,-0.2194585;-0.2012672;1.358584,-0.0489814;-0.1794183;1.372398,-0.06015546;-0.6112518;1.377178,1
2167,-2800;-10076;12672,6140;-663;-191,-0.2427729;-0.4187527;1.05739,-0.2801951;-0.4298058;1.249188,-0.2194556;-0.2012918;1.358594,-0.04900577;-0.1794263;1.37246,-0.06013479;-0.6112422;1.377233,1
2198,-2540;-10216;13036,4110;-492;-249,-0.2420914;-0.419341;1.057882,-0.2806956;-0.4297842;1.249477,-0.2194556;-0.2012882;1.358598,-0.04902269;-0.1794431;1.372515,-0.06016341;-0.6112617;1.377269,1
2233,-2348;-9180;12980,455;163;-916,-0.2425802;-0.418946;1.057601,-0.280314;-0.4298374;1.249346,-0.2194571;-0.2012934;1.358603,-0.04902574;-0.1794471;1.372523,-0.06018062;-0.6112704;1.377281,1
2267,-2600;-9964;13344,771;-470;-1004,-0.2581375;-0.4065698;1.055503,-0.2802154;-0.4296227;1.24864,-0.2194515;-0.2012963;1.358477,-0.0490533;-0.179432;1.372417,-0.06018725;-0.6112876;1.377206,1
2300,-2408;-9268;13000,-125;-482;-992,-0.2562238;-0.4066563;1.055536,-0.2799899;-0.4296407;1.248482,-0.2194555;-0.2013012;1.358437,-0.0490378;-0.1794173;1.37238,-0.06015541;-0.6112397;1.377141,1
2333,-2312;-9392;12460,468;-525;-678,-0.2535855;-0.4092668;1.055599,-0.279995;-0.429599;1.248494,-0.2195193;-0.2013491;1.358696,-0.04911242;-0.1794218;1.37255,-0.06013334;-0.6112643;1.377381,1
2367,-2836;-10188;12620,1314;-839;-997,-0.2441871;-0.4222549;1.056713,-0.2797401;-0.4298379;1.249018,-0.2195226;-0.2013891;1.358912,-0.04912755;-0.1794288;1.372792,-0.06010602;-0.6112749;1.377581,1
2403,-2604;-9448;12116,75;-344;-1134,-0.2504276;-0.4145485;1.056257,-0.2771172;-0.4307239;1.249492,-0.2195268;-0.2013742;1.358893,-0.04912684;-0.179424;1.372781,-0.06006564;-0.6112409;1.377538,1
2433,-2844;-10116;12364,708;-551;-894,-0.2432793;-0.4192224;1.057025,-0.2773492;-0.4306383;1.249425,-0.2195302;-0.2013691;1.358877,-0.0491268;-0.1794229;1.372782,-0.06005527;-0.6112316;1.377523,1
2467,-2628;-9832;12352,1002;-676;-1032,-0.2435931;-0.4195103;1.056702,-0.2777329;-0.4304028;1.249118,-0.2195372;-0.2013711;1.358903,-0.04912875;-0.1794283;1.372884,-0.06003429;-0.611228;1.3776,1
2498,-2572;-9600;12188,768;-324;-1061,-0.2436817;-0.4195355;1.056563,-0.2779685;-0.4302712;1.248961,-0.2195422;-0.2013663;1.358905,-0.04913219;-0.1794304;1.372886,-0.06003565;-0.6112548;1.377604,1
2533,-2016;-9800;12336,0;-399;-893,-0.2523011;-0.4179327;1.054843,-0.2795865;-0.4295672;1.248303,-0.2195266;-0.2012423;1.358596,-0.04916955;-0.1794269;1.372813,-0.06010521;-0.6112552;1.377455,1
2568,-2088;-9956;12336,2080;-510;-421,-0.253821;-0.4144836;1.054872,-0.2795781;-0.4295735;1.248315,-0.2195299;-0.201242;1.358601,-0.04918787;-0.1794342;1.372846,-0.06009055;-0.6113047;1.377478,1
2601,-2440;-10008;12864,1283;-462;-858,-0.262922;-0.4029212;1.055704,-0.2787172;-0.4299869;1.248938,-0.219716;-0.2012282;1.358871,-0.04684998;-0.1794275;1.372752,-0.06009362;-0.6113028;1.377513,1
2636,-2260;-10072;12524,819;-544;-788,-0.2651372;-0.3990847;1.055878,-0.2789001;-0.4299048;1.24871,-0.2197523;-0.2012135;1.358713,-0.04713494;-0.1793516;1.372427,-0.06017763;-0.6112896;1.377275,1
2668,-2824;-10408;12256,576;-257;-851,-0.2654129;-0.3977127;1.056051,-0.2789995;-0.4298636;1.248682,-0.2198038;-0.2012012;1.358722,-0.0472273;-0.1793457;1.372458,-0.06015095;-0.6113089;1.377288,1
2702,-2924;-9988;12288,1725;-265;-980,-0.2644788;-0.396005;1.056441,-0.2800534;-0.4295697;1.248687,-0.2198814;-0.2011904;1.358778,-0.04739689;-0.1793344;1.372449,-0.06019464;-0.6113285;1.377313,1
2733,-2844;-9708;12228,1792;-415;-1106,-0.2634599;-0.3950391;1.055774,-0.2807372;-0.4290483;1.247801,-0.2199283;-0.2010954;1.358492,-0.04767115;-0.1792196;1.372151,-0.06027715;-0.6113238;1.377008,1
2770,-2732;-9464;12196,1873;-364;-870,-0.2683839;-0.3917375;1.05661,-0.2807277;-0.4292353;1.248365,-0.2201734;-0.2011043;1.358796,-0.04788758;-0.1792424;1.372484,-0.06028476;-0.6114528;1.377169,1
2808,-2776;-9572;12284,1160;-271;-966,-0.2429699;-0.4259806;1.056572,-0.2806704;-0.4292614;1.248569,-0.2201592;-0.2010178;1.358765,-0.04800645;-0.1792011;1.372563,-0.06028805;-0.611459;1.377174,1
2835,-2732;-9648;12332,2004;-170;-628,-0.243687;-0.4311243;1.056636,-0.2808965;-0.4292656;1.248719,-0.220165;-0.2008952;1.358476,-0.04816649;-0.1791639;1.372398,-0.06031218;-0.6114595;1.377005,1
2868,-2616;-9600;12472,2493;269;-342,-0.2441266;-0.4327219;1.057368,-0.2812002;-0.4294692;1.24945,-0.2201661;-0.2008713;1.358467,-0.04834033;-0.1791252;1.372489,-0.06035421;-0.6114929;1.377,1
2900,-2948;-9192;12692,2709;221;402,-0.2441669;-0.432558;1.058649,-0.2829995;-0.4293695;1.250385,-0.220179;-0.200863;1.358425,-0.04862198;-0.1790761;1.372538,-0.06040921;-0.6115426;1.377036,1
2933,-2672;-9556;12356,2262;217;358,-0.2445255;-0.4328683;1.058843,-0.2849111;-0.428772;1.250236,-0.2202192;-0.2007619;1.358186,-0.04880892;-0.1789914;1.372285,-0.06045954;-0.6115303;1.376955,1
2968,-3048;-9672;13112,2312;-290;118,-0.2446248;-0.4355372;1.059108,-0.2846413;-0.4291896;1.250502,-0.2203461;-0.2006507;1.357448,-0.04903628;-0.1789598;1.371901,-0.0603856;-0.6113997;1.37655,1
2999,-3188;-9504;13032,2662;-201;275,-0.2448395;-0.435645;1.05932,-0.2835344;-0.4297231;1.251002,-0.2203783;-0.2006523;1.357438,-0.04912345;-0.1789956;1.371955,-0.06037149;-0.6114674;1.376586,1
3034,-3328;-8716;12800,3357;-573;119,-0.245365;-0.4368702;1.059768,-0.283558;-0.4299372;1.251509,-0.2203952;-0.2006611;1.35743,-0.04924146;-0.1790038;1.372081,-0.06038876;-0.6115362;1.376705,1
3066,-3572;-8812;13404,2750;-1105;-581,-0.2459259;-0.4384673;1.060309,-0.2833911;-0.4301489;1.252129,-0.2205164;-0.2006543;1.357704,-0.04954831;-0.1790109;1.372623,-0.06054619;-0.6116515;1.377132,1
3099,-3360;-8396;12524,2731;-898;-817,-0.2461198;-0.4391948;1.060423,-0.2834955;-0.4302505;1.252228,-0.2205791;-0.2006227;1.357441,-0.04965377;-0.1789623;1.372539,-0.06047397;-0.6115602;1.376991,1
3132,-3004;-8148;12448,2788;-508;-790,-0.2461602;-0.4393233;1.060465,-0.2835464;-0.4302878;1.252263,-0.2206406;-0.2006215;1.357387,-0.04978087;-0.1789569;1.372516,-0.06047238;-0.6115909;1.376969,1
3166,-3192;-8100;13092,1303;-511;-1135,-0.2463625;-0.4395832;1.060396,-0.2836536;-0.4303556;1.252202,-0.2206816;-0.2005881;1.357025,-0.04996672;-0.178935;1.372352,-0.06051086;-0.6116043;1.376853,1
3201,-3060;-8712;13208,-514;48;-889,-0.2466232;-0.4393397;1.062504,-0.2855688;-0.4304549;1.254,-0.2207238;-0.200553;1.357117,-0.05014903;-0.1789138;1.372627,-0.06047383;-0.6115955;1.376906,1
3233,-2972;-8508;13240,1656;-479;-643,-0.2473461;-0.4509875;1.063217,-0.2859653;-0.4303167;1.253778,-0.2207992;-0.2005552;1.357018,-0.05024857;-0.1788873;1.3726,-0.06047358;-0.6116393;1.376874,1
3269,-3188;-8940;13672,-20;-242;-1039,-0.248423;-0.4418894;1.055489,-0.286157;-0.4302587;1.253674,-0.2208631;-0.2005614;1.356982,-0.05033135;-0.178877;1.372578,-0.06045295;-0.6116943;1.376842,1
3298,-3284;-8672;13484,1604;-671;-851,-0.2499274;-0.431399;1.061221,-0.2863868;-0.4301337;1.253453,-0.2209143;-0.2005625;1.356951,-0.05041781;-0.17885;1.372559,-0.06043762;-0.6116875;1.37684,1
3332,-3444;-8296;13144,-11;-479;-1348,-0.2353452;-0.4692966;1.048861,-0.2853798;-0.4304981;1.253527,-0.2211361;-0.2006964;1.357337,-0.05060206;-0.1789164;1.37298,-0.06039002;-0.6119462;1.377243,1
3367,-3336;-8512;12716,1247;-738;-1086,-0.2698362;-0.3879222;1.062962,-0.2844294;-0.4307038;1.253464,-0.2213106;-0.2007281;1.357641,-0.0507939;-0.1789374;1.373472,-0.06046197;-0.6120455;1.377526,1
3400,-3280;-8588;12652,970;-349;-923,-0.2409084;-0.4339528;1.062662,-0.2839832;-0.430867;1.253491,-0.2214746;-0.2008168;1.357908,-0.05098204;-0.1789233;1.373858,-0.0604697;-0.612105;1.377643,1
3434,-3324;-8468;12964,1088;51;-740,-0.246943;-0.4238129;1.061868,-0.2834742;-0.4312243;1.253994,-0.2215188;-0.2008395;1.357947,-0.05107814;-0.178912;1.373919,-0.06048825;-0.6121972;1.377802,1
3468,-3328;-9060;13256,604;-456;-1242,-0.2482964;-0.4199996;1.060465,-0.2827283;-0.4312661;1.252808,-0.2215459;-0.2008712;1.35728,-0.05121958;-0.1788326;1.373417,-0.06037907;-0.612258;1.377185,1
3498,-2996;-8820;13216,977;-555;-1128,-0.2447783;-0.3972061;1.006917,-0.2822498;-0.4314861;1.252949,-0.2216042;-0.2008874;1.357272,-0.05126291;-0.1788037;1.373474,-0.060412;-0.6122503;1.377214,1
3532,-3136;-9264;13376,-786;31;-1251,-0.2516207;-0.4200302;1.061103,-0.2811681;-0.4290159;1.254363,-0.220991;-0.198159;1.35842,-0.05138227;-0.1787637;1.373638,-0.06052943;-0.6121451;1.377484,1
3566,-2856;-8216;13064,1509;-702;-1579,-0.246575;-0.396566;1.003755,-0.2805918;-0.4293458;1.253904,-0.2210919;-0.1984169;1.358231,-0.05140711;-0.178762;1.373622,-0.06038931;-0.612234;1.377429,1
3634,-3160;-8496;12932,-213;-488;-1194,-0.2477328;-0.4026731;1.000751,-0.2804742;-0.428705;1.251065,-0.2212584;-0.1987796;1.35809,-0.05147515;-0.1787353;1.373613,-0.06032931;-0.6121613;1.37743,1
