Time_Stamp,Flex,Force,TrimmingId
5297,327,1023,1
5332,327,1023,1
5363,327,1023,1
5397,327,1023,1
5431,327,1023,1
5463,327,1023,1
5497,328,1023,1
5530,328,1023,1
5563,328,1023,1
5597,328,1023,1
5629,328,1023,1
5663,328,1023,1
5696,328,1023,1
5731,328,1023,1
5763,328,1023,1
5797,328,1023,1
5830,328,1023,1
5864,328,1023,1
5897,328,1023,1
5931,328,1023,1
5963,328,1023,1
5997,328,1023,1
6030,328,1023,1
6064,328,1023,1
6097,328,1023,1
6129,329,1023,1
6162,329,1023,1
6197,329,1023,1
6231,329,1023,1
6263,329,1023,1
6296,329,1023,1
6331,329,1023,1
6363,329,1023,1
6397,329,1023,1
6429,329,1023,1
6464,329,1023,1
6497,329,1023,1
6531,328,1023,1
6562,328,1023,1
6597,327,1023,1
6630,326,1023,1
6665,326,1023,2
6697,326,1023,2
6730,326,1023,2
6763,326,1023,2
6797,325,1023,2
6830,325,1023,2
6878,325,1023,2
6896,325,1023,2
6932,325,1023,2
6962,326,1023,2
6997,327,1023,2
7029,328,1023,2
7063,331,1023,2
7096,333,1023,2
7132,336,1023,2
7163,338,1023,2
7199,339,1023,2
7229,338,1023,2
7263,337,1023,2
7298,335,1023,2
7331,334,1023,2
7362,332,1023,2
7398,330,1023,2
7429,329,1023,2
7462,327,1023,2
7499,325,1023,2
7533,325,1023,2
7564,326,1023,2
7598,326,1023,2
7629,327,1023,2
7664,328,1023,2
7696,329,1023,2
7730,329,1023,2
7763,328,1023,2
7797,328,1023,2
7829,329,1023,2
7864,331,1023,2
7896,332,1023,2
7930,331,1023,2
7964,330,1023,2
7997,330,1023,2
8030,330,1023,2
8063,330,1023,2
8096,330,1023,2
8131,329,1023,2
8162,329,1023,2
8198,331,1023,2
8230,334,1023,2
8265,337,1023,2
8296,338,1023,2
8331,338,1023,2
8365,337,1023,2
8398,337,1023,2
8432,337,1023,2
8465,337,1023,2
8497,340,1023,2
8532,344,1023,2
8563,349,1023,2
8597,354,1023,2
8631,360,1023,2
8665,365,1023,2
8697,366,1023,2
8731,365,1023,2
8764,363,1023,2
8798,361,1023,2
8831,360,1023,2
8864,358,1023,2
8898,355,1023,2
8931,352,1023,2
8964,349,1023,2
8998,346,1023,2
9031,344,1023,2
9065,342,1023,2
9098,341,1023,2
9131,342,1023,2
9164,343,1023,2
9198,344,1023,2
9230,344,1023,2
9265,344,1023,2
9298,344,1023,2
9332,344,1023,2
9363,343,1023,2
9397,343,1023,2
9431,342,1023,2
9465,342,1023,2
9497,341,1023,2
9532,341,1023,2
9564,341,1023,2
9598,340,1023,2
9631,340,1023,2
9664,340,1023,2
9697,341,1023,2
9732,341,1023,2
9765,341,1023,2
