Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3433,1022,3172;-15864;-5248,1071;-521;-1071,-0.197214;-0.03439434;1.018411,-0.2289502;-0.01429231;1.071048,-0.1794009;-0.01005424;1.306254,-0.1748544;0.1959513;1.288093,-0.008158127;0.2233619;1.261488,0.02012925;-0.2338184;1.301134,1
3547,1021,3512;-15692;-5284,762;-384;-1004,-0.197118;-0.03352394;1.013018,-0.2325205;-0.01254493;1.076782,-0.1828523;-0.009123571;1.295038,-0.1748625;0.1959532;1.287962,-0.008261474;0.2232813;1.260768,0.01985416;-0.2337334;1.300719,1
3567,1023,2920;-16500;-5100,1506;-395;-765,-0.19774;-0.03318084;1.013938,-0.2345126;-0.01342728;1.0772,-0.182868;-0.008952126;1.29495,-0.1748741;0.1959516;1.287957,-0.008361236;0.2232453;1.260688,0.01987289;-0.2337049;1.300712,1
3602,1022,3056;-15916;-5236,1100;-164;-1022,-0.2030348;-0.03197163;1.021776,-0.2350772;-0.01294189;1.078267,-0.1443576;-0.07289307;1.305825,-0.1748827;0.1959551;1.287967,-0.008393074;0.2232271;1.260707,0.01985619;-0.2336;1.300938,1
3635,1020,2876;-15868;-4820,1212;-445;-1037,-0.1969271;-0.03451288;1.010717,-0.2245665;-0.03954866;1.089516,-0.1815192;-0.01629057;1.291599,-0.1748928;0.1959432;1.287948,-0.008478748;0.2231855;1.260621,0.01985952;-0.2336233;1.300833,2
3666,1023,3024;-15716;-5092,1092;-765;-980,-0.2020633;-0.03284489;1.020193,-0.2262001;-0.02534733;1.075681,-0.1415966;-0.07171545;1.301392,-0.1749036;0.1959033;1.287873,-0.008535367;0.2231569;1.260596,0.01986612;-0.2336361;1.300789,2
3698,1023,3096;-16040;-5248,1061;-785;-938,-0.1985813;-0.03520916;1.018435,-0.2355847;-0.02363697;1.081858,-0.1858576;-0.009449503;1.29763,-0.1749379;0.1959238;1.287974,-0.008095224;0.2232735;1.26146,0.01995491;-0.2334735;1.301474,2
3732,1021,3276;-15996;-5288,947;-749;-893,-0.1978493;-0.03513603;1.014169,-0.2367601;-0.02052768;1.082674,-0.1834611;-0.01489388;1.298115,-0.1749462;0.1959145;1.287956,-0.007938988;0.2232638;1.261571,0.01997122;-0.233522;1.301328,2
3765,1023,3268;-15828;-5432,1207;-719;-921,-0.198555;-0.034842;1.015026,-0.2386308;-0.02084976;1.083323,-0.1832995;-0.01461956;1.298254,-0.1749786;0.1958914;1.287946,-0.007774562;0.2232692;1.261732,0.01996445;-0.2335338;1.301321,2
3799,1023,3292;-16116;-5352,924;-609;-1063,-0.1990911;-0.03475751;1.017948,-0.2400385;-0.02095713;1.084424,-0.1833326;-0.01388457;1.299276,-0.1750194;0.1959092;1.288008,-0.007571294;0.2233431;1.262246,0.01981399;-0.2335248;1.301624,2
3834,1022,3264;-15896;-5244,1139;-327;-1015,-0.1987336;-0.03450763;1.014153,-0.2409705;-0.02123148;1.084347,-0.1831716;-0.01389712;1.298938,-0.1750353;0.1958831;1.287983,-0.007707175;0.2232749;1.262079,0.01983831;-0.2336194;1.301319,2
3869,1023,3124;-15884;-5216,1305;-424;-953,-0.1981839;-0.03435178;1.015464,-0.2414231;-0.02120803;1.084352,-0.1831126;-0.01376607;1.299099,-0.1750462;0.1958817;1.287985,-0.007853727;0.2232671;1.262127,0.01985312;-0.233605;1.301389,2
3898,1023,2988;-15900;-5160,1091;-613;-1116,-0.1988832;-0.03382983;1.015949,-0.2419364;-0.02104113;1.084334,-0.1831541;-0.01332548;1.299296,-0.1750777;0.1958335;1.287931,-0.007950027;0.2232732;1.262117,0.01984063;-0.2336317;1.301387,2
3932,1023,3072;-15856;-5176,1139;-395;-884,-0.1988487;-0.03488919;1.016798,-0.2388866;-0.02247286;1.078827,-0.1826178;-0.01286794;1.299365,-0.1750862;0.1958263;1.287933,-0.008042178;0.2232763;1.262146,0.01984087;-0.2336797;1.3014,2
3967,1020,3108;-15920;-5052,1095;-454;-921,-0.1989477;-0.03507259;1.014127,-0.2402993;-0.02262713;1.079646,-0.1822407;-0.0136644;1.297952,-0.1750934;0.1958203;1.287929,-0.008197873;0.2232184;1.261985,0.01988724;-0.2336968;1.301155,2
4000,1021,3224;-16056;-5200,1118;-658;-949,-0.198575;-0.03543883;1.017587,-0.2387404;-0.0232139;1.078244,-0.1826917;-0.01293407;1.298131,-0.1751198;0.1958144;1.287987,-0.008355803;0.2232876;1.262301,0.01993238;-0.2336404;1.301425,2
4034,1023,3164;-16128;-5220,1222;-412;-1019,-0.1982477;-0.03484587;1.014814,-0.2370648;-0.02378635;1.075316,-0.1822008;-0.01238503;1.298106,-0.1751297;0.1958066;1.28798,-0.008418531;0.2232733;1.262277,0.01984172;-0.2337444;1.301291,2
4069,1019,3212;-16036;-5212,1121;-513;-1177,-0.1994132;-0.03426159;1.015533,-0.2359274;-0.02306257;1.073869,-0.1818133;-0.01199889;1.298189,-0.175134;0.1958076;1.287981,-0.008446374;0.2232653;1.262264,0.01983485;-0.2337764;1.301264,2
4101,1023,3204;-15768;-5212,1080;-346;-1131,-0.198841;-0.03415094;1.012866,-0.2385254;-0.02269997;1.075847,-0.1814359;-0.01200963;1.297875,-0.1751464;0.1958127;1.287962,-0.008551651;0.2232017;1.262118,0.01975386;-0.2338772;1.301125,2
4138,1023,3260;-15968;-5264,1280;-380;-959,-0.1993186;-0.03409322;1.015733,-0.2411247;-0.02186254;1.078497,-0.181206;-0.01197762;1.297945,-0.175149;0.1958098;1.287959,-0.008595536;0.2232162;1.262137,0.01973519;-0.2338873;1.301126,2
4168,1020,3084;-15960;-5256,1217;-552;-1101,-0.2000736;-0.03383465;1.015483,-0.2371327;-0.01774354;1.075835,-0.1807867;-0.01209333;1.29853,-0.1751611;0.1958061;1.287985,-0.008620785;0.223262;1.262271,0.01977132;-0.2339177;1.3012,2
4199,1023,3120;-16072;-5368,1061;-316;-1066,-0.200763;-0.0351194;1.011944,-0.2405012;-0.01674912;1.07909,-0.1803598;-0.01226139;1.298146,-0.1751896;0.1957249;1.287923,-0.00864279;0.2232581;1.262265,0.01979052;-0.2339134;1.301231,2
4233,1023,3140;-15800;-4968,1232;-607;-1054,-0.20376;-0.03474322;1.011,-0.2338229;-0.03392464;1.091331,-0.1800701;-0.01309954;1.297547,-0.1752141;0.1956616;1.287841,-0.008642507;0.2232611;1.26227,0.01979146;-0.2339591;1.301229,2
4267,1021,3216;-16076;-5228,1118;-509;-1045,-0.2098162;-0.0320208;1.008895,-0.2401178;-0.02301222;1.091359,-0.1728916;-0.05661162;1.310669,-0.1752274;0.1956507;1.287857,-0.00865124;0.2232641;1.262265,0.01979575;-0.2339621;1.30123,2
4302,1023,3284;-15796;-5388,1453;-373;-1026,-0.2160535;-0.03117838;1.006757,-0.2387585;-0.022931;1.086357,-0.1729787;-0.05706972;1.311013,-0.1752782;0.195666;1.287963,-0.008691651;0.2233358;1.262419,0.01974056;-0.2338921;1.301507,2
4333,1023,3008;-16228;-5424,1307;-431;-973,-0.222466;-0.02971735;1.0057,-0.2325421;-0.01762156;1.096376,-0.1730248;-0.05806499;1.312497,-0.1753125;0.1956332;1.288026,-0.008724764;0.2233401;1.262476,0.01969532;-0.2339112;1.301701,2
4365,1020,3140;-15964;-5232,1042;-401;-1060,-0.2262883;-0.02685347;1.012841,-0.232601;-0.01793931;1.096454,-0.174505;-0.06241664;1.307703,-0.175365;0.195556;1.287889,-0.008795626;0.2232706;1.262213,0.0196811;-0.2340531;1.30146,2
4399,1023,3232;-15892;-5024,1467;-828;-1304,-0.2317692;-0.02593708;1.024374,-0.2373273;-0.01997694;1.071093,-0.1747211;-0.06396323;1.308688,-0.1753945;0.1954807;1.287834,-0.008822244;0.2232777;1.26221,0.01975477;-0.2340217;1.301516,2
4433,1023,3056;-15800;-5332,1020;-389;-1142,-0.239625;-0.02708676;1.018512,-0.2396589;-0.01742685;1.066849,-0.1743899;-0.06473256;1.310139,-0.1754126;0.1954551;1.287796,-0.008842085;0.223263;1.26216,0.01980829;-0.234024;1.301364,2
4466,1020,3052;-15772;-5360,1249;-408;-871,-0.2460963;-0.02725278;1.011442,-0.2286214;-0.04357039;1.111554,-0.1724127;-0.06661981;1.313812,-0.1754448;0.1953986;1.28775,-0.00891529;0.223195;1.261784,0.01996719;-0.2341496;1.300904,2
4501,1023,3040;-15808;-5244,1074;-742;-922,-0.2525244;-0.02664828;1.011916,-0.2502423;-0.01344045;1.052292,-0.1723078;-0.06660826;1.313863,-0.1754529;0.1952368;1.28746,-0.008938489;0.223167;1.261464,0.01988073;-0.2343504;1.300386,2
4534,1022,3324;-15516;-5164,1194;-580;-1034,-0.2598175;-0.02605886;1.011437,-0.2419001;-0.03042387;1.096812,-0.1707037;-0.06758164;1.316463,-0.1754628;0.1951259;1.287279,-0.009053468;0.2231235;1.261207,0.01991311;-0.2343554;1.300262,2
4566,1020,3084;-16172;-5300,1016;-785;-1029,-0.2669558;-0.02508528;1.010718,-0.2522028;-0.02796734;1.073356,-0.1703798;-0.06831113;1.317854,-0.1754747;0.1950533;1.287205,-0.009084461;0.2231379;1.261197,0.01992987;-0.234358;1.300253,2
4600,1023,3364;-15952;-4924,1615;-619;-1000,-0.2719181;-0.02545169;1.006642,-0.2584307;-0.02990353;1.057846,-0.1694896;-0.06858838;1.318437,-0.1754576;0.1949976;1.287066,-0.009183614;0.2230673;1.260642,0.01984937;-0.234485;1.29972,2
4633,1023,2980;-15500;-5652,1774;-275;-649,-0.2771972;-0.02657898;1.008848,-0.2595815;-0.03106356;1.058352,-0.1694786;-0.06908798;1.31864,-0.175459;0.1949955;1.287062,-0.009220006;0.2230449;1.260499,0.0199075;-0.2344576;1.299629,2
4667,1021,6328;-15960;-3328,3498;1385;-702,-0.2808725;-0.02748564;1.012099,-0.2609564;-0.03171508;1.059769,-0.1691244;-0.06964325;1.319463,-0.1754577;0.1949945;1.287068,-0.009246059;0.2230492;1.260514,0.01989757;-0.2344598;1.299771,2
4701,1023,3272;-15192;-5012,1380;-1133;-974,-0.2814765;-0.027714;1.010513,-0.2606069;-0.03288887;1.063659,-0.1676498;-0.07093874;1.322929,-0.1754585;0.1949877;1.287068,-0.009249347;0.2230462;1.260518,0.01989711;-0.2344607;1.299773,2
4735,1023,2764;-17248;-3752,5479;257;-1264,-0.2827913;-0.02735923;1.012842,-0.2611839;-0.03319383;1.064131,-0.1678813;-0.07092547;1.323322,-0.1754599;0.1949846;1.287089,-0.009249275;0.2230263;1.260632,0.01997963;-0.2344145;1.299937,2
4767,1022,3540;-15564;-5460,1239;-1018;-1492,-0.2818119;-0.02784441;1.012737,-0.2636198;-0.03287506;1.066671,-0.1675751;-0.07144523;1.324728,-0.1754646;0.1949684;1.28709,-0.009280435;0.2230611;1.260745,0.01999919;-0.2343811;1.30011,2
4800,1022,2648;-17744;-2304,7065;-426;-1891,-0.279238;-0.02787626;1.008345,-0.26399;-0.03305051;1.066244,-0.1677343;-0.07114521;1.324294,-0.1754558;0.1948912;1.286995,-0.009326936;0.2230491;1.260617,0.02005491;-0.2343772;1.300105,2
4833,1023,3736;-15692;-4924,1481;-758;-1592,-0.277725;-0.02701525;1.010635,-0.2642456;-0.03314058;1.066686,-0.168009;-0.0706515;1.323919,-0.1754568;0.1948175;1.286908,-0.009336459;0.2230173;1.260564,0.02007715;-0.2343757;1.300095,2
4866,1021,3004;-16424;-2812,3034;-1518;-2036,-0.2753072;-0.02600052;1.010397,-0.2628664;-0.03354947;1.069821,-0.1676908;-0.07115383;1.324448,-0.1754525;0.1947787;1.286838,-0.009342811;0.2230064;1.260511,0.02002696;-0.2344217;1.300017,2
4899,1023,3364;-15868;-3796,364;-2270;-1849,-0.2718615;-0.02339551;1.013928,-0.2598778;-0.03444334;1.078004,-0.167624;-0.07144497;1.324998,-0.1754529;0.1947636;1.286824,-0.009387265;0.2229756;1.260454,0.02002092;-0.2344516;1.299996,2
4934,1023,3672;-15992;-4492,20;-1402;-727,-0.2672391;-0.02267161;1.01798,-0.2584592;-0.03245503;1.080492,-0.167675;-0.07102073;1.325454,-0.1754576;0.1947497;1.286829,-0.009430192;0.2230143;1.260618,0.01988412;-0.2342588;1.30061,2
5036,1020,3524;-15932;-3860,1178;-1965;-68,-0.2456239;-0.01288613;1.026418,-0.2440901;-0.03370392;1.110484,-0.1706888;-0.07181595;1.32258,-0.1754798;0.1944773;1.286515,-0.00942155;0.2228439;1.260333,0.02016582;-0.2342465;1.300857,2
5137,1023,3284;-15964;-3584,-967;-2028;-704,-0.2294553;-0.02055367;0.9971156,-0.2503635;-0.01509531;1.065942,-0.1793374;-0.0650924;1.295916,-0.1754841;0.194342;1.286395,-0.009487348;0.2228003;1.26068,0.02000643;-0.2341931;1.301475,2
5250,1023,3868;-15508;-6752,-1105;936;47,-0.2238975;-0.02398775;1.015385,-0.2632429;-0.01631309;1.08612,-0.1682201;-0.064151;1.320799,-0.1754957;0.1942573;1.286321,-0.009501138;0.2227932;1.260823,0.02007544;-0.2342204;1.30157,2
5269,1023,2764;-16544;-4180,3616;-2203;39,-0.2191463;-0.02630967;1.019497,-0.2552161;-0.02030786;1.076947,-0.1654208;-0.06502607;1.322446,-0.1755;0.1942559;1.286311,-0.009521623;0.2227961;1.260856,0.02005509;-0.234248;1.301588,2
5299,1022,3356;-15776;-3868,707;-1678;-1282,-0.2151273;-0.02732019;1.022069,-0.2559919;-0.02241696;1.078762,-0.1566613;-0.06808234;1.314687,-0.1755027;0.1942556;1.286309,-0.009525322;0.2227936;1.26088,0.02014077;-0.2342112;1.301595,2
5333,1023,3204;-16668;-4496,-92;-43;-703,-0.2120955;-0.02564309;1.021611,-0.2557274;-0.02205656;1.078683,-0.1487227;-0.06975783;1.307396,-0.1754904;0.194282;1.28625,-0.00955573;0.2226212;1.260551,0.0200028;-0.2344492;1.301086,2
5369,1023,2984;-16176;-4232,327;268;-859,-0.2106121;-0.02793277;1.02641,-0.2514856;-0.01722929;1.081716,-0.1458126;-0.07104141;1.305643,-0.1754916;0.1942884;1.286249,-0.009556336;0.2226223;1.260555,0.01999775;-0.2344517;1.301082,2
5401,1023,3272;-16292;-4720,-884;876;-600,-0.2053455;-0.02874263;1.022127,-0.2508336;-0.01728597;1.08193,-0.1811269;-0.007535859;1.305527,-0.1754807;0.1943143;1.286292,-0.009544511;0.2226901;1.260791,0.01998968;-0.2344801;1.301249,2
5433,1021,3496;-16700;-4964,652;999;-706,-0.2036658;-0.02890323;1.016878,-0.2385883;-0.01945826;1.068933,-0.1811224;-0.007650859;1.304853,-0.1754792;0.1943164;1.286291,-0.009550043;0.2226602;1.260764,0.01998844;-0.2345009;1.301113,2
5467,1021,3556;-15480;-4088,-38;-1528;-2029,-0.201964;-0.02965226;1.017717,-0.2366738;-0.01956337;1.067448,-0.1810826;-0.007816232;1.303821,-0.1754772;0.1943269;1.286288,-0.009536289;0.2226783;1.2608,0.02014407;-0.2344667;1.301175,2
5499,1023,3520;-15652;-5836,-2228;-1556;-2585,-0.2038978;-0.02959973;1.018039,-0.2423031;-0.01725256;1.074375,-0.1810807;-0.007822474;1.303776,-0.175469;0.1943262;1.286278,-0.009531159;0.2226853;1.260826,0.02014509;-0.2344676;1.301178,2
5533,1020,3028;-17408;-3756,292;159;-1606,-0.2033809;-0.03004317;1.015942,-0.244166;-0.01624854;1.076674,-0.1804806;-0.007825303;1.303904,-0.1754621;0.1943225;1.286268,-0.009531665;0.2226882;1.260846,0.0201377;-0.2344616;1.301172,2
5567,1023,3248;-14816;-6584,3786;2365;278,-0.2043171;-0.02891101;1.017469,-0.2445524;-0.01416261;1.078202,-0.1803949;-0.007995684;1.302873,-0.175463;0.1943243;1.286268,-0.009538461;0.2226854;1.260866,0.0201463;-0.2344616;1.301166,2
5601,1023,2548;-16024;-3688,3847;550;-1054,-0.2046414;-0.02915147;1.018052,-0.2454333;-0.01402096;1.078829,-0.1801385;-0.008903458;1.303391,-0.1754586;0.194321;1.286259,-0.00954518;0.2226875;1.260869,0.02014831;-0.2344433;1.301199,2
5633,1023,3208;-15752;-3596,1978;-1050;-894,-0.2044348;-0.02982228;1.018139,-0.239361;-0.01667325;1.070789,-0.1801239;-0.009363711;1.303822,-0.1754543;0.1943242;1.286263,-0.009513784;0.2226874;1.260953,0.02014843;-0.2344596;1.301223,2
5666,1020,2828;-16340;-3972,1200;-1343;-1302,-0.2054806;-0.02909657;1.018249,-0.241973;-0.01371823;1.074804,-0.1804362;-0.008290634;1.303196,-0.1754438;0.1943257;1.286252,-0.009512936;0.2226853;1.260953,0.02016037;-0.2344544;1.301214,2
5698,1023,2664;-15876;-4468,465;-2805;-1463,-0.2043841;-0.0294387;1.01949,-0.2437824;-0.01237521;1.076786,-0.180309;-0.00882247;1.303825,-0.1754402;0.1943246;1.286256,-0.009524087;0.2227519;1.261139,0.02018774;-0.2344092;1.301361,2
5733,1023,3560;-16168;-4340,2393;-2560;-1351,-0.203847;-0.02862344;1.015196,-0.2384916;-0.01602424;1.067539,-0.1803371;-0.00877024;1.303452,-0.1754392;0.1943258;1.28617,-0.009540628;0.2226584;1.260922,0.02024907;-0.2344676;1.301033,2
5765,1023,3652;-16020;-5448,4162;1071;503,-0.2041641;-0.03028311;1.019797,-0.2396956;-0.01496594;1.071294,-0.1802661;-0.008858107;1.303468,-0.1754363;0.1943317;1.286212,-0.009550706;0.2227388;1.261247,0.0202923;-0.2343073;1.301365,2
5800,1023,2880;-15672;-3888,3641;1509;-54,-0.203695;-0.03002313;1.018632,-0.242023;-0.01440359;1.077574,-0.1801257;-0.009015374;1.303489,-0.175441;0.1943512;1.286255,-0.009608551;0.2228802;1.261609,0.02009536;-0.2336906;1.302507,2
5834,1023,3028;-16352;-2472,3440;228;-1892,-0.2037131;-0.03138022;1.019524,-0.2437847;-0.01582233;1.08091,-0.1805609;-0.008097117;1.303392,-0.1754489;0.1943459;1.286323,-0.009641831;0.2229175;1.261942,0.02015599;-0.233758;1.302591,2
5867,1020,2848;-17896;-3872,2239;361;-2326,-0.2044467;-0.03071641;1.019339,-0.2436334;-0.01585412;1.080953,-0.1804836;-0.008261705;1.303478,-0.1754406;0.1943579;1.286358,-0.009722936;0.2230034;1.262283,0.01995673;-0.2337613;1.302956,2
5901,1023,3340;-16116;-3768,-583;-2264;-1883,-0.2039345;-0.03164896;1.019375,-0.2444386;-0.01613623;1.082061,-0.1807219;-0.008504524;1.303514,-0.1754379;0.1943535;1.286371,-0.009730247;0.2230453;1.262345,0.01994607;-0.2337763;1.30297,2
5933,1023,3348;-16708;-4528,710;-786;-2537,-0.2038349;-0.03099301;1.017496,-0.244794;-0.01651327;1.082337,-0.1806761;-0.008581308;1.303353,-0.1754308;0.1943478;1.286358,-0.00972945;0.2230452;1.262344,0.01996878;-0.2337854;1.302976,2
5967,339,3848;-16236;-4296,260;-2804;-3063,-0.2042766;-0.03161399;1.017527,-0.2449503;-0.01693464;1.083096,-0.1806524;-0.008606993;1.303224,-0.1754361;0.1943572;1.286362,-0.009735433;0.2230474;1.262352,0.01999052;-0.2338036;1.302969,2
6000,339,3596;-16376;-4316,-1248;-2132;-1877,-0.2036406;-0.030159;1.017332,-0.2449673;-0.01604926;1.083427,-0.1807573;-0.008811982;1.303115,-0.1754318;0.194343;1.286348,-0.009735746;0.2230483;1.262355,0.01997069;-0.2338467;1.302912,2
6033,344,3820;-15944;-4636,847;-2162;-1275,-0.2035674;-0.0301323;1.017102,-0.2452083;-0.01621561;1.083409,-0.1806775;-0.008809889;1.302893,-0.1754308;0.1943442;1.286346,-0.009754507;0.2230625;1.262351,0.01980545;-0.2337457;1.302956,2
6067,341,3780;-15564;-5068,-152;-1168;-990,-0.203116;-0.03051368;1.016095,-0.2452075;-0.01711996;1.083826,-0.1807369;-0.00942403;1.302078,-0.1754306;0.1943423;1.286348,-0.009745372;0.2230573;1.262345,0.01981148;-0.2337799;1.302919,2
6098,341,3732;-16004;-4664,77;-417;-773,-0.2032346;-0.02983944;1.014483,-0.2453317;-0.01701965;1.083668,-0.1808611;-0.009524249;1.301741,-0.1754163;0.1943197;1.286287,-0.009710714;0.2229887;1.262107,0.01973987;-0.2338753;1.302528,2
