Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
6866,341,9236;2476;-14868,867;-269;-981,-0.1793604;-0.03552757;1.042328,-0.1601014;-0.03009519;1.051295,-0.1936202;-0.006722196;1.272254,-0.1748361;0.1967984;1.274127,-0.009079735;0.2268688;1.262556,0.02226857;-0.2298267;1.316044,1
6899,342,9260;2820;-14760,1090;-440;-1101,-0.1794875;-0.03533324;1.042314,-0.1601046;-0.03008931;1.051285,-0.192737;-0.006816437;1.27219,-0.1748546;0.1967995;1.274126,-0.009254702;0.2264348;1.261773,0.02222879;-0.2297978;1.316162,1
7050,340,9216;2576;-14540,1326;-249;-674,-0.1798167;-0.0344723;1.046189,-0.1604905;-0.02961919;1.051003,-0.1901192;-0.006849389;1.275245,-0.1747542;0.1967617;1.273899,-0.008953365;0.2272298;1.263051,0.02219596;-0.2299353;1.315625,1
7067,339,9076;2528;-14704,1474;-670;-1025,-0.1793219;-0.03466438;1.04387,-0.1608417;-0.02931567;1.05097,-0.1881944;-0.006863533;1.276846,-0.1747736;0.1967708;1.273913,-0.009163052;0.2267869;1.26217,0.02213862;-0.2298037;1.315896,1
7099,341,9136;2576;-14728,1020;-315;-798,-0.1791264;-0.03452118;1.041198,-0.1607462;-0.02922701;1.050901,-0.1879511;-0.006897253;1.276647,-0.174795;0.1967752;1.273916,-0.009112167;0.2269246;1.262317,0.02214608;-0.2297964;1.315889,2
7133,340,9172;2764;-14752,1203;-304;-720,-0.1792085;-0.03451444;1.042156,-0.1610887;-0.02910789;1.050703,-0.1873387;-0.0069497;1.276642,-0.1748276;0.1967737;1.273949,-0.008980498;0.2272532;1.262743,0.02205559;-0.2297655;1.315951,2
7166,340,9144;2272;-14704,1328;-146;-733,-0.1786845;-0.03434936;1.040797,-0.1604671;-0.02891759;1.050701,-0.1864763;-0.007084139;1.275858,-0.1748536;0.1967683;1.273939,-0.008965124;0.2273299;1.262772,0.02200392;-0.2297529;1.315888,2
7198,340,9056;2568;-14476,942;-144;-859,-0.1795308;-0.03366327;1.044638,-0.1606428;-0.02887675;1.050698,-0.1862856;-0.00706139;1.275837,-0.174878;0.1968107;1.273977,-0.008925372;0.2275432;1.263299,0.02203859;-0.2298371;1.315799,2
7235,339,9056;2720;-14460,279;106;-356,-0.1795496;-0.03364655;1.046266,-0.1590142;-0.02906666;1.051863,-0.1859022;-0.00705199;1.275692,-0.1749204;0.1968685;1.274076,-0.009082456;0.2272088;1.262788,0.02212805;-0.2296545;1.316295,2
7268,337,9304;2688;-15024,-517;1086;224,-0.1788004;-0.03333503;1.039161,-0.1585569;-0.02897784;1.05153,-0.186798;-0.007307665;1.271263,-0.1749385;0.1968683;1.274065,-0.00905828;0.2272665;1.262784,0.02199043;-0.2300528;1.314837,2
7298,335,9472;2664;-14544,-211;607;61,-0.1791298;-0.03312842;1.041583,-0.1584448;-0.02882932;1.051537,-0.1854818;-0.007553191;1.268178,-0.1749603;0.1968694;1.274065,-0.00898009;0.2274804;1.263087,0.02199781;-0.2299676;1.314908,2
7332,1022,9640;2748;-14412,-276;372;-236,-0.178602;-0.03267448;1.043021,-0.1589675;-0.02860882;1.051081,-0.1855198;-0.007546805;1.268248,-0.1749706;0.196871;1.274064,-0.008945743;0.2276957;1.263493,0.02188833;-0.2298357;1.315125,2
7365,331,9388;2564;-13132,463;-653;-399,-0.1783559;-0.03283097;1.040729,-0.1598827;-0.02845729;1.050248,-0.1874882;-0.00742166;1.267961,-0.1749921;0.1968777;1.274053,-0.008933978;0.2277261;1.263536,0.02185542;-0.2300183;1.314801,2
7399,1023,9308;2844;-14792,-1614;-217;-888,-0.1787758;-0.03312726;1.043789,-0.1598516;-0.02838285;1.050311,-0.1864028;-0.007502323;1.267126,-0.1750339;0.1969099;1.274086,-0.00888474;0.2279477;1.264006,0.0218074;-0.2299249;1.314976,2
7434,1023,9724;2944;-13880,964;-306;-990,-0.1792408;-0.03262498;1.044021,-0.1601458;-0.02831846;1.050338,-0.1865168;-0.007491062;1.267025,-0.1750533;0.1969196;1.274109,-0.008842067;0.2281998;1.264443,0.02178944;-0.2298787;1.315355,2
7468,1020,9592;2996;-13888,950;-624;-1016,-0.1789658;-0.03256403;1.043206,-0.1602917;-0.02814229;1.050294,-0.1858014;-0.007445261;1.268198,-0.1750776;0.1969685;1.274164,-0.008807347;0.2284204;1.264806,0.021841;-0.2297349;1.315735,2
7499,1023,9716;3108;-14300,1606;-519;-1284,-0.1783058;-0.03253794;1.038767,-0.1605777;-0.02785281;1.049382,-0.1851539;-0.007528753;1.267918,-0.1751177;0.1969364;1.2741,-0.008804596;0.2284315;1.264795,0.02180197;-0.2297693;1.315589,2
7532,1019,9724;3208;-14280,1531;-407;-1231,-0.1789706;-0.03281625;1.0418,-0.161037;-0.02791428;1.049111,-0.1856016;-0.007534137;1.267197,-0.1751352;0.1969337;1.274099,-0.008801875;0.2285265;1.264966,0.02175012;-0.2296272;1.315928,2
7566,1013,9600;2988;-14600,1502;-433;-1255,-0.1786312;-0.03291798;1.039397,-0.1609544;-0.0277978;1.048858,-0.1895407;-0.007227534;1.267919,-0.1751563;0.1969302;1.274071,-0.00909263;0.2275143;1.26283,0.02177918;-0.2295905;1.31593,2
7598,1001,9780;2904;-14108,3175;-314;-1464,-0.179086;-0.03267084;1.043318,-0.1610496;-0.0275794;1.048779,-0.1881843;-0.00728401;1.268079,-0.1751899;0.1969776;1.274129,-0.009239071;0.2271326;1.262215,0.0217667;-0.2295303;1.316212,2
7632,995,9356;3016;-14924,1643;-567;-1334,-0.1783495;-0.032162;1.040718,-0.1613832;-0.02746468;1.048206,-0.1891631;-0.007154224;1.269368,-0.1752095;0.196973;1.274101,-0.009185801;0.2272743;1.262491,0.02176749;-0.2297016;1.315777,2
7667,1023,9504;2196;-13676,5162;-298;-1351,-0.178931;-0.0327122;1.043024,-0.1614851;-0.02739378;1.048182,-0.187375;-0.007295906;1.269247,-0.1752283;0.1969731;1.274122,-0.009337481;0.2268321;1.261736,0.02180914;-0.2296288;1.315986,2
7699,1022,9456;2716;-14704,48;-907;-1248,-0.1784742;-0.03260487;1.04393,-0.1615757;-0.0273624;1.048162,-0.2793736;-0.05738932;1.239522,-0.1752577;0.1970168;1.274175,-0.009434741;0.2266122;1.261451,0.02181345;-0.2295058;1.3166,2
7733,1022,9684;2660;-14756,2130;-918;-1819,-0.1595027;-0.03220392;1.044215,-0.09347057;-0.03641872;1.09281,-0.2792141;-0.05723247;1.23656,-0.1752817;0.1969991;1.274142,-0.0093489;0.2268265;1.261706,0.02183544;-0.2294934;1.316591,2
7766,341,9312;2788;-14288,2342;-761;-865,-0.1764114;-0.03227468;1.042925,-0.156328;-0.02781134;1.052634,-0.2792079;-0.05717662;1.235944,-0.1752961;0.1970042;1.274161,-0.009418286;0.2266082;1.261339,0.02191306;-0.2294476;1.316789,2
7800,1023,8988;2472;-14936,1340;-793;-1452,-0.1784567;-0.03240344;1.041782,-0.2234858;-0.03321601;1.11463,-0.3117044;-0.03863196;1.219405,-0.1753059;0.197003;1.27416,-0.009341015;0.2269029;1.261779,0.02201786;-0.2298233;1.316033,2
7832,1018,9248;2572;-14352,3061;-1475;-1595,-0.1784672;-0.03218178;1.040279,-0.2202121;-0.03375581;1.117275,-0.3123817;-0.04052361;1.235998,-0.1753197;0.1969952;1.274148,-0.009477518;0.2265416;1.260976,0.02201315;-0.2297772;1.316079,2
7866,341,9172;2928;-15308,-111;-439;-1340,-0.1786313;-0.03207404;1.041744,-0.2152829;-0.03885972;1.120502,-0.2902421;-0.05167645;1.230382,-0.1753404;0.1969975;1.274155,-0.009356847;0.2269148;1.261858,0.0220299;-0.229725;1.316158,2
7902,342,9424;2764;-14780,1867;-900;-1417,-0.1785422;-0.03217503;1.039826,-0.213674;-0.03983537;1.121341,-0.2858039;-0.05386109;1.231357,-0.1753615;0.1969955;1.274126,-0.009298046;0.2269813;1.262032,0.02207911;-0.2299907;1.315365,2
7933,342,9428;2760;-14596,670;-620;-1120,-0.1598466;-0.03208318;1.046868,-0.09397588;-0.03623095;1.08997,-0.2840364;-0.05478632;1.232637,-0.175375;0.1970085;1.274147,-0.009402391;0.2267;1.261585,0.02206188;-0.2298864;1.315681,2
7967,342,9372;2500;-15020,1263;-813;-1385,-0.1787409;-0.03209665;1.041828,-0.2122163;-0.0405657;1.122478,-0.2822058;-0.05571681;1.233813,-0.1753845;0.1970107;1.274145,-0.009560258;0.22637;1.260951,0.02186794;-0.2297786;1.3159,2
7998,345,9416;2504;-14804,946;-415;-1239,-0.1780346;-0.03158527;1.039309,-0.211807;-0.0406437;1.122484,-0.2815023;-0.05606899;1.234107,-0.1754056;0.1970079;1.274092,-0.009536431;0.2265182;1.261063,0.02190034;-0.2301649;1.314882,2
8037,344,9352;2724;-14900,746;-206;-941,-0.1791931;-0.03203122;1.044066,-0.2110048;-0.04089569;1.123214,-0.2800449;-0.05691625;1.23663,-0.175416;0.1970301;1.274116,-0.00930318;0.227148;1.262321,0.02192;-0.2298116;1.315616,2
8065,344,9052;2532;-14572,1544;-253;-1063,-0.1787964;-0.03161223;1.044063,-0.2103609;-0.04103807;1.123775,-0.2792741;-0.05744367;1.238936,-0.1754195;0.1970289;1.27412,-0.009326243;0.2274666;1.262905,0.02194283;-0.2297276;1.315791,2
8099,343,9104;2648;-14392,1308;-483;-1208,-0.1782921;-0.03165272;1.042216,-0.2149284;-0.03970049;1.12094,-0.2852245;-0.05339535;1.2257,-0.1754241;0.1970344;1.274119,-0.009242121;0.2276789;1.263214,0.0219886;-0.2296772;1.315878,2
8135,342,9056;2640;-14436,1203;-511;-935,-0.1783912;-0.03198612;1.040754,-0.2138524;-0.03963371;1.121544,-0.2857704;-0.05388645;1.231196,-0.1754475;0.19701;1.274087,-0.009178493;0.2277903;1.263436,0.02201681;-0.229644;1.315902,2
8167,342,9100;2772;-14656,1065;-518;-821,-0.1783873;-0.03187145;1.041433,-0.2157044;-0.03692752;1.120522,-0.297939;-0.0488666;1.239507,-0.1754573;0.1970018;1.274078,-0.009350302;0.2271528;1.262115,0.02204006;-0.229607;1.315946,2
8236,343,9192;2512;-14360,943;-637;-1204,-0.1770395;-0.03151626;1.043721,-0.2152985;-0.03667516;1.12075,-0.2986141;-0.04868687;1.241688,-0.1754767;0.19701;1.274114,-0.009580334;0.2264088;1.260835,0.02194543;-0.2298801;1.315461,2
8268,342,9172;2532;-14724,1058;-675;-1040,-0.1764888;-0.03165;1.039955,-0.2123926;-0.03919985;1.12231,-0.2870963;-0.05410372;1.239043,-0.1755045;0.1969936;1.27406,-0.009440312;0.2266773;1.261183,0.02198913;-0.2298481;1.315466,2
8299,343,9368;2516;-14888,1254;-812;-1146,-0.1767146;-0.0314723;1.042347,-0.2144081;-0.036667;1.121154,-0.2982079;-0.04912413;1.244659,-0.175509;0.1969968;1.274059,-0.009310347;0.2270326;1.261669,0.02201579;-0.2297946;1.315571,2
8386,342,9140;2792;-14996,1000;-524;-1117,-0.1767074;-0.03197973;1.043425,-0.212467;-0.03848928;1.121928,-0.2898267;-0.05302569;1.241163,-0.1755221;0.196983;1.274024,-0.009163867;0.2276168;1.262715,0.02206958;-0.2296797;1.315733,2
8436,344,9360;2744;-14904,1101;-443;-1008,-0.1483188;-0.03495992;1.037417,-0.0427124;-0.03279682;1.065625,-0.2324786;-0.04662018;1.145451,-0.1755315;0.1969833;1.274024,-0.009104192;0.2277963;1.262955,0.02207514;-0.2296717;1.315729,2
8506,343,9224;2652;-14884,1489;-338;-745,-0.1550948;-0.03745826;1.022938,-0.0872709;-0.04425748;1.042026,-0.2537932;-0.05216116;1.172188,-0.1755442;0.1969672;1.273961,-0.009061426;0.2279696;1.263239,0.02199721;-0.2298499;1.315019,2
8585,345,8980;2584;-14576,1250;-331;-960,-0.1412194;-0.052157;0.9932005,-0.1350928;-0.08296003;1.010053,-0.1846333;-0.007260266;1.272979,-0.1755486;0.1969724;1.273966,-0.008982082;0.2280811;1.263405,0.02218216;-0.2297749;1.315144,2
8609,342,9072;2836;-14648,1279;-489;-996,-0.1535248;-0.05334601;0.9857696,-0.1315679;-0.05753076;1.044565,-0.2197837;0.002040116;1.301417,-0.1755496;0.1969703;1.273967,-0.008948313;0.2281896;1.263554,0.02223419;-0.2298348;1.315021,2
8633,341,9060;2832;-14788,1099;-409;-789,-0.1842731;-0.04623127;0.9946353,-0.2188304;-0.02758706;1.023116,-0.189611;-0.006066058;1.282161,-0.175544;0.1969738;1.273961,-0.008909654;0.228246;1.263611,0.02227933;-0.229967;1.314838,2
8668,343,9204;2408;-14792,1068;-364;-861,-0.187633;-0.04760214;0.9854845,-0.2213946;-0.0283616;1.025441,-0.187383;-0.006386262;1.280918,-0.1755473;0.1969603;1.273942,-0.009067043;0.2275501;1.262295,0.02247625;-0.2298003;1.315271,2
8700,344,9372;2744;-14968,1130;-369;-992,-0.1939479;-0.04852507;0.9797331,-0.1923346;-0.03920921;1.014528,-0.1731009;-0.0531081;1.291535,-0.175548;0.1969583;1.273938,-0.008948145;0.2277569;1.262709,0.02267331;-0.2297093;1.315523,2
8734,345,9240;2708;-14836,1242;-261;-722,-0.1998257;-0.0481511;0.9733543,-0.2436652;-0.04910787;1.033338,-0.1946927;-0.04832493;1.235399,-0.1755601;0.1968998;1.273979,-0.008915272;0.2280881;1.263817,0.02206132;-0.2293522;1.317612,2
8767,337,9276;2624;-14720,1097;-54;-584,-0.206342;-0.04633937;0.967463,-0.2132134;-0.05269884;1.044991,-0.1882595;-0.05474819;1.251485,-0.175543;0.196703;1.273809,-0.00918215;0.227109;1.261958,0.02206245;-0.2294335;1.31755,2
8802,338,9196;2808;-14456,558;390;-217,-0.2125337;-0.04265897;0.9658858,-0.2120297;-0.05430166;1.049413,-0.187356;-0.0582121;1.255914,-0.1755417;0.1966586;1.273786,-0.009145722;0.2272693;1.262195,0.0221295;-0.2297308;1.31716,2
8834,337,9164;2536;-15132,-692;1009;439,-0.220464;-0.03637055;0.9808414,-0.2183971;-0.03840578;1.055269,-0.1864385;-0.06307469;1.25929,-0.1750703;0.1963016;1.273484,-0.009093993;0.2274768;1.262703,0.02213114;-0.2295876;1.317719,2
8866,1020,9560;2824;-14528,-707;794;436,-0.2230735;-0.04101096;0.9826984,-0.2192543;-0.04010067;1.064234,-0.1847964;-0.06720329;1.269458,-0.1751087;0.1962357;1.273528,-0.008997851;0.2277642;1.263485,0.02236308;-0.2296385;1.31819,2
8899,1023,9684;2812;-14188,-1528;-282;-594,-0.2335767;-0.04416167;0.9726319,-0.2221132;-0.04838453;1.066802,-0.1844349;-0.06709679;1.27046,-0.175114;0.1962448;1.273536,-0.00895822;0.2278157;1.263608,0.02238585;-0.229618;1.318231,2
8933,1023,9748;2964;-14808,-1776;-428;-325,-0.2448398;-0.04436324;0.96717,-0.2394139;-0.04097039;1.004941,-0.1842411;-0.06784497;1.268688,-0.1751258;0.1962091;1.273567,-0.008921298;0.2279519;1.263976,0.02241293;-0.2296014;1.318417,2
8967,1022,9600;3028;-14468,283;52;-533,-0.2546712;-0.04471587;0.9633586,-0.2443039;-0.07700525;1.054508,-0.1838862;-0.06779214;1.268784,-0.1751313;0.1961938;1.273567,-0.008907961;0.2279674;1.264041,0.02246545;-0.2296214;1.318426,2
9010,1021,9552;2952;-13824,1666;-227;-749,-0.2632874;-0.04388514;0.9657737,-0.2447672;-0.0541422;1.034648,-0.1834748;-0.06747983;1.268913,-0.1751388;0.1962149;1.273614,-0.008844077;0.2280168;1.264323,0.02258046;-0.2296391;1.31858,2
9033,1020,9648;2852;-13768,1183;-486;-1026,-0.2665752;-0.04278319;0.962878,-0.2467239;-0.05035992;1.026881,-0.1811164;-0.06684816;1.27093,-0.1751463;0.196178;1.273582,-0.008822569;0.2279984;1.264304,0.02258831;-0.2296658;1.31835,2
9067,1023,9688;3176;-14080,1028;-560;-965,-0.2715179;-0.0425666;0.9668107,-0.2474064;-0.04932154;1.025331,-0.1773522;-0.06555784;1.278707,-0.1751603;0.196092;1.273512,-0.00880507;0.2279816;1.264294,0.02260272;-0.2296846;1.318323,2
9099,1023,9608;3340;-14552,589;-595;-903,-0.2743112;-0.04165145;0.9712242,-0.2486441;-0.04821031;1.024505,-0.1766434;-0.06623757;1.28013,-0.1751612;0.1960935;1.273518,-0.008754964;0.2280259;1.264638,0.02261747;-0.2297182;1.318362,2
9133,1021,9804;3060;-14428,1215;-483;-856,-0.2768559;-0.04083543;0.9686544,-0.2499781;-0.0471322;1.023633,-0.1749159;-0.06605152;1.28378,-0.1751648;0.1960667;1.273507,-0.008734645;0.2280147;1.264667,0.02262648;-0.2297494;1.318364,2
9167,1020,9640;3020;-14248,1359;-376;-1068,-0.2772262;-0.04082145;0.9686811,-0.2509284;-0.04606678;1.022105,-0.1744208;-0.06574884;1.284655,-0.1751656;0.1960665;1.273504,-0.008724883;0.2280055;1.264649,0.02263081;-0.2297446;1.318328,2
9202,1023,9608;2928;-14744,3054;-278;-1696,-0.2786455;-0.04114446;0.9717047,-0.2517199;-0.04570763;1.022088,-0.2056573;-0.02472264;1.240195,-0.1751662;0.1960659;1.273504,-0.008620502;0.2280133;1.264848,0.02267538;-0.2297683;1.318408,2
9234,1023,9620;3200;-14124,2573;-603;-1499,-0.2999073;-0.04838281;0.9393186,-0.2819612;-0.06736916;0.976253,-0.2056423;-0.02455284;1.240253,-0.1751658;0.1960645;1.2735,-0.008606432;0.2280339;1.264917,0.02268446;-0.2297843;1.318423,2
9267,1020,9548;2368;-13996,4362;-510;-1741,-0.3002449;-0.04823586;0.9377401,-0.2819234;-0.06733453;0.9762629,-0.2056251;-0.02455388;1.240275,-0.1751698;0.1960798;1.27351,-0.008596292;0.2280542;1.264972,0.02264579;-0.2297896;1.318416,2
9300,1019,9460;2936;-13924,1974;-1240;-1745,-0.2756608;-0.03909298;0.9688675,-0.2744229;-0.06934924;0.9780301,-0.2055718;-0.02453285;1.240273,-0.1751679;0.1960766;1.273505,-0.008559732;0.2280639;1.265028,0.02265226;-0.2298049;1.318408,2
9333,1023,9560;2964;-14720,221;-1329;-1915,-0.271256;-0.03759987;0.9686173,-0.2530055;-0.04204319;1.022968,-0.1776012;-0.07174538;1.274294,-0.1751693;0.196075;1.273501,-0.008546367;0.2280657;1.265042,0.02264846;-0.2298088;1.318411,2
9366,1013,9540;2564;-14252,2461;-1060;-1969,-0.265895;-0.03863895;0.9665594,-0.2504643;-0.04288769;1.027853,-0.1781045;-0.07181942;1.272281,-0.1751773;0.1960485;1.273491,-0.00853123;0.2280543;1.26509,0.02265274;-0.2298119;1.31841,2
9398,1020,9420;2884;-14884,1103;-915;-1677,-0.2615782;-0.03794234;0.9687538,-0.2481247;-0.04393303;1.033851,-0.1794452;-0.06979747;1.270059,-0.1751845;0.1960412;1.273492,-0.00848787;0.2280802;1.265209,0.02271467;-0.229831;1.318418,2
9436,337,9284;2744;-14084,1465;-730;-1742,-0.2539437;-0.03619906;0.9676921,-0.2477624;-0.0425071;1.017605,-0.1801858;-0.06951383;1.268931,-0.1751851;0.1960401;1.273488,-0.008485727;0.2280723;1.265156,0.02267508;-0.2299236;1.318183,2
9467,341,9472;3260;-14612,2030;-1283;-1070,-0.2458877;-0.03363053;0.9780733,-0.2437446;-0.03844219;1.026979,-0.1805739;-0.07024937;1.272671,-0.1748292;0.1956051;1.273448,-0.008484722;0.2281211;1.265337,0.02253622;-0.2298821;1.318889,2
9500,338,8996;2488;-14352,2326;-1120;-2069,-0.2369884;-0.02881219;0.981084,-0.2237818;-0.02974623;1.078713,-0.1817269;-0.07221302;1.277845,-0.1748676;0.1956213;1.273541,-0.008450641;0.2282375;1.265869,0.02264008;-0.2298978;1.319113,2
9533,340,9084;2904;-14992,1723;-786;-1755,-0.2326536;-0.02805953;0.9715711,-0.2274474;-0.03608751;1.060344,-0.1864173;-0.07324282;1.260768,-0.1748852;0.1956099;1.273552,-0.008771321;0.2273082;1.264048,0.02269315;-0.2299027;1.319127,2
9568,341,9388;2968;-14924,1269;-609;-1136,-0.225703;-0.0314615;0.9606934,-0.2397638;-0.02502465;1.010815,-0.1888735;-0.06773861;1.251858,-0.1745719;0.1956442;1.273673,-0.008731257;0.2275568;1.264658,0.02276646;-0.2299103;1.319181,2
9599,340,9312;2668;-15096,1481;-538;-1132,-0.2179431;-0.0339188;0.9614222,-0.2462873;-0.03697239;1.039279,-0.189342;-0.06470887;1.252182,-0.1745958;0.1955956;1.273669,-0.008928777;0.2268628;1.263288,0.02287322;-0.2299367;1.319183,2
9633,339,9156;2492;-14648,1516;-685;-1202,-0.2115946;-0.03696107;0.9681693,-0.2441672;-0.03726732;1.042619,-0.186091;-0.05965022;1.260298,-0.1746053;0.1956282;1.273694,-0.009071816;0.2264193;1.262339,0.02288838;-0.2299334;1.319167,2
9669,341,9004;2956;-14424,1320;-734;-1098,-0.2025411;-0.03564382;0.9683889,-0.2398323;-0.03731076;1.04496,-0.2110485;-0.01269852;1.267541,-0.1746154;0.1956208;1.273692,-0.009210938;0.2259228;1.261227,0.02297967;-0.2299341;1.319001,2
9698,341,9204;2556;-14892,1054;-335;-995,-0.1982423;-0.03669168;0.9766031,-0.2411791;-0.03393694;1.042292,-0.2124072;-0.01171228;1.266358,-0.1746222;0.1956186;1.273683,-0.009044284;0.2263562;1.262096,0.02300469;-0.2299426;1.318992,2
9733,340,9120;2640;-14664,1258;-427;-1223,-0.193672;-0.03700912;0.984099,-0.2417804;-0.03054032;1.038906,-0.2185401;-0.009680917;1.260298,-0.1741662;0.1953522;1.273409,-0.009147743;0.2260676;1.261559,0.022909;-0.2298119;1.319264,2
9767,339,8920;2608;-14256,1335;-223;-892,-0.1871341;-0.03669996;0.9906127,-0.2223098;-0.02596469;1.017538,-0.2199771;-0.008106349;1.258562,-0.1741846;0.1954004;1.273398,-0.009230738;0.2257477;1.260909,0.02296128;-0.2297914;1.319162,2
9799,339,9040;2520;-14644,670;-496;-1250,-0.1800166;-0.03649304;0.9986101,-0.1913598;-0.03004949;1.005499,-0.2213531;-0.003405302;1.262938,-0.1738856;0.195411;1.273375,-0.009057578;0.2261615;1.261665,0.02296713;-0.2297903;1.319161,2
9835,340,9212;2688;-14820,874;-644;-1134,-0.1789731;-0.0367446;1.007578,-0.1852041;-0.02918768;1.005907,-0.2023656;-0.006475844;1.275559,-0.1739454;0.1954997;1.273431,-0.008945377;0.2263297;1.26219,0.02293796;-0.2300703;1.318118,2
9869,340,9148;2788;-14844,920;-486;-891,-0.1798975;-0.0363894;1.0167,-0.179868;-0.02894295;1.009904,-0.1949085;-0.00724678;1.277147,-0.1740348;0.195599;1.27349,-0.008906451;0.2265391;1.262584,0.02297062;-0.2300192;1.31807,2
9899,340,9116;2736;-14684,1414;-712;-1206,-0.1724449;-0.03610967;1.024674,-0.1433716;-0.04959786;1.021428,-0.1927306;-0.00745873;1.277009,-0.174078;0.1956439;1.27351,-0.008852124;0.2267494;1.263142,0.02286883;-0.2301319;1.317678,2
9932,338,9264;2472;-14772,900;-473;-1063,-0.1733301;-0.03613568;1.03047,-0.1555866;-0.03829649;1.029007,-0.1911006;-0.007591104;1.276756,-0.174125;0.1957075;1.273578,-0.008661475;0.2271561;1.263978,0.02287783;-0.2300364;1.31776,2
9967,340,9264;2836;-14884,1094;-400;-994,-0.1738826;-0.03617028;1.034016,-0.1598538;-0.03527727;1.031002,-0.1898254;-0.007757736;1.275581,-0.1741618;0.195768;1.273616,-0.008527886;0.2274086;1.264279,0.02288232;-0.2299738;1.317758,2
9999,339,9060;2688;-14632,1043;-538;-1013,-0.1737469;-0.03574172;1.03557,-0.160949;-0.03393406;1.032226,-0.1897805;-0.007734466;1.275229,-0.1741925;0.1958292;1.273632,-0.00848249;0.2274956;1.264379,0.02289213;-0.2298714;1.317625,2
10033,341,9024;2832;-14680,859;-463;-891,-0.1745851;-0.03620602;1.037708,-0.1615825;-0.03312073;1.03367,-0.188172;-0.007693059;1.275672,-0.1742512;0.1959809;1.273714,-0.008364671;0.2276116;1.264592,0.02291925;-0.2297975;1.317622,2
10068,341,9124;2676;-14728,927;-552;-1053,-0.1753898;-0.03527635;1.038049,-0.1616855;-0.03244598;1.034866,-0.1900562;-0.007636144;1.27414,-0.1742597;0.196003;1.273699,-0.008299971;0.2277073;1.264702,0.02289795;-0.2300301;1.316885,2
10100,340,9184;2728;-14520,1019;-656;-1024,-0.175103;-0.03414025;1.037498,-0.1617705;-0.03172465;1.03602,-0.1881173;-0.007970419;1.271346,-0.1742773;0.1960265;1.273696,-0.008276604;0.2277617;1.264662,0.02280116;-0.2302372;1.315524,2
10132,340,9264;3004;-14772,938;-576;-1057,-0.16081;-0.03280515;1.041829,-0.0901298;-0.03807207;1.083049,-0.1892341;-0.0077542;1.272516,-0.174286;0.1960773;1.273707,-0.008249623;0.2278193;1.264664,0.02278598;-0.2303174;1.315042,2
10167,342,9076;2828;-14980,966;-422;-1104,-0.1604864;-0.03126144;1.041085,-0.09016873;-0.03803993;1.083137,-0.1888565;-0.00773243;1.272607,-0.1743023;0.196126;1.273702,-0.008180075;0.2278733;1.26458,0.0226699;-0.2304441;1.3145,2
10199,340,9160;2828;-14676,1052;-507;-1005,-0.1615764;-0.03034666;1.045574,-0.09039322;-0.03773442;1.083691,-0.1890602;-0.007637413;1.272955,-0.174317;0.1961851;1.273755,-0.008093299;0.2281618;1.264905,0.02222472;-0.2297813;1.316324,2
10233,340,9220;2808;-14760,1026;-578;-907,-0.1613844;-0.02975629;1.044668,-0.09048032;-0.03721832;1.083626,-0.1919977;-0.007089129;1.27545,-0.1743385;0.1962854;1.273846,-0.008010297;0.2283307;1.265165,0.02219747;-0.2297581;1.316373,2
10269,340,9080;2756;-14716,963;-259;-979,-0.1739609;-0.0287703;1.040279,-0.1537151;-0.02692502;1.05362,-0.1901851;-0.007351223;1.273962,-0.1743512;0.1963113;1.273839,-0.007975981;0.2283603;1.265093,0.02215599;-0.2296853;1.316216,2
10302,338,9288;2956;-14676,1501;-618;-1167,-0.1627576;-0.02832901;1.04495,-0.091305;-0.03165219;1.086958,-0.1905341;-0.007381282;1.272456,-0.1743617;0.1963601;1.273862,-0.007891749;0.2284715;1.265226,0.02219417;-0.2296304;1.316258,2
10333,339,9024;2644;-14728,1138;-418;-920,-0.1513485;-0.03136691;1.046911,-0.05834384;-0.02746611;1.071847,-0.2421911;-0.05224746;1.162856,-0.1743873;0.1964369;1.273889,-0.008194265;0.2276372;1.263363,0.0221955;-0.2296229;1.316257,2
10367,340,9060;2940;-14788,1116;-329;-935,-0.1573109;-0.02949042;1.049462,-0.09140237;-0.03205826;1.086559,-0.2865478;-0.05244608;1.222357,-0.1744097;0.1964615;1.273924,-0.008349406;0.2272216;1.262627,0.02215759;-0.2295783;1.316468,2
10399,340,9152;2836;-14508,1096;-442;-977,-0.1765063;-0.02917413;1.046671,-0.2172252;-0.03437437;1.115734,-0.3041218;-0.0437934;1.224005,-0.174418;0.1964627;1.273934,-0.008307762;0.2276289;1.263576,0.02216136;-0.2298891;1.316084,2
