Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
1266,0.04238654;0.3348825;1.128907,0.02053784;0.2479988;1.149413,-0.04415406;0.0007177428;1.266014,-0.04736193;0.2091239;1.286115,0.1014288;0.2466691;1.274643,0.0673987;-0.1392003;1.399215,0.1284191;-0.1372169;1.43056,0.1838287;-0.2671407;1.152491,0
1300,0.04180575;0.3346826;1.12505,0.01891552;0.2484665;1.14788,-0.04556147;0.0009007778;1.263983,-0.04734853;0.2092643;1.2855,0.1012561;0.2464923;1.274583,0.06690519;-0.1393496;1.398902,0.1276979;-0.1375154;1.430315,0.1841807;-0.2670078;1.151899,0
1334,0.04069244;0.3386095;1.123788,0.01629872;0.2516247;1.138936,-0.04681083;0.002034088;1.251261,-0.04733684;0.2094097;1.285417,0.1011766;0.2463983;1.274649,0.06662402;-0.1394205;1.398874,0.1273223;-0.1376238;1.430421,0.1878673;-0.2675672;1.152456,0
1366,0.03692092;0.3358642;1.124053,0.01331027;0.2509542;1.140314,-0.05041749;0.001927081;1.253586,-0.04734303;0.2095377;1.285226,0.1011228;0.2463019;1.274644,0.06652574;-0.1394605;1.398918,0.1271269;-0.1377239;1.430484,0.1873965;-0.26768;1.152462,0
1400,0.0345077;0.3315375;1.121113,0.01123032;0.2500293;1.139914,-0.05319929;0.001757242;1.254521,-0.04742535;0.2094757;1.284364,0.1010581;0.246014;1.274241,0.06633479;-0.1396821;1.398729,0.1267355;-0.1381375;1.430095,0.1882795;-0.2676781;1.151398,0
1431,0.03234382;0.3333112;1.118003,0.004625004;0.2574526;1.125534,-0.05830989;0.005078595;1.231298,-0.04750238;0.2091963;1.28401,0.1010559;0.2459521;1.274207,0.06644566;-0.1399651;1.399185,0.1268047;-0.1382961;1.430198,0.1900144;-0.2680772;1.151549,0
1466,0.02627539;0.3232935;1.116914,0.001557692;0.2579606;1.12342,-0.06177408;0.005362317;1.228388,-0.04767268;0.2087087;1.283698,0.1010577;0.2459294;1.274195,0.06652084;-0.140176;1.399498,0.1268694;-0.1384041;1.430252,0.1860138;-0.2685302;1.151518,0
1512,0.03412342;0.3259622;1.126933,-0.01121517;0.2524167;1.128447,-0.07740422;0.003970498;1.241726,-0.0476073;0.2081423;1.283282,0.1010465;0.2459247;1.27419,0.06517113;-0.1399486;1.400958,0.1262469;-0.138394;1.430571,0.1858181;-0.2687822;1.151421,0
1533,-0.01177572;0.2576847;1.141867,-0.03857849;0.2095499;1.163176,-0.08330216;0.003482542;1.241873,-0.04758307;0.2067867;1.28267,0.1011339;0.2458879;1.274186,0.06737208;-0.1415565;1.402283,0.1277352;-0.139411;1.430682,0.1866675;-0.2699005;1.15059,0
1568,-0.01189384;0.257545;1.139388,-0.03772735;0.2144695;1.158001,-0.1010778;0.01418506;1.212524,-0.04703825;0.2068373;1.281725,0.1012205;0.2458661;1.27417,0.06819989;-0.1416804;1.403432,0.1282479;-0.1395229;1.43085,0.1857505;-0.2699672;1.149904,0
