Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
1969,0.05879823;-0.01198922;1.216082,0.2150998;-0.01891159;1.22887,0.259849;-0.236775;1.316643,0.2690115;-0.2826234;1.135299,0.2769223;-0.2686787;1.12965,-0.0579476;-0.4395058;0.9366242,0.07037158;-0.439825;1.297735,0.1352699;-0.428687;1.274116,0
2004,0.05849479;-0.01243478;1.216443,0.2146857;-0.01867287;1.230296,0.2569437;-0.2346816;1.322828,0.2801464;-0.2805938;1.142852,0.2814052;-0.268556;1.138552,-0.05692788;-0.4400567;0.9390461,0.07089351;-0.4394733;1.300379,0.1359449;-0.4282419;1.276665,0
2036,0.05837448;-0.01302406;1.216118,0.2144385;-0.01848365;1.230556,0.2553998;-0.2341919;1.324192,0.2803031;-0.2800584;1.144442,0.2806392;-0.2687957;1.139145,-0.05652248;-0.4400873;0.9392993,0.07094375;-0.4394825;1.300731,0.1361307;-0.4281597;1.277039,0
2067,0.0582848;-0.01330857;1.216225,0.2141614;-0.01826455;1.231251,0.254286;-0.2334602;1.326189,0.2786657;-0.2847399;1.147891,0.281019;-0.2702191;1.1461,-0.05614753;-0.4402038;0.9403422,0.07133155;-0.4393455;1.30193,0.1367758;-0.4277921;1.278319,0
2103,0.05819278;-0.01340557;1.216229,0.2139619;-0.01814755;1.231545,0.2533666;-0.2329237;1.327544,0.2443696;-0.3923296;1.142044,0.2223526;-0.408007;1.089153,-0.05571102;-0.4405459;0.9404933,0.07132689;-0.4391925;1.302215,0.1368735;-0.4276351;1.278648,0
2134,0.05805346;-0.01359628;1.216368,0.2137657;-0.01795988;1.231948,0.252099;-0.2326096;1.328578,0.2328386;-0.3925654;1.145906,0.211134;-0.41866;1.092132,-0.05542252;-0.4408005;0.9408395,0.07139464;-0.4391426;1.302616,0.1370146;-0.4275287;1.279032,0
2167,0.0580003;-0.01360066;1.216508,0.2136335;-0.01781157;1.232421,0.2510429;-0.2324538;1.329395,0.2460433;-0.3916386;1.149482,0.2249798;-0.4054218;1.100056,-0.05535438;-0.4408116;0.9411305,0.0715305;-0.4390877;1.302888,0.137113;-0.4274831;1.279266,0
2205,0.05792154;-0.01368811;1.216656,0.2135157;-0.01775833;1.232657,0.2504144;-0.2325145;1.3296,0.2379731;-0.3918052;1.137826,0.2174937;-0.4142303;1.084343,-0.05515184;-0.4409047;0.9414083,0.07154279;-0.4390058;1.303112,0.1371406;-0.4274335;1.279398,0
2238,0.05776947;-0.01383321;1.217061,0.2116913;-0.02498415;1.245113,0.2515328;-0.242831;1.334747,0.261217;-0.2787405;1.151119,0.266008;-0.2636464;1.152328,-0.05471891;-0.441251;0.941967,0.0711184;-0.4391278;1.303758,0.1367919;-0.4277756;1.279997,0
2267,0.05789205;-0.01386207;1.217205,0.2118779;-0.02291872;1.242931,0.2418001;-0.2570026;1.295937,0.2695606;-0.282876;1.112501,0.2633412;-0.2473774;1.132183,-0.0548005;-0.4411933;0.9419486,0.07126583;-0.4391361;1.303724,0.1368753;-0.4277746;1.279979,0
2301,0.05787838;-0.01387009;1.217201,0.2119813;-0.02166343;1.241395,0.2466455;-0.2417922;1.328438,0.2615512;-0.2786031;1.14537,0.2641105;-0.2608936;1.145697,-0.05472848;-0.4412156;0.9419124,0.07115687;-0.4390061;1.303746,0.1368346;-0.4277028;1.279998,0
2334,0.05822558;-0.01407091;1.216934,0.2120565;-0.02090843;1.240424,0.2464264;-0.2408654;1.327957,0.2611064;-0.277764;1.144887,0.2643373;-0.2607408;1.145843,-0.05479353;-0.4412116;0.9415836,0.07128767;-0.4390226;1.303561,0.1369184;-0.4277044;1.279921,0
2367,0.05818679;-0.01408716;1.216959,0.2119707;-0.02038226;1.239529,0.2462691;-0.2400907;1.32762,0.2611407;-0.2774443;1.144662,0.2648299;-0.2606733;1.144615,-0.05459122;-0.4410881;0.9415266,0.07134105;-0.4390507;1.303557,0.1369987;-0.4276933;1.279928,0
2403,0.05818302;-0.01405862;1.217034,0.2120529;-0.02001826;1.239253,0.2461221;-0.2396071;1.327682,0.2614493;-0.2767038;1.144709,0.2663941;-0.2605886;1.146104,-0.05437832;-0.4410616;0.941555,0.07131062;-0.4389823;1.30364,0.1369657;-0.4276333;1.280019,0
2438,0.05806619;-0.01401882;1.217936,0.2120622;-0.01983706;1.239148,0.2461284;-0.2390946;1.32826,0.2614034;-0.2765427;1.145357,0.2680076;-0.2608284;1.149189,-0.05390932;-0.4415427;0.9424928,0.0713678;-0.4388102;1.304541,0.137037;-0.4274712;1.28081,0
2470,0.05804998;-0.01401718;1.218005,0.2118797;-0.02063839;1.240491,0.2464552;-0.2399587;1.329267,0.2614924;-0.2761108;1.146072,0.2674914;-0.2596408;1.146575,-0.05377145;-0.441546;0.9424899,0.07122152;-0.438824;1.304622,0.1368873;-0.4275475;1.280936,0
