Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2133,-0.122577;0.3801673;1.034395,-0.1483885;0.3158976;1.034405,-0.1993876;0.1932817;1.049583,-0.1331171;0.2051436;1.267266,-0.001133383;0.2492692;1.285782,-0.06171137;-0.2423783;1.309884,0.0190052;-0.2455136;1.342697,0.2146673;-0.2922902;1.020037,0
2167,-0.1226637;0.3811305;1.036098,-0.1478878;0.3169221;1.034932,-0.1993993;0.1938531;1.049769,-0.1323809;0.2058265;1.267213,-0.002021414;0.2526516;1.288666,-0.06188008;-0.2421246;1.31019,0.01882371;-0.2453273;1.34297,0.2147638;-0.2923952;1.020223,0
2202,-0.1219832;0.3816985;1.032822,-0.1472188;0.3177609;1.034702,-0.1989847;0.1949902;1.048918,-0.1322924;0.2056261;1.266533,-0.002053015;0.2525828;1.288584,-0.06202513;-0.2419578;1.310224,0.01873508;-0.2452008;1.343042,0.2147773;-0.2924086;1.020225,0
2236,-0.1219549;0.3819047;1.032492,-0.1467886;0.3183641;1.034618,-0.1986415;0.1955314;1.048761,-0.1322098;0.2054017;1.266492,-0.002026544;0.2524133;1.288586,-0.06206762;-0.2419294;1.310287,0.01869749;-0.2451871;1.343069,0.2148063;-0.2924271;1.020241,0
2270,-0.1221296;0.3816075;1.031498,-0.1465891;0.3187154;1.034338,-0.1984711;0.1959114;1.048189,-0.1321163;0.2052361;1.265967,-0.002025876;0.252267;1.288516,-0.06212147;-0.2418814;1.310331,0.01866229;-0.2451568;1.343097,0.2148213;-0.2924351;1.020233,0
2300,-0.1222414;0.3813132;1.031371,-0.1465756;0.3188155;1.034178,-0.1983855;0.1962517;1.047751,-0.1320698;0.2051422;1.265559,-0.002005909;0.2521692;1.288462,-0.06210994;-0.2418343;1.310377,0.01867693;-0.2451137;1.343138,0.2148281;-0.2923245;1.020216,0
2333,-0.1219718;0.3810163;1.031015,-0.146592;0.3187875;1.034065,-0.1982204;0.1966329;1.047434,-0.1320062;0.2050671;1.265291,-0.002003063;0.2521226;1.288445,-0.06211241;-0.2418092;1.310342,0.01866491;-0.2450938;1.343089,0.2148625;-0.2923834;1.020182,0
2368,-0.1217492;0.3795903;1.029816,-0.1465257;0.31875;1.03396,-0.1980119;0.1968338;1.047313,-0.1319466;0.2049851;1.265228,-0.002000733;0.2520419;1.288383,-0.06216831;-0.241748;1.310336,0.01862855;-0.2450437;1.343041,0.2148592;-0.2923991;1.020164,0
2401,-0.1215988;0.3795777;1.032205,-0.1465295;0.3186137;1.03398,-0.1979007;0.1970254;1.047272,-0.1318798;0.2048319;1.265212,-0.0019914;0.2518999;1.28833,-0.06217255;-0.2417325;1.310378,0.01862053;-0.2450317;1.34308,0.2148724;-0.2924183;1.020196,0
2437,-0.1216478;0.3798725;1.034774,-0.1462588;0.3184062;1.03512,-0.1970752;0.1969353;1.050084,-0.130106;0.2063641;1.267666,-0.002699187;0.2534187;1.291016,-0.06233207;-0.2416156;1.310804,0.01840575;-0.2449947;1.343437,0.2149505;-0.2925386;1.020417,0
2468,-0.1209898;0.3788057;1.031878,-0.1462625;0.3181096;1.034808,-0.1972662;0.1970187;1.049251,-0.1302035;0.205948;1.266825,-0.002728843;0.2529372;1.290635,-0.06233723;-0.2416125;1.310794,0.0183947;-0.244997;1.3434,0.2149539;-0.2925522;1.020391,0
2500,-0.1212474;0.378995;1.03395,-0.1462948;0.3179837;1.034569,-0.1974396;0.1971131;1.048508,-0.1303075;0.2055858;1.266079,-0.002694702;0.2526208;1.290401,-0.06235688;-0.2416327;1.310991,0.01838344;-0.2450087;1.343499,0.2149486;-0.292453;1.020411,0
2534,-0.1205308;0.378411;1.031846,-0.1462302;0.3175898;1.034404,-0.1974186;0.1970873;1.048092,-0.1303675;0.2053603;1.265695,-0.002630947;0.2524852;1.290202,-0.06237333;-0.2416146;1.310976,0.01837114;-0.2449916;1.343473,0.214955;-0.2924384;1.020326,0
2568,-0.1206867;0.3789147;1.033882,-0.145934;0.3179525;1.034252,-0.1973717;0.197221;1.047731,-0.1304146;0.2051619;1.265377,-0.002562462;0.2522727;1.289931,-0.06236742;-0.2416127;1.311002,0.01836937;-0.2449921;1.343485,0.2149921;-0.2925328;1.020398,0
2600,-0.1204688;0.3776728;1.030725,-0.145938;0.3174101;1.034126,-0.1971183;0.1972763;1.047591,-0.1303975;0.2049648;1.26532,-0.002530519;0.2520691;1.289732,-0.06236604;-0.2416074;1.311005,0.01837457;-0.2449846;1.343486,0.2149945;-0.2925666;1.020396,0
2636,-0.119695;0.3751234;1.026532,-0.145785;0.3162593;1.033134,-0.1966768;0.1973306;1.047126,-0.1303308;0.2045671;1.264986,-0.002542511;0.2518995;1.28927,-0.0623082;-0.2417333;1.310737,0.01842242;-0.2451007;1.343165,0.2150094;-0.2925228;1.02021,0
