Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1066,1044;8984;10164,-23819;-3468;2407,-0.02419621;0.410538;1.193911,-0.01321979;0.2301294;1.286335,0.1181822;0.2100647;1.253419,0.198654;0.1131554;1.112625,0.1461082;0.117834;0.8705004,0.1378017;0.1020068;0.6898286,-0.01703478;-0.1612144;1.419657,0
1099,752;7396;12764,-5119;673;-2413,-0.02425708;0.4104587;1.194016,-0.0131365;0.2301825;1.286523,0.1164619;0.2120816;1.255732,0.1591911;0.1013575;1.094674,0.1646111;0.09466451;0.8469959,0.1388251;0.1217177;0.687695,-0.01706604;-0.1607497;1.420013,0
1133,-568;10368;13672,4312;1006;-1662,-0.02468302;0.4115077;1.192218,-0.01430768;0.2301494;1.284444,0.1156588;0.2110099;1.255304,0.1587024;0.105482;1.087232,0.1559909;0.110933;0.8394766,0.1382139;0.1374672;0.6826299,-0.01693498;-0.1605552;1.420053,0
1169,348;10540;13188,4062;24;-393,-0.02486302;0.4120944;1.191521,-0.01487659;0.2302711;1.283627,0.1152711;0.2105213;1.255055,0.1607985;0.1130401;1.074502,0.1585305;0.1148718;0.8266865,0.140123;0.1514874;0.6822042,-0.01657841;-0.1601348;1.420487,0
1198,692;9932;12564,4535;679;-493,-0.02491602;0.4114459;1.192849,-0.01426745;0.2304351;1.285315,0.113054;0.2122288;1.258687,0.1602465;0.1311279;1.093766,0.1598843;0.1232652;0.8460676,0.1416033;0.161805;0.6846873,-0.01590614;-0.1590872;1.422226,0
1232,444;10080;12620,4493;916;-717,-0.02510346;0.412016;1.192247,-0.01512953;0.2305432;1.28465,0.112769;0.2107092;1.25804,0.1607109;0.1309319;1.092685,0.1588212;0.1308915;0.8448635,0.1424834;0.1679221;0.6823284,-0.01580917;-0.1588965;1.422742,0
1265,224;10364;12324,2898;254;-705,-0.02531984;0.4123822;1.191996,-0.01585759;0.23057;1.284276,0.1125533;0.2093832;1.257803,0.1635219;0.1333415;1.070448,0.1591667;0.1343852;0.8226527,0.1443033;0.1705999;0.684157,-0.0158358;-0.1588894;1.423229,0
1298,292;10348;12040,1546;-317;-934,-0.02539602;0.4114394;1.193063,-0.0159782;0.2306905;1.286018,0.1108041;0.2089973;1.261188,0.1614525;0.1375885;1.092799,0.162188;0.1346232;0.8449872,0.1431682;0.1682956;0.6831926,-0.01530038;-0.1584277;1.424448,0
1333,296;10304;11948,464;-346;-1323,-0.02559916;0.4103558;1.194078,-0.01599723;0.2307167;1.287608,0.1105327;0.2106338;1.264325,0.1612704;0.1371296;1.096888,0.160984;0.1355851;0.8490637,0.1434398;0.1637244;0.6831722,-0.01530188;-0.1583532;1.424661,0
1365,80;10412;12076,591;-303;-1152,-0.02602737;0.4115924;1.192869,-0.01701396;0.2307011;1.285736,0.1107338;0.2102335;1.262384,0.1631785;0.1296229;1.083314,0.1619909;0.1317071;0.8354891,0.14275;0.1532524;0.6812826,-0.01525956;-0.158346;1.424575,0
1398,172;10236;12060,949;-243;-1036,-0.02652191;0.4123317;1.192659,-0.0176228;0.2307922;1.285091,0.1108882;0.209966;1.261536,0.1619306;0.1263037;1.097666,0.1627381;0.1240613;0.8498487,0.144627;0.1421226;0.6829451,-0.01526933;-0.1583617;1.424574,0
1432,248;10140;12012,1003;-421;-954,-0.02696656;0.4130287;1.192359,-0.01815379;0.2307776;1.284216,0.1112375;0.2098734;1.259916,0.1662993;0.1087892;1.109537,0.1635574;0.1075066;0.8617357,0.1456881;0.1256741;0.6840134,-0.01528729;-0.1583388;1.424508,0
1466,128;10248;12024,802;-461;-1293,-0.02730813;0.4116581;1.193722,-0.01763186;0.2308255;1.286171,0.1112593;0.2130311;1.260483,0.1668544;0.09891187;1.120325,0.1610717;0.09573324;0.8726007,0.1487748;0.1100959;0.6891361,-0.01536043;-0.1581812;1.424645,0
1498,84;10564;12004,919;-466;-1246,-0.02772151;0.411118;1.194982,-0.01735163;0.2309563;1.287705,0.1120034;0.2118757;1.258416,0.149159;0.1216026;1.095698,0.1492209;0.1089182;0.8482068,0.1523982;0.09141093;0.6925315,-0.01557825;-0.1582171;1.424816,0
1533,116;10556;12052,1141;-283;-1000,-0.02813823;0.4119487;1.194326,-0.01808027;0.2308501;1.286633,0.1126358;0.2106799;1.25699,0.1604157;0.09471177;1.115355,0.1548576;0.08977301;0.8676566,0.1573151;0.07167359;0.6959648,-0.01581912;-0.1583416;1.42488,0
1567,208;10384;12088,1641;-190;-844,-0.02868028;0.4121182;1.193243,-0.01869258;0.2306463;1.285435,0.1131941;0.2096746;1.255749,0.1294623;0.1532681;1.042416,0.1788031;0.0797194;0.8108122,0.162589;0.04945829;0.7019337,-0.01609654;-0.1584981;1.424685,0
1598,48;10220;11980,1934;-200;-817,-0.02920952;0.4105131;1.192884,-0.018509;0.2303437;1.285948,0.114205;0.2085363;1.253905,0.1647306;0.07249077;1.133659,0.1642191;0.06764575;0.8858953,0.1690273;0.02627975;0.709652,-0.01633763;-0.1587638;1.424522,0
1632,264;10348;11824,2019;-252;-797,-0.02966491;0.4095482;1.192783,-0.01833026;0.2300731;1.286219,0.1149976;0.2088258;1.253583,0.1363949;0.1326706;1.04698,0.1673529;0.03370927;0.8711519,0.1744168;0.0003597071;0.7211117,-0.01686038;-0.1592576;1.424004,0
1664,120;10468;11696,1301;-399;-944,-0.02991328;0.4095503;1.193219,-0.01828248;0.2299265;1.286424,0.1155787;0.2078059;1.252773,0.1394804;0.1212046;1.050641,0.1712268;0.01854368;0.8781912,0.1814656;-0.02407399;0.7386301,-0.01743396;-0.1599667;1.423717,0
1699,188;10664;11972,1325;-328;-868,-0.03013386;0.4092191;1.193425,-0.01827546;0.2296729;1.28665,0.1161529;0.2068829;1.25205,0.173934;0.06373432;1.144935,0.182029;-0.01082966;0.9087008,0.1878827;-0.0498273;0.7638515,-0.01813126;-0.1606907;1.423567,0
1732,48;10460;11908,1136;-404;-819,-0.03040155;0.4090053;1.193417,-0.01824937;0.2292862;1.286454,0.1166369;0.2058843;1.251068,0.172455;0.06178824;1.138222,0.1867764;-0.03785334;0.9308933,0.1938723;-0.07730381;0.7794384,-0.01832613;-0.1613136;1.423007,0
1767,132;10372;11992,1076;-476;-869,-0.0305406;0.4086308;1.193661,-0.01810629;0.2284829;1.286253,0.1170524;0.2047398;1.250056,0.1714761;0.05105346;1.131925,0.1873854;-0.06456006;0.9132342,0.199106;-0.1103475;0.7988641,-0.01710277;-0.1632861;1.421086,0
1797,-68;10476;12052,1132;-635;-1059,-0.03125216;0.4063179;1.192164,-0.01807525;0.2277573;1.286128,0.1174133;0.2035167;1.249244,0.1713068;0.0457521;1.132378,0.1888703;-0.0836689;0.9217267,0.2024212;-0.1402766;0.827309,-0.01679942;-0.1640105;1.420634,0
1832,112;10444;11988,1067;-697;-1028,-0.0314483;0.4055679;1.192029,-0.01781308;0.2264637;1.285394,0.1190837;0.1985811;1.246745,0.1695588;0.0312284;1.135008,0.1899983;-0.1110964;0.9332029,0.2023882;-0.1768207;0.8379816,-0.01611553;-0.1646314;1.420284,0
1865,292;10552;12044,1252;-485;-961,-0.03228881;0.4013958;1.188687,-0.01749728;0.2250511;1.284328,0.1190775;0.1979833;1.246349,0.1703333;0.008922277;1.130645,0.1924052;-0.1498676;0.9418965,0.2028085;-0.2121326;0.8607176,-0.01328131;-0.1677502;1.416014,0
1898,208;10424;12196,1055;-745;-1060,-0.0325893;0.4024343;1.187653,-0.0181838;0.224713;1.28244,0.1190513;0.1977328;1.246382,0.1701088;0.001913768;1.135808,0.1936634;-0.1723613;0.9617845,0.2045097;-0.2235216;0.9081101,-0.01180477;-0.1701992;1.413771,0
1932,220;10864;11828,796;-818;-951,-0.0328238;0.4031595;1.186619,-0.01870984;0.2242044;1.280367,0.1190044;0.1975422;1.246349,0.1707238;-0.01985206;1.141962,0.1931331;-0.2022197;0.976621,0.1986962;-0.2744974;0.9149155,-0.01012916;-0.172499;1.410233,0
1965,188;10500;11836,628;-435;-523,-0.03283206;0.4019345;1.187238,-0.0184414;0.2221946;1.279871,0.1189673;0.1972088;1.246268,0.1680988;-0.03222734;1.161537,0.184369;-0.233155;1.019527,0.1926826;-0.2925586;0.9490638,-0.009963427;-0.174408;1.407557,0
1999,248;10176;11604,735;-729;-460,-0.03283497;0.3995662;1.186735,-0.0180243;0.2202762;1.279333,0.1189144;0.1968369;1.246146,0.1636046;-0.03727572;1.174193,0.1596664;-0.2494323;1.070734,0.1611481;-0.3129876;1.03141,-0.01024311;-0.1752072;1.406376,0
2032,288;9904;11640,1180;-652;-897,-0.03301883;0.3975444;1.183165,-0.01852035;0.2200633;1.277682,0.118866;0.1962106;1.245889,0.1590325;-0.04189539;1.187735,0.1501937;-0.2607145;1.085079,0.1398771;-0.3202429;1.061003,-0.01064908;-0.1754605;1.405886,0
2065,32;10584;11820,1144;-522;-1124,-0.03295675;0.3958714;1.183871,-0.01798983;0.2175182;1.276955,0.1188451;0.1958593;1.245804,0.1548545;-0.04439997;1.195949,0.1426778;-0.2639311;1.095159,0.1442484;-0.3240659;1.058711,-0.01131182;-0.1755074;1.405944,0
2097,312;10156;11696,1178;-316;-971,-0.03263047;0.3875407;1.178681,-0.01755672;0.2149806;1.276448,0.118839;0.1954936;1.245809,0.1527492;-0.045904;1.201633,0.1414663;-0.2650859;1.098271,0.1449904;-0.3245308;1.064659,-0.01194313;-0.1756596;1.406164,0
2131,188;10424;12112,988;-138;-1032,-0.0323511;0.3861132;1.179705,-0.01702241;0.2126933;1.276448,0.1199048;0.1929429;1.24723,0.1534094;-0.04880815;1.205647,0.1414239;-0.2632124;1.1028,0.1422633;-0.3154431;1.07196,-0.01247488;-0.1761324;1.406385,0
2164,264;10088;12224,1115;-586;-808,-0.03208331;0.3839715;1.179462,-0.01616616;0.2101257;1.275455,0.1199143;0.1928077;1.247122,0.1536607;-0.04894697;1.205866,0.1418743;-0.2622619;1.103627,0.1408537;-0.317102;1.070262,-0.01274012;-0.1766537;1.405788,0
2199,336;10132;11904,2440;-450;-1093,-0.03196258;0.3808563;1.177536,-0.01576272;0.2080082;1.274144,0.1199223;0.192661;1.246818,0.1543541;-0.04912072;1.206654,0.1448376;-0.2608159;1.102959,0.1423043;-0.3154995;1.067274,-0.01320187;-0.1770485;1.405081,0
2232,288;10056;11340,5787;441;-1286,-0.03189639;0.3812549;1.175867,-0.01642766;0.2091152;1.273918,0.1199344;0.1926515;1.246841,0.1554382;-0.04929121;1.209674,0.1454014;-0.2605437;1.104044,0.1447328;-0.3149549;1.070921,-0.01336099;-0.1771587;1.405532,0
2267,184;10632;11168,12642;2820;-934,-0.03173132;0.3803024;1.176572,-0.01587791;0.2071388;1.273349,0.1199929;0.1925665;1.246768,0.1556672;-0.04939317;1.210036,0.1452266;-0.2604728;1.10426,0.1436097;-0.3146066;1.065316,-0.01349849;-0.1772939;1.405569,0
2298,-372;12484;10864,16765;2471;-624,-0.03098642;0.3767167;1.17454,-0.0155795;0.2059119;1.273153,0.1200331;0.1924877;1.246728,0.1557794;-0.04953732;1.210785,0.1441074;-0.2601911;1.105991,0.1433922;-0.3168015;1.066422,-0.01360234;-0.1773799;1.405662,1
2331,56;13096;9828,17733;2892;-1304,-0.03069842;0.3755087;1.174073,-0.01544538;0.2050963;1.272921,0.1200784;0.1923825;1.246627,0.1557273;-0.04965866;1.210701,0.1435704;-0.2599842;1.106619,0.1434354;-0.3190004;1.064885,-0.01399854;-0.1774001;1.405886,1
2365,-640;14016;7680,20736;3615;-1918,-0.03061131;0.3751556;1.174262,-0.01528222;0.20467;1.272973,0.1201381;0.1922694;1.24656,0.1556326;-0.04982562;1.21096,0.1431191;-0.2599964;1.107267,0.1438092;-0.3176176;1.065981,-0.01539694;-0.1759042;1.409426,1
2398,-836;14908;5828,20038;3216;-1739,-0.03058713;0.3749782;1.174291,-0.01502722;0.2039143;1.272472,0.1202403;0.1920393;1.246293,0.1556334;-0.05008466;1.210844,0.1427369;-0.2600051;1.107411,0.1414603;-0.3177876;1.065728,-0.01505235;-0.1762533;1.408932,1
2433,-1340;14800;3480,19788;3466;-1816,-0.03030582;0.3733886;1.172443,-0.01482103;0.2031117;1.271328,0.1222529;0.1880927;1.243632,0.1561318;-0.05436872;1.209702,0.1421636;-0.2599357;1.107359,0.1400172;-0.3154045;1.063249,-0.01532437;-0.1765976;1.408229,1
2467,-1220;14988;1272,24434;4416;-2438,-0.03024962;0.3730547;1.171906,-0.01473031;0.2027548;1.270778,0.1221994;0.1881365;1.243556,0.1559515;-0.05431888;1.209335,0.1416746;-0.2614724;1.106081,0.1397448;-0.3171867;1.064157,-0.0155403;-0.1767484;1.407778,1
2498,-1680;15136;-1148,23620;4270;-3757,-0.03025021;0.3729954;1.171846,-0.01464768;0.2025897;1.270629,0.1221564;0.1881948;1.243551,0.1557049;-0.05422746;1.208622,0.1415571;-0.2612606;1.106306,0.1399558;-0.3170698;1.066517,-0.01575938;-0.1768306;1.407702,1
2531,-2068;15636;-3428,21971;3280;-3807,-0.03078769;0.3756066;1.169003,-0.01603317;0.2055028;1.269496,0.1221143;0.1882403;1.243509,0.1555699;-0.05417606;1.208359,0.1412699;-0.2621168;1.10567,0.13981;-0.317496;1.063464,-0.01560976;-0.1772752;1.406937,1
2565,-2172;16424;-5448,15393;1933;-3198,-0.03076299;0.3753326;1.16949,-0.01591862;0.2052137;1.269719,0.1220419;0.1883489;1.243616,0.1554492;-0.05405647;1.208268,0.1411203;-0.2619529;1.106448,0.1410667;-0.3197731;1.066845,-0.01562794;-0.1773075;1.406947,1
2597,-2588;17328;-5960,1792;-1636;-1646,-0.03077416;0.3753031;1.169881,-0.01589382;0.2048575;1.269682,0.1219018;0.1885103;1.243572,0.1551909;-0.05388933;1.207957,0.1409223;-0.2615762;1.106804,0.139263;-0.3171969;1.065754,-0.01572139;-0.1773747;1.406858,1
2633,-2624;16000;-6148,-15129;-5690;417,-0.03075113;0.3749676;1.17018,-0.01587959;0.2045193;1.269802,0.1218627;0.1885391;1.243582,0.155031;-0.05386484;1.207826,0.140421;-0.2628395;1.106656,0.1402252;-0.3199255;1.065572,-0.01584699;-0.1774438;1.406835,1
2667,-1944;16380;-3712,-20112;-7931;1274,-0.03079588;0.3748387;1.170353,-0.0158678;0.2043375;1.269854,0.1217673;0.1886293;1.243599,0.154909;-0.05378434;1.207896,0.1402603;-0.2631452;1.10685,0.1401095;-0.3203446;1.065642,-0.01613859;-0.1774383;1.407063,1
2698,-1812;17032;-1800,-29951;-8711;607,-0.03118539;0.376793;1.168534,-0.01710664;0.2068489;1.269422,0.1216982;0.1886729;1.243572,0.1547629;-0.05373894;1.207726,0.1401467;-0.2627722;1.107145,0.1385864;-0.3186688;1.065853,-0.01618924;-0.1774716;1.407029,1
2731,-844;14960;1996,-29371;-8416;2072,-0.03155203;0.3773794;1.167266,-0.01789231;0.2082828;1.269226,0.1215714;0.1887814;1.243591,0.154644;-0.05359039;1.207327,0.1399013;-0.2622396;1.107589,0.139102;-0.3164067;1.066813,-0.01622439;-0.17762;1.406923,1
2764,-832;14972;5692,-24081;-5623;2596,-0.03152874;0.3770204;1.167641,-0.01780258;0.2078013;1.269229,0.1217571;0.1879075;1.243355,0.1546485;-0.05446228;1.20688,0.139884;-0.2617557;1.107716,0.138341;-0.3167459;1.065591,-0.01637108;-0.177713;1.406818,1
2798,-424;11200;7252,-25037;-3210;1192,-0.03164027;0.3766776;1.16814,-0.0176969;0.2073831;1.269385,0.1215687;0.1881128;1.24336,0.154329;-0.05424372;1.206538,0.1396469;-0.2612112;1.108082,0.1378116;-0.3174348;1.067282,-0.01640185;-0.1778283;1.406692,1
2831,-96;11140;10112,-12732;-2998;712,-0.03178488;0.3764035;1.16809,-0.0176485;0.2071162;1.269228,0.1214213;0.1882501;1.243268,0.1540639;-0.05407338;1.205931,0.1395234;-0.2606949;1.107854,0.1369161;-0.3153609;1.065135,-0.01658468;-0.177806;1.406494,1
2865,172;10200;11412,-14130;-2523;-420,-0.03205799;0.3764065;1.169052,-0.01758054;0.2070016;1.269912,0.1211168;0.1885747;1.243423,0.1539946;-0.05370741;1.205979,0.1396021;-0.2603706;1.108415,0.1401307;-0.3170595;1.068823,-0.01679332;-0.1776869;1.406879,1
2898,28;8772;12344,-3092;-1063;-977,-0.0321972;0.376412;1.169152,-0.01756106;0.2069863;1.269958,0.1208805;0.1888121;1.243423,0.1538953;-0.05344848;1.205933,0.1396497;-0.2601379;1.108602,0.1383629;-0.3154904;1.067998,-0.01685295;-0.1776276;1.406951,1
2931,-344;10904;12892,-943;-461;-1429,-0.03232653;0.3764521;1.169214,-0.01752024;0.2069482;1.26992,0.1207652;0.1888944;1.24337,0.1536685;-0.05330318;1.205109,0.1396123;-0.2599293;1.108485,0.1376387;-0.3165956;1.066706,-0.01667156;-0.1777277;1.40656,1
2965,-84;9488;12496,-749;-780;-1314,-0.03249522;0.3762295;1.169406,-0.01753317;0.2069989;1.270281,0.1205719;0.1891598;1.24354,0.1536015;-0.05300874;1.205157,0.1396202;-0.2598135;1.108728,0.1387899;-0.3161838;1.07007,-0.01703754;-0.1775571;1.406958,1
