Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
9866,0.3313587;0.1327992;1.130546,0.3054986;0.09878217;1.117949,0.08492622;0.02937965;1.185113,-0.02279785;0.2140006;1.27196,0.1124173;0.2287945;1.255974,0.1188278;-0.1265603;1.426894,2
9900,0.3247673;0.1499286;1.141484,0.3068977;0.10181;1.116619,0.08617209;0.03365592;1.183179,-0.0227903;0.2142745;1.271686,0.1121376;0.228711;1.255527,0.1171713;-0.1273909;1.425302,2
9933,0.3193202;0.1611501;1.163354,0.3095399;0.1061311;1.116689,0.0885625;0.03852307;1.183036,-0.02280061;0.2145015;1.271689,0.1120673;0.2288079;1.255493,0.1170802;-0.1273061;1.425501,2
9965,0.3205143;0.1663042;1.17707,0.3106014;0.1076528;1.116905,0.08948307;0.04019407;1.183169,-0.02278953;0.2146021;1.27167,0.1119584;0.2288918;1.255468,0.1167332;-0.1275634;1.425556,2
10000,0.3066727;0.1728573;1.198272,0.3108971;0.1093164;1.118327,0.08964585;0.04199265;1.184523,-0.02274407;0.2148618;1.271874,0.1118507;0.2291672;1.255711,0.1158806;-0.1278289;1.426579,2
10034,0.3052296;0.174436;1.197927,0.3102646;0.11;1.118823,0.08888992;0.04278293;1.185,-0.02273606;0.214941;1.271868,0.1117549;0.2292749;1.255733,0.1152365;-0.1279843;1.426787,2
10068,0.2991915;0.1720065;1.192093,0.3080882;0.1103373;1.118625,0.08650697;0.04320067;1.184726,-0.02267099;0.2148222;1.271522,0.1115598;0.229329;1.255547,0.1145667;-0.1282702;1.426114,2
10100,0.2908221;0.1678601;1.198073,0.2881406;0.116597;1.125926,0.06952291;0.04348749;1.18932,-0.02268706;0.2149089;1.27164,0.1114723;0.2295848;1.25578,0.1147476;-0.1281747;1.426903,2
10133,0.286185;0.1631256;1.192665,0.27968;0.117986;1.126276,0.06281245;0.04069561;1.187852,-0.02271166;0.2149438;1.271643,0.1129375;0.2352286;1.261969,0.1146132;-0.1281249;1.426873,2
10165,0.2726651;0.1538244;1.187188,0.2595015;0.1153696;1.129127,0.04324067;0.03231179;1.188585,-0.02285906;0.2150917;1.271833,0.1133628;0.2373758;1.26513,0.1145841;-0.1281247;1.42685,2
10200,0.2546678;0.1428928;1.174129,0.2360878;0.1110193;1.128954,0.0177893;0.02543181;1.187522,-0.02310805;0.2150758;1.271792,0.1120679;0.2357137;1.26299,0.1144392;-0.1280516;1.426544,2
10234,0.2366462;0.1323403;1.169963,0.2165709;0.1115328;1.133859,-0.003374247;0.02058849;1.190946,-0.02381325;0.2147877;1.271908,0.1110358;0.2345131;1.261521,0.1140765;-0.12836;1.426122,2
10266,0.2069231;0.1286917;1.189507,0.1881727;0.0942314;1.150635,-0.03518177;0.0128818;1.212712,-0.02536431;0.2141884;1.273417,0.110125;0.2337064;1.261322,0.1140557;-0.1285097;1.426463,2
10304,0.1864965;0.1234866;1.196039,0.1686563;0.09353632;1.162372,-0.0563057;0.01149777;1.22509,-0.02685101;0.2134019;1.274326,0.1092985;0.2330393;1.261042,0.1128424;-0.1291573;1.427115,2
10334,0.1455263;0.1539007;1.222329,0.1268122;0.1220587;1.154471,-0.07065111;0.01282533;1.226986,-0.0286026;0.212543;1.27567,0.1083447;0.2322867;1.260715,0.1125461;-0.1297395;1.427054,2
10367,0.1359691;0.1591121;1.235787,0.1184054;0.1229462;1.157791,-0.08358994;0.01412816;1.235587,-0.03051789;0.2123234;1.277594,0.1080633;0.2320815;1.260649,0.1130784;-0.1300448;1.427556,2
