Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3685,-0.1171459;-0.003573591;1.41574,0.05287605;-0.04398713;1.410342,0.08144327;-0.2636889;1.3207,0.1379874;-0.3614317;1.132243,0.1615484;-0.3926033;1.093259,-0.04312245;-0.4448062;1.317992,1
3722,-0.1170948;-0.003564009;1.415776,0.05287532;-0.04390055;1.410284,0.09402146;-0.2563466;1.323341,0.1754979;-0.3656152;1.110824,0.2017065;-0.3905562;1.060888,-0.04311096;-0.4448055;1.317996,1
3763,-0.1169592;-0.00334847;1.416308,0.052874;-0.04382445;1.410313,0.09679839;-0.2553722;1.324382,0.1764579;-0.3657342;1.111744,0.2061175;-0.394173;1.068265,-0.04304344;-0.4447512;1.318375,1
3808,-0.1168992;-0.003167089;1.415899,0.05286202;-0.04371916;1.410024,0.09850156;-0.254328;1.323841,0.180599;-0.3648211;1.112225,0.2062436;-0.3942775;1.067324,-0.04280641;-0.4446723;1.31797,1
3849,-0.1168783;-0.003042895;1.415999,0.05285794;-0.04366148;1.409989,0.09981707;-0.2539766;1.323808,0.181866;-0.3655512;1.112759,0.2074528;-0.396909;1.075359,-0.04270715;-0.4446719;1.318005,1
3886,-0.1168479;-0.003011351;1.416024,0.05306893;-0.04413684;1.410209,0.100461;-0.2536165;1.324028,0.18466;-0.3653121;1.113916,0.2119299;-0.3948755;1.072146,-0.04264516;-0.4446634;1.318024,1
3922,-0.1168214;-0.002945054;1.416055,0.05305962;-0.04400925;1.410149,0.1008954;-0.2530296;1.324348,0.1864397;-0.364219;1.114517,0.2186729;-0.3964341;1.061148,-0.042624;-0.4446561;1.318039,1
3959,-0.116729;-0.002853001;1.415851,0.05306249;-0.04388633;1.410064,0.1012558;-0.2527924;1.323958,0.1656865;-0.366049;1.107628,0.2003276;-0.3865502;1.070517,-0.0425733;-0.4446059;1.317956,1
3998,-0.116694;-0.002815088;1.415854,0.05305201;-0.04373481;1.410008,0.1013881;-0.2525375;1.324088,0.1631504;-0.3662115;1.107186,0.2005349;-0.3775944;1.068399,-0.04257475;-0.4446039;1.317966,1
4037,-0.1166173;-0.002718802;1.415677,0.05302106;-0.04355442;1.409839,0.07474912;-0.2692524;1.295517,0.1823427;-0.3494159;1.081489,0.2084922;-0.3524065;1.050383,-0.04256516;-0.444594;1.317921,1
4077,-0.116604;-0.002633699;1.415797,0.05301718;-0.043476;1.409847,0.07245723;-0.2690002;1.294675,0.1813247;-0.3244995;1.095773,0.2062509;-0.3363424;1.04974,-0.04264132;-0.4445549;1.318071,1
4114,-0.1166382;-0.002549491;1.415795,0.0530149;-0.04336859;1.409784,0.06093852;-0.277559;1.314297,0.1814283;-0.2797378;1.091946,0.2125062;-0.2941995;1.024827,-0.0426614;-0.4445727;1.318038,1
4150,-0.1167709;-0.002293999;1.416159,0.05302416;-0.04325233;1.40982,0.09708452;-0.2555644;1.318752,0.1638943;-0.2714189;1.108522,0.1879919;-0.2806076;1.048217,-0.04278887;-0.4445836;1.318187,1
4187,-0.1168244;-0.002130065;1.416786,0.05305317;-0.04317019;1.409937,0.09703568;-0.2557756;1.318752,0.1675765;-0.2739669;1.105237,0.1866132;-0.2644138;1.04709,-0.04319305;-0.4447348;1.318798,1
4226,-0.1168155;-0.001978838;1.417099,0.05328767;-0.04358916;1.410411,0.09672777;-0.2554163;1.318949,0.1649337;-0.2613698;1.103935,0.1789029;-0.2493268;1.048329,-0.04334464;-0.4448036;1.318959,1
4269,-0.1168494;-0.001900178;1.41708,0.05330892;-0.04343062;1.410331,0.09327256;-0.2385462;1.324122,0.1431104;-0.2667371;1.124781,0.1724924;-0.2357214;1.046129,-0.04338143;-0.4447724;1.318889,1
4312,-0.1168372;-0.00188124;1.417062,0.05364081;-0.043994;1.410198,0.09323107;-0.2328134;1.325328,0.1399898;-0.2582976;1.124585,0.1686023;-0.2236286;1.046961,-0.04369153;-0.4449042;1.318433,1
4349,-0.116855;-0.001813094;1.417178,0.05374737;-0.04410635;1.41025,0.09115848;-0.2239205;1.328495,0.1386795;-0.2433487;1.117136,0.163127;-0.2023624;1.046066,-0.04367299;-0.4449148;1.318423,1
4387,-0.1167925;-0.001776174;1.417279,0.05389651;-0.04418569;1.410367,0.09099988;-0.2216951;1.329869,0.1362476;-0.2372874;1.115267,0.1586672;-0.1954987;1.046152,-0.0436529;-0.4449448;1.318389,1
4424,-0.1169051;-0.001668369;1.417757,0.05421005;-0.04439676;1.410895,0.09052554;-0.2188513;1.33053,0.1346983;-0.234673;1.114222,0.1542612;-0.1898403;1.046848,-0.04366245;-0.4450025;1.318431,1
4467,-0.1169368;-0.001625154;1.417741,0.05427201;-0.04453207;1.410594,0.0899253;-0.2113649;1.329997,0.1318523;-0.2295198;1.112716,0.1469318;-0.1857617;1.044938,-0.04378933;-0.4451948;1.318174,1
4511,-0.1169478;-0.001572789;1.417513,0.0541329;-0.04409648;1.410072,0.08950255;-0.2101943;1.327533,0.1291191;-0.2264074;1.11108,0.1411097;-0.1821102;1.044043,-0.04399396;-0.445195;1.317608,1
4554,-0.1170854;-0.001454656;1.418097,0.05428635;-0.04453237;1.410519,0.08670881;-0.2100442;1.325209,0.12296;-0.2249859;1.11137,0.1268117;-0.1774175;1.04919,-0.04426297;-0.4454623;1.317692,1
4592,-0.1170956;-0.00143535;1.418122,0.05435198;-0.04462616;1.410547,0.06058791;-0.2430848;1.249108,0.1276773;-0.2135651;1.074446,0.1234208;-0.1641254;1.035389,-0.04426819;-0.445483;1.317639,1
4631,-0.1171417;-0.001400552;1.418297,0.05434875;-0.0446654;1.410564,0.06036631;-0.2429573;1.248899,0.1229224;-0.2134931;1.072514,0.1141126;-0.1607646;1.033665,-0.04427714;-0.4454968;1.317645,1
4689,-0.1173793;-0.0002930449;1.419996,0.05409938;-0.04413003;1.410081,0.04493546;-0.2144623;1.329118,0.1047171;-0.2155563;1.096555,0.1026106;-0.1659104;1.032452,-0.04474867;-0.4454464;1.317034,1
4724,-0.1174869;-0.0002487889;1.420115,0.05389683;-0.04368448;1.410125,0.04284652;-0.2155085;1.333298,0.09784507;-0.2183871;1.100798,0.09169029;-0.1661446;1.035333,-0.04521086;-0.445152;1.317341,1
4751,-0.1176272;-0.0002355703;1.419605,0.05395052;-0.04362738;1.409942,0.1080382;-0.2655262;1.299508,0.07580024;-0.2137802;1.088041,0.06662615;-0.1587794;1.019216,-0.04574848;-0.4448342;1.316636,1
4786,-0.117693;-0.0002580863;1.41938,0.05382481;-0.04306092;1.409619,0.1097348;-0.2625177;1.294813,0.07047884;-0.2141918;1.084967,0.0542414;-0.1604792;1.019715,-0.04594551;-0.4446777;1.316491,1
4826,-0.1176641;-0.0003650693;1.418816,0.05380696;-0.04271205;1.40921,0.1103644;-0.2604298;1.291108,0.06194489;-0.213072;1.078406,0.04279466;-0.1627645;1.016973,-0.04632341;-0.444911;1.315719,1
4863,-0.1176642;-0.0003781909;1.418738,0.05425608;-0.04346305;1.408645,0.1100248;-0.2600869;1.287934,0.06003256;-0.214001;1.077842,0.03302087;-0.1666228;1.016814,-0.04674331;-0.4452624;1.315295,1
