Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
7071,-11704;-19428;-348,1202;-3000;9812,-0.1018533;0.09566127;1.677519,-0.2330343;-0.4850211;1.197052,-0.2395004;-0.478393;1.229743,-0.2682692;-0.3655982;1.469833,-0.2362273;-0.1807477;1.663417,-0.06289248;-0.1097924;1.691129,-0.01369881;-0.5202056;1.611452,2
7099,-10788;-17504;-1144,-3377;-1078;6852,-0.1018642;0.09564766;1.677487,-0.2383577;-0.5269445;1.19857,-0.2397251;-0.4782093;1.229373,-0.270677;-0.3639532;1.468487,-0.2364178;-0.1807519;1.663304,-0.06291637;-0.1097801;1.691086,-0.01370224;-0.5202018;1.611449,2
7134,-11620;-17596;-988,-96;-1427;5168,-0.1018411;0.09563197;1.677471,-0.2377132;-0.5292131;1.200476,-0.2393408;-0.4778343;1.228111,-0.2753829;-0.3585195;1.463978,-0.2365244;-0.1807948;1.663143,-0.06288239;-0.1097897;1.691042,-0.01370235;-0.5202021;1.611449,2
7198,-10532;-15684;-1316,-628;-856;3635,-0.1018277;0.09563628;1.677459,-0.2345551;-0.482932;1.204896,-0.2631439;-0.4347809;1.325612,-0.2793894;-0.336948;1.546437,-0.236558;-0.180804;1.663094,-0.06289876;-0.1097717;1.691005,-0.01370219;-0.520202;1.611449,2
7254,-11164;-16764;320,563;-1015;2063,-0.1016481;0.09577985;1.677725,-0.2377459;-0.5269855;1.197105,-0.240861;-0.4775492;1.227471,-0.272125;-0.3614641;1.465647,-0.2366836;-0.1807376;1.662652,-0.06287252;-0.1097119;1.691145,-0.01359618;-0.5201309;1.611305,2
7309,-12220;-17920;-1804,2007;-1593;-3926,-0.1013411;0.0959716;1.677797,-0.2382067;-0.5274511;1.196617,-0.2410072;-0.4777824;1.230414,-0.2740564;-0.3666208;1.47073,-0.2365091;-0.1806286;1.662079,-0.06260237;-0.1096095;1.690895,-0.01434768;-0.5204316;1.61154,2
7384,-9640;-12996;-656,-729;1439;-444,-0.1009556;0.09620783;1.678008,-0.2389341;-0.5262644;1.200265,-0.242099;-0.4768847;1.234461,-0.2805462;-0.3691073;1.475544,-0.2365023;-0.1806048;1.662091,-0.06228598;-0.1094854;1.690949,-0.01385699;-0.5202611;1.611164,2
7469,-9644;-11932;296,1160;141;-68,-0.1002742;0.09623169;1.678656,-0.233114;-0.4892208;1.196593,-0.2414312;-0.472319;1.239071,-0.2822504;-0.3644603;1.479732,-0.234744;-0.1802438;1.664135,-0.06174218;-0.10935;1.691013,-0.01305399;-0.5199925;1.610783,2
7555,-9456;-11288;-68,127;-457;-98,-0.09906544;0.09691013;1.679897,-0.2363936;-0.4813879;1.199291,-0.2427322;-0.4612754;1.225212,-0.2754428;-0.3646792;1.471931,-0.2348395;-0.1802679;1.664215,-0.06116479;-0.1091107;1.691335,-0.01229603;-0.5195796;1.610465,2
7637,-10268;-12648;-772,-290;-680;-408,-0.09692724;0.09771625;1.681908,-0.2494775;-0.4820085;1.205521,-0.2415265;-0.463306;1.231816,-0.2657213;-0.3712088;1.481239,-0.2328853;-0.1797729;1.667806,-0.05990958;-0.1084457;1.692036,-0.01221181;-0.5193683;1.610223,2
