Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
13599,0.1573346;-0.2710183;0.8615829,0.09274133;-0.2582113;0.8964049,-0.0863859;-0.1116174;0.9885303,-0.1898822;0.1144159;1.037108,-0.02437125;0.154426;1.074176,-0.01042599;-0.3577867;1.216076,2
13633,0.08859133;-0.2246794;0.897433,0.04028495;-0.1981719;0.923301,-0.1210441;-0.08033787;0.9971756,-0.1900186;0.1148808;1.037285,-0.02463409;0.1544029;1.074124,-0.0106299;-0.3577717;1.216125,2
13666,0.0952114;-0.2041789;0.8898517,0.0399203;-0.1950354;0.9234384,-0.1207798;-0.08123454;0.9970423,-0.1902424;0.1155236;1.037594,-0.02336324;0.1540762;1.073988,-0.01149469;-0.3578076;1.215842,2
13699,0.1372964;-0.1779381;0.8574318,0.06118233;-0.1711368;0.9011292,-0.1213047;-0.08193404;0.9959149,-0.1904807;0.1160393;1.037784,-0.02228774;0.1537459;1.073734,-0.0116623;-0.3584424;1.214374,2
13738,0.1388145;-0.1415073;0.8553416,0.06168629;-0.1572448;0.8990291,-0.1220318;-0.0819469;0.9944791,-0.1929492;0.1152698;1.03828,-0.02150909;0.1535653;1.073642,-0.01142988;-0.3584507;1.214174,2
13769,0.1563618;-0.09651569;0.846863,0.09782476;-0.1016565;0.8743213,-0.1228917;-0.08096799;0.9916024,-0.1948529;0.1150685;1.038417,-0.02111668;0.1535389;1.07364,-0.01133336;-0.3581505;1.214257,2
13799,0.1631165;-0.05210896;0.8451263,0.1001569;-0.08616773;0.87551,-0.1240745;-0.07899017;0.9874696,-0.1948343;0.1168191;1.038811,-0.02090885;0.1535444;1.07365,-0.01248738;-0.3567386;1.214743,2
13834,0.1410812;-0.0205883;0.8589581,0.06354278;-0.05530634;0.8949229,-0.1273987;-0.07331122;0.9791717,-0.1948327;0.1183202;1.038937,-0.02069899;0.153589;1.073636,-0.01315948;-0.3547959;1.215273,2
13866,0.1383087;0.02231274;0.8650423,0.06904041;-0.02498352;0.8907636,-0.1307345;-0.06746773;0.9734433,-0.1948327;0.1195899;1.03888,-0.02055691;0.1536345;1.073637,-0.01375736;-0.3522637;1.215805,2
13899,0.1124481;0.04360601;0.880262,0.04370593;-0.01056061;0.8989047,-0.1277315;-0.05933614;0.9653355,-0.1948538;0.1207987;1.038645,-0.02042493;0.1536885;1.073579,-0.01384594;-0.3509325;1.215795,2
13933,0.08732808;0.06384838;0.8946831,0.04478787;0.01553197;0.8978435,-0.1210507;-0.04555851;0.9555462,-0.1949638;0.1221825;1.038709,-0.02017524;0.15378;1.073707,-0.0137831;-0.3502791;1.216391,2
13968,0.06318623;0.07646786;0.9020798,0.04400643;0.03988861;0.893768,-0.115843;-0.03867752;0.9460851,-0.1949552;0.1233385;1.038465,-0.01999441;0.1538385;1.073735,-0.0138671;-0.350014;1.216538,2
14000,0.07322428;0.119914;0.9068428,0.03459362;0.0727939;0.9035192,-0.1132115;-0.03186518;0.9399257,-0.1949778;0.1247647;1.038316,-0.01987719;0.1539347;1.073797,-0.01408417;-0.3496608;1.216932,2
14034,0.06275818;0.1312016;0.9143102,0.03677284;0.08215133;0.9051095,-0.1119391;-0.02257309;0.9349293,-0.1949396;0.1265172;1.038175,-0.01970381;0.1541137;1.073849,-0.01422498;-0.3494206;1.217162,2
14066,0.0451875;0.1320793;0.9184356,0.03531644;0.0921244;0.9062555,-0.1110473;-0.01663406;0.9303803,-0.1947626;0.1283668;1.03801,-0.01940092;0.1544487;1.073914,-0.01427844;-0.3483534;1.218617,2
14099,0.02762208;0.1273232;0.9189535,0.03310248;0.1003327;0.9051258,-0.1111828;-0.01148207;0.9256938,-0.1945068;0.1302606;1.037779,-0.01918087;0.1548296;1.074027,-0.01446282;-0.3473488;1.220039,2
14133,0.05771085;0.1977993;0.929229,0.0262004;0.1492876;0.9245067,-0.1113959;-0.00954015;0.9214857,-0.1941265;0.1321527;1.037638,-0.01873874;0.1552495;1.073962,-0.0145841;-0.3465834;1.22102,2
14167,0.0105588;0.1324511;0.917877,0.02295768;0.1146567;0.9108962,-0.1124102;-0.007918344;0.9169263,-0.1936665;0.1336502;1.037189,-0.01835891;0.1555013;1.073671,-0.01479788;-0.3458595;1.221815,2
