Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2867,-0.08729496;-0.09359499;1.263271,0.08077884;-0.1047884;1.279529,0.2402823;-0.03567898;1.186013,0.01942478;-0.06875534;1.120954,-0.03499551;-0.03818228;1.144309,-0.05487081;-0.5519105;1.320737,0
2899,-0.08561189;-0.09162748;1.268782,0.08801518;-0.09418462;1.300308,0.235741;-0.05180621;1.17015,-0.01403846;-0.0879559;1.119811,-0.04909641;-0.05177223;1.143998,-0.05423887;-0.5516824;1.320962,0
2932,-0.08436766;-0.09078223;1.27199,0.08849552;-0.09236033;1.303199,0.2360452;-0.06406162;1.163594,-0.00035797;-0.08786315;1.116148,-0.0330792;-0.1081479;1.111553,-0.05360149;-0.5511512;1.321224,0
2968,-0.08350694;-0.09057936;1.273342,0.08597958;-0.09298713;1.296821,0.2306101;-0.07947294;1.15107,0.006324735;-0.09514652;1.110007,-0.04173217;-0.1233033;1.097309,-0.05335331;-0.5510908;1.321065,0
2999,-0.08384109;-0.09126938;1.273401,0.08459501;-0.09268945;1.295041,0.2276794;-0.08920491;1.148723,0.01180939;-0.1132628;1.102012,-0.04105081;-0.1374875;1.092014,-0.05330523;-0.5508847;1.321398,0
3035,-0.08302332;-0.0910172;1.276209,0.08297448;-0.09015263;1.295044,0.2210479;-0.1056499;1.142236,0.03756984;-0.1338864;1.095871,-0.04012765;-0.1534261;1.080516,-0.05287838;-0.5502541;1.321455,0
3067,-0.08269448;-0.09111231;1.277504,0.08212657;-0.08893742;1.294622,0.2107168;-0.1319074;1.146387,0.0289445;-0.1508108;1.088399,-0.0479647;-0.1750845;1.068751,-0.0526862;-0.5499318;1.321471,0
3101,-0.0825531;-0.09115441;1.277676,0.08197239;-0.0885556;1.293884,0.2016736;-0.1548725;1.146664,-0.02565459;-0.2057339;1.058131,-0.07010555;-0.2067436;1.047124,-0.05197876;-0.5491617;1.32068,0
3131,-0.08212601;-0.09128655;1.2784,0.08184019;-0.0891232;1.293186,0.2004355;-0.2065662;1.170083,0.04593981;-0.2126533;1.053925,-0.07340006;-0.2341819;1.037204,-0.05161659;-0.5480989;1.320813,0
3168,-0.08182294;-0.09135494;1.278852,0.08168078;-0.09000804;1.292517,0.1979254;-0.2246825;1.17666,0.04954048;-0.2217433;1.052379,-0.08213713;-0.2643184;1.026183,-0.05158446;-0.5471339;1.320325,0
