Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
1465,-0.229797;-0.3728586;1.449206,-0.2256275;-0.3590543;1.442644,-0.1935597;-0.1316833;1.474137,-0.1323325;0.128109;1.436562,0.05228093;0.1626272;1.439671,-0.0499859;-0.3577477;1.394281,0.03756212;-0.3688666;1.430773,0.1857233;-0.3661169;1.045737,0
1499,-0.2293329;-0.3723385;1.447968,-0.225377;-0.3581642;1.441991,-0.1935682;-0.1317425;1.474001,-0.1323565;0.1281079;1.436453,0.05228733;0.1625619;1.439472,-0.04987907;-0.3577651;1.393507,0.03761854;-0.3687707;1.429988,0.1858542;-0.3662474;1.044952,0
1533,-0.230804;-0.3734788;1.453872,-0.225526;-0.358719;1.442863,-0.1936727;-0.1317816;1.474266,-0.1324003;0.1281876;1.436892,0.0523739;0.1625953;1.440165,-0.05019278;-0.3577567;1.395503,0.03733504;-0.3686827;1.431945,0.1854445;-0.3661701;1.046839,0
1567,-0.2305935;-0.3731334;1.453091,-0.2256545;-0.3589514;1.443449,-0.1937145;-0.1317101;1.474278,-0.1324056;0.1282129;1.436931,0.05237525;0.1625748;1.440251,-0.05009699;-0.3577677;1.395758,0.03742094;-0.3686478;1.432193,0.1854279;-0.3661932;1.047071,0
1599,-0.229463;-0.3734311;1.449105,-0.2255862;-0.3592215;1.443265,-0.1937743;-0.1317353;1.474253,-0.1324256;0.1282105;1.43687,0.05236815;0.1625563;1.44025,-0.05072328;-0.357731;1.395896,0.03676536;-0.3686442;1.432276,0.1854205;-0.3661823;1.047219,0
1633,-0.2306946;-0.364226;1.451109,-0.2265742;-0.3302299;1.439942,-0.1937922;-0.1317443;1.474238,-0.1324324;0.1282157;1.436859,0.052355;0.1625639;1.440215,-0.0502719;-0.357779;1.395642,0.03722095;-0.3685854;1.432054,0.1854614;-0.3662064;1.046945,0
1714,-0.2292612;-0.3708891;1.449806,-0.2263881;-0.3506549;1.441769,-0.1938446;-0.1317744;1.474161,-0.1324224;0.1281766;1.436706,0.05230995;0.1625849;1.440115,-0.04990017;-0.3579107;1.395651,0.03763359;-0.3685956;1.432056,0.185462;-0.3662979;1.046862,0
1734,-0.2298394;-0.3708167;1.449618,-0.226046;-0.3534549;1.441632,-0.1938701;-0.1317785;1.474108,-0.1318772;0.1295587;1.437069,0.05228219;0.1625582;1.440077,-0.04953094;-0.3578176;1.39539,0.03794586;-0.3685088;1.431862,0.18547;-0.3663751;1.046687,0
1766,-0.2294218;-0.3706588;1.445541,-0.2258219;-0.354637;1.440908,-0.1938953;-0.1316826;1.473517,-0.1318542;0.1292054;1.43611,0.05223064;0.1625378;1.439594,-0.04937779;-0.3579781;1.394823,0.03815265;-0.3687178;1.431317,0.185525;-0.3664139;1.046125,0
1801,-0.2304985;-0.371323;1.45161,-0.2259177;-0.3548837;1.441497,-0.1939087;-0.131686;1.473518,-0.1319236;0.1292008;1.436152,0.05225955;0.1625398;1.439605,-0.04903958;-0.3579916;1.39485,0.03850098;-0.3686472;1.431351,0.1855164;-0.3664339;1.046107,0
1834,-0.2298324;-0.3720416;1.447969,-0.2259769;-0.355299;1.441652,-0.1939554;-0.1316622;1.473435,-0.1319278;0.1291742;1.436128,0.05224641;0.1625277;1.439592,-0.04876715;-0.3580508;1.394675,0.03876358;-0.3687242;1.431241,0.1855232;-0.3664909;1.046011,0
1866,-0.2295359;-0.3707564;1.446017,-0.2258916;-0.3546574;1.441085,-0.1939771;-0.1316614;1.47328,-0.1320003;0.1291463;1.435951,0.05224983;0.1625378;1.439361,-0.04836049;-0.3581227;1.394306,0.03916591;-0.368709;1.430947,0.1855658;-0.3665287;1.045724,0
1899,-0.2295142;-0.3710984;1.446657,-0.2258403;-0.3552937;1.440987,-0.1939854;-0.1316654;1.473269,-0.1320318;0.1290914;1.435877,0.0522493;0.1625388;1.439347,-0.04838892;-0.3581506;1.394388,0.03914903;-0.3687213;1.431046,0.1855356;-0.3665726;1.045846,0
1933,-0.2304667;-0.3727913;1.448836,-0.2258055;-0.3560686;1.44089,-0.1939931;-0.1316773;1.473214,-0.1320726;0.1290918;1.435814,0.05226773;0.1625456;1.439319,-0.04836106;-0.3581531;1.394382,0.03918502;-0.3687104;1.431049,0.1855359;-0.3665707;1.045855,0
1966,-0.2295203;-0.3717556;1.444845,-0.2258133;-0.3562494;1.440849,-0.194065;-0.1317029;1.472954,-0.1321308;0.1290457;1.43567,0.05223263;0.1625478;1.439096,-0.04858518;-0.3581125;1.39391,0.03896489;-0.3687808;1.43062,0.18562;-0.3666916;1.045506,0
2000,-0.2298009;-0.3713704;1.447114,-0.2257558;-0.3564952;1.4402,-0.1941177;-0.1317322;1.472836,-0.1321773;0.1290261;1.435616,0.05221781;0.1625465;1.439045,-0.04863485;-0.3581171;1.393949,0.03891058;-0.368824;1.43068,0.1856009;-0.3666802;1.04561,0
2033,-0.2298418;-0.3710123;1.445977,-0.2257312;-0.3567908;1.440125,-0.1941483;-0.1317429;1.472635,-0.1322411;0.1289821;1.435489,0.0522212;0.1625472;1.438987,-0.04847942;-0.3581491;1.393945,0.0390785;-0.3688034;1.430672,0.1855994;-0.366826;1.045569,0
2066,-0.2301301;-0.3707773;1.447308,-0.2257239;-0.3575839;1.440524,-0.1941893;-0.1316024;1.472425,-0.1322398;0.1289648;1.43539,0.05219868;0.1625669;1.438949,-0.04862588;-0.3581643;1.394235,0.03897712;-0.3688021;1.430895,0.1855596;-0.3668036;1.045742,0
2098,-0.2296145;-0.3712659;1.4459,-0.2256584;-0.3570885;1.440594,-0.1942121;-0.1315842;1.472272,-0.1323236;0.1289231;1.435182,0.05220167;0.1625528;1.438703,-0.04865707;-0.3581913;1.394158,0.03895399;-0.368867;1.430811,0.185573;-0.3667946;1.045647,0
2133,-0.22977;-0.3715963;1.448009,-0.2256311;-0.3567718;1.440644,-0.194265;-0.1315861;1.472283,-0.1323249;0.128928;1.435182,0.05224104;0.1625779;1.438736,-0.04786731;-0.3582161;1.393827,0.03977535;-0.3687327;1.430571,0.18559;-0.3667814;1.04535,0
2165,-0.2304684;-0.3703961;1.449247,-0.2257172;-0.3573907;1.441224,-0.1942815;-0.1315482;1.472292,-0.1323595;0.1289272;1.435213,0.05218517;0.1626105;1.438765,-0.04793965;-0.3582025;1.394094,0.03971643;-0.3686986;1.430857,0.1855381;-0.3667729;1.045663,0
2199,-0.2312416;-0.3724585;1.449842,-0.2257053;-0.3576212;1.441365,-0.1942923;-0.1314106;1.472199,-0.1323788;0.1289097;1.435213,0.05216902;0.1626209;1.438771,-0.04785803;-0.358217;1.394094,0.03981186;-0.3686796;1.430856,0.185534;-0.3667863;1.045641,0
2234,-0.2292328;-0.3714134;1.445426,-0.2256657;-0.3579019;1.441276,-0.194321;-0.131428;1.472144,-0.1323779;0.1289191;1.435193,0.05215172;0.1626209;1.438739,-0.04788595;-0.3582265;1.394161,0.03979051;-0.3687251;1.430924,0.1855083;-0.3667741;1.045715,0
2265,-0.2304389;-0.3714506;1.447748,-0.2256395;-0.3581295;1.441412,-0.1943388;-0.1313542;1.472078,-0.1324166;0.1288754;1.435106,0.05214828;0.1626223;1.438733,-0.04785402;-0.3582484;1.394165,0.03982865;-0.3687284;1.430918,0.1855092;-0.3667838;1.045688,0
2299,-0.2301997;-0.3710007;1.448012,-0.2256976;-0.3577756;1.441566,-0.1943388;-0.1313387;1.47207,-0.1324312;0.1288762;1.435087,0.05214864;0.1626184;1.438728,-0.04785985;-0.3582516;1.394163,0.03981861;-0.3687557;1.430925,0.1855136;-0.3667806;1.045723,0
