Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2131,0.007093742;-0.1477314;1.709836,0.173179;-0.1722591;1.655841,0.2339176;-0.3836958;1.513101,0.07980555;-0.4094668;1.364257,0.02943884;-0.4111212;1.31966,-0.2096164;-0.5059903;1.436402,-0.006900518;-0.5918372;1.704039,0.06217431;-0.5818349;1.658197,0
2165,0.007603407;-0.1478341;1.709627,0.1737627;-0.1730206;1.655734,0.2344362;-0.3844562;1.512973,0.08014071;-0.410653;1.357045,0.03230745;-0.413557;1.314341,-0.2093175;-0.5059994;1.436393,-0.007113865;-0.5925426;1.704105,0.06188187;-0.5827336;1.658352,0
2198,0.007927468;-0.1478678;1.709511,0.1744118;-0.1726548;1.655262,0.2353668;-0.3847436;1.513696,0.08463064;-0.4147538;1.359907,0.03538823;-0.4174356;1.313979,-0.2089742;-0.5059676;1.436304,-0.008268004;-0.593703;1.704748,0.05982481;-0.5848215;1.659857,0
2232,0.008558312;-0.1479238;1.708872,0.1749443;-0.1723787;1.654896,0.2354636;-0.3848644;1.513772,0.08026516;-0.4276407;1.341501,0.0375956;-0.4219215;1.313358,-0.2087741;-0.505913;1.436304,-0.008608719;-0.595565;1.691945,0.05869881;-0.5856951;1.646785,0
2268,0.00884464;-0.1480774;1.708607,0.1756526;-0.1735406;1.65406,0.2358355;-0.3861829;1.51305,0.081102;-0.4262138;1.335703,0.04057388;-0.4251498;1.308911,-0.208266;-0.5057632;1.435843,-0.009461381;-0.5968497;1.694802,0.05793179;-0.5874916;1.649893,0
2620,0.01250188;-0.1470658;1.706445,0.1793706;-0.172766;1.652833,0.2324287;-0.394089;1.523857,0.1147291;-0.5087672;1.321205,0.06695011;-0.4679921;1.30862,-0.2062503;-0.5054764;1.435184,-0.01589479;-0.5970325;1.688957,0.05122354;-0.5883255;1.645177,0
2632,0.0126426;-0.1469521;1.706452,0.1795526;-0.1726504;1.652917,0.2626374;-0.344137;1.595205,0.1609024;-0.4568588;1.389128,0.06946311;-0.4672798;1.307655,-0.2061987;-0.5054454;1.435153,-0.01559577;-0.596872;1.687521,0.05126859;-0.5881116;1.644452,0
2667,0.01293619;-0.1468284;1.706967,0.1797515;-0.172527;1.653177,0.2359468;-0.3943381;1.526661,0.122433;-0.5028477;1.32443,0.07951379;-0.4740071;1.307535,-0.206056;-0.5054141;1.435512,-0.01554713;-0.5968207;1.687141,0.05122797;-0.5880174;1.644253,0
2698,0.01363117;-0.1468079;1.709268,0.1815836;-0.1743469;1.656558,0.2653509;-0.3436145;1.602044,0.1926975;-0.4400256;1.449481,0.0733516;-0.4625336;1.311989,-0.2060051;-0.5056382;1.435998,-0.01097457;-0.5977438;1.695585,0.05626141;-0.5887251;1.650993,0
2730,0.01372217;-0.1467713;1.709377,0.1822393;-0.1750695;1.656897,0.235515;-0.3944906;1.524531,0.1194797;-0.5077313;1.320071,0.08250751;-0.4773837;1.306163,-0.2059054;-0.5054879;1.436017,-0.01165828;-0.5977778;1.697423,0.05577573;-0.5891183;1.652705,0
