Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1401,1280;16276;1712,11225;290;-961,-0.220377;0.1507652;1.298455,-0.1933434;-0.06743085;1.331776,-0.04504988;-0.05678183;1.324409,0.03136891;0.1617593;1.199746,0.05496551;0.395005;1.093531,0.06123117;0.5053876;1.058513,-0.1517971;-0.5183929;1.399507,0
1433,1532;15340;164,16533;833;-1048,-0.2208926;0.151117;1.298055,-0.1929203;-0.06687693;1.331262,-0.04386329;-0.0449939;1.320073,0.03127748;0.1766748;1.200825,0.05363718;0.4121555;1.100214,0.05741932;0.5099549;1.074096,-0.1515855;-0.5157177;1.400588,0
1464,456;17008;44,15340;-493;-946,-0.2224386;0.1520447;1.297577,-0.1943643;-0.05958956;1.324441,-0.04090188;-0.02643124;1.312229,0.03308835;0.1982627;1.198788,0.05181383;0.4370147;1.10681,0.05383741;0.5169565;1.088824,-0.1514728;-0.5119236;1.40123,0
1500,1236;16848;-2392,13661;493;-782,-0.2227682;0.152748;1.297684,-0.1945709;-0.0566472;1.323061,-0.0403838;-0.02244347;1.311478,0.02931714;0.2070351;1.206041,0.04730121;0.4480975;1.121278,0.04861757;0.5294704;1.105166,-0.151235;-0.5087526;1.402649,0
1532,1180;16168;-3656,9872;-48;-636,-0.2231545;0.1532972;1.297371,-0.1929641;-0.05728595;1.324121,-0.04064453;-0.02307324;1.311947,0.02532931;0.2096159;1.211878,0.04410914;0.4517922;1.131156,0.04490812;0.5321547;1.116449,-0.1509958;-0.507963;1.402998,0
1565,1352;15340;-4444,11412;598;-1103,-0.223343;0.1540093;1.29702,-0.1921998;-0.05770322;1.324576,-0.04102363;-0.02408192;1.312435,0.02177071;0.2110937;1.21674,0.04001359;0.454953;1.142047,0.04100828;0.5379258;1.128243,-0.15083;-0.507392;1.40314,0
1599,1200;15872;-5200,7940;65;-1136,-0.2235016;0.1546451;1.296669,-0.1914219;-0.0529041;1.321766,-0.04065212;-0.01457807;1.31034,0.01854711;0.2238598;1.221821,0.03625894;0.4684136;1.150183,0.03649879;0.5439878;1.138913,-0.1498396;-0.5042783;1.40337,0
1634,1308;15732;-5896,5165;-391;-843,-0.2237042;0.1550529;1.296461,-0.1900931;-0.05387229;1.322964,-0.04100194;-0.01584922;1.311397,0.01523812;0.2244893;1.22671,0.03340233;0.469679;1.157883,0.03150599;0.5494748;1.149479,-0.1496595;-0.5037525;1.403413,0
1664,1236;16060;-5916,807;-815;-801,-0.2237662;0.1554884;1.296111,-0.18938;-0.0541587;1.323337,-0.04096798;-0.01472374;1.311396,0.01324849;0.2270268;1.230013,0.03085737;0.4729173;1.164186,0.0272288;0.5477775;1.154725,-0.1490821;-0.5022594;1.403178,0
1700,1544;15272;-6048,-572;-868;-873,-0.223977;0.1559574;1.296412,-0.1882049;-0.05452124;1.324574,-0.04087959;-0.01346511;1.312044,0.01074298;0.2304402;1.236648,0.02591735;0.4780616;1.178641,0.02299214;0.5550569;1.169202,-0.1487832;-0.5010321;1.404006,0
1733,1236;16284;-5416,-3796;-1393;-918,-0.223882;0.1561935;1.29599,-0.1877328;-0.05473112;1.324608,-0.04074407;-0.01278778;1.312139,0.009262401;0.2319369;1.238716,0.01846568;0.481561;1.191045,0.02129109;0.5380853;1.176729,-0.1485961;-0.5004312;1.403683,0
1765,1612;15200;-5360,-4417;-1340;-807,-0.2238342;0.1571257;1.296186,-0.1871085;-0.05470613;1.325148,-0.04057124;-0.01173656;1.312697,0.007529343;0.2343068;1.24332,0.01815953;0.4838424;1.195619,0.0183335;0.5435652;1.186545,-0.1478343;-0.4982996;1.404846,0
1799,952;16948;-4308,-6021;-1455;-930,-0.2239905;0.1573461;1.296206,-0.1842102;-0.04634595;1.322212,-0.03861012;-0.001748489;1.314353,0.007960996;0.2444448;1.244859,0.01799702;0.4938341;1.196657,0.01540516;0.5477372;1.19047,-0.1468378;-0.4957503;1.405407,0
1835,1776;14740;-4124,-10943;-2092;-531,-0.2240174;0.1574764;1.296245,-0.1842484;-0.04383107;1.320841,-0.03664128;0.007110077;1.314393,0.007220143;0.2542148;1.247236,0.01772565;0.503696;1.200457,0.01250334;0.5552682;1.198783,-0.146244;-0.4933224;1.40567,0
1869,1332;16704;-2144,-8258;-1111;-1114,-0.2238507;0.1577366;1.296017,-0.1840963;-0.04201598;1.318961,-0.03536524;0.01206478;1.313481,0.007180435;0.2596608;1.247809,0.01686144;0.5093889;1.202965,0.008994293;0.5661598;1.199768,-0.1454372;-0.4916991;1.405197,0
1901,1500;16472;-1596,-13453;-2233;-598,-0.2237475;0.1579546;1.296312,-0.1843148;-0.04158755;1.318683,-0.03508357;0.01316672;1.313774,0.005557314;0.2617423;1.251474,0.0152381;0.5116532;1.208208,0.008037976;0.5696221;1.20613,-0.1450524;-0.4907629;1.405279,0
1931,1240;16716;284,-10256;-1052;-735,-0.2236623;0.1580632;1.296443,-0.1831943;-0.04477352;1.321181,-0.03575926;0.008339816;1.314548,0.003546344;0.2577109;1.255099,0.01033765;0.5086738;1.220254,0.007921468;0.5578136;1.214241,-0.1450774;-0.49095;1.405205,0
1964,1292;16568;1732,-14131;-2081;-382,-0.2237881;0.1583453;1.296834,-0.1830564;-0.04675961;1.322865,-0.03613445;0.006672662;1.315347,0.002337635;0.2566985;1.258828,0.01043064;0.5076776;1.224508,0.00661764;0.5583265;1.220262,-0.1451388;-0.4910869;1.405322,0
1999,1728;14860;2492,-14205;-1615;-434,-0.2237507;0.1584882;1.296964,-0.1827893;-0.0422873;1.320751,-0.03435069;0.01376154;1.316861,0.002727949;0.2638505;1.260004,0.01070572;0.5146984;1.224961,0.005299177;0.5644957;1.219976,-0.1449864;-0.4906257;1.405144,0
2033,1740;13728;4068,-8677;-390;-999,-0.2236187;0.1587068;1.297268,-0.1824802;-0.04425541;1.321982,-0.03573524;0.007208616;1.317888,0.001218906;0.257648;1.262613,0.0102905;0.5084679;1.22706,0.00511593;0.5602075;1.222405,-0.1450147;-0.4908686;1.405045,0
2067,1564;14412;5348,-678;178;-1195,-0.2235899;0.158814;1.297391,-0.1842387;-0.04260151;1.318973,-0.0358078;0.007025747;1.318167,0.0006257132;0.2577675;1.264309,0.00756922;0.50896;1.232248,0.004194368;0.5607883;1.22552,-0.1449721;-0.4907419;1.405043,0
2099,1244;15680;5820,-2289;-548;-1332,-0.2235531;0.1589857;1.297618,-0.1834659;-0.04494194;1.320939,-0.03673623;0.003721545;1.318435,-0.000430027;0.2547352;1.265989,0.006451127;0.5059628;1.234002,0.003647085;0.559107;1.227428,-0.1450075;-0.4910189;1.404915,0
2132,1564;14284;5376,-1403;-539;-1111,-0.2232996;0.1595704;1.298918,-0.1825623;-0.04927249;1.325803,-0.03694014;0.002605805;1.319019,-0.001328768;0.2539951;1.268394,0.005431104;0.5053173;1.237504,0.003304856;0.5591857;1.232223,-0.1450018;-0.4911307;1.404964,0
2165,1356;15528;6060,1378;-256;-1078,-0.2229407;0.1598203;1.299939,-0.1824256;-0.04941458;1.325983,-0.03722195;0.001488134;1.319269,-0.00208509;0.2531413;1.269974,0.004904462;0.5044246;1.238573,0.002078853;0.5571684;1.230235,-0.1450576;-0.4913273;1.404911,0
2200,1632;14856;5696,-101;-742;-996,-0.2230042;0.1599131;1.30026,-0.1823754;-0.04963162;1.326207,-0.03739354;0.0006622626;1.319583,-0.002546601;0.2524606;1.271006,0.0046915;0.5039473;1.242418,3.180715E-05;0.5572146;1.235871,-0.1450844;-0.4914977;1.404923,0
2233,1304;15436;5864,1630;-371;-965,-0.2232946;0.1602142;1.301182,-0.1828989;-0.04506617;1.325093,-0.03575595;0.01328493;1.324478,-0.00138463;0.2644012;1.271827,0.004913;0.5157654;1.242732,-0.001170384;0.5677066;1.237243,-0.1450077;-0.4912573;1.405131,0
2267,1556;14896;5584,941;-500;-964,-0.2232955;0.1603152;1.301461,-0.1833178;-0.04657932;1.325229,-0.03644501;0.00826913;1.323897,-0.002423718;0.2597847;1.273239,0.004576535;0.5111183;1.243368,-0.001364107;0.5644189;1.235944,-0.1449898;-0.4913228;1.405147,0
2300,1564;14864;5636,1039;-506;-934,-0.2233006;0.1603904;1.301638,-0.1829446;-0.04750405;1.325842,-0.03675562;0.005270771;1.323228,-0.002866186;0.2569769;1.273536,0.004273016;0.5083197;1.243487,-0.003066407;0.579922;1.231522,-0.1449434;-0.4914835;1.405161,0
2331,1492;14996;5608,1128;-477;-983,-0.2235857;0.1609102;1.302893,-0.182974;-0.0433448;1.325459,-0.03619867;0.006707096;1.325176,-0.003046066;0.2584518;1.27525,0.004191322;0.5096864;1.244001,-0.003581483;0.5844457;1.239109,-0.1449127;-0.4913666;1.405569,0
2365,1464;15004;5656,1198;-469;-902,-0.2236188;0.1608936;1.30292,-0.1829495;-0.04171865;1.324113,-0.03495222;0.01125218;1.324588,-0.002696291;0.2630732;1.274742,0.004047613;0.5142766;1.24347,-0.003606139;0.5805734;1.231453,-0.1443262;-0.4903789;1.405562,0
2400,1512;14732;5568,1193;-436;-1063,-0.2237105;0.16109;1.303142,-0.1828429;-0.04013275;1.323293,-0.03490617;0.0114847;1.325043,-0.002806867;0.2632881;1.274963,0.00387388;0.5144804;1.243555,-0.003997236;0.5790696;1.229942,-0.1443273;-0.490351;1.405561,0
2433,1460;14932;5752,1293;-395;-1043,-0.2236255;0.1612453;1.303328,-0.1819067;-0.04159934;1.324531,-0.03561559;0.008525727;1.323817,-0.003330006;0.2605127;1.274954,0.003554344;0.511664;1.242775,-0.004552099;0.5791827;1.22736,-0.1442619;-0.4903238;1.405576,0
2466,1364;15068;5924,887;-497;-908,-0.2231741;0.1618273;1.304011,-0.181811;-0.04159621;1.32463,-0.03575468;0.007894716;1.323503,-0.003565995;0.2598522;1.274269,0.003759146;0.5108178;1.239991,-0.003772253;0.5761737;1.222502,-0.1442113;-0.4902124;1.405669,0
2500,1548;14884;5664,1778;-553;-761,-0.2228708;0.1619008;1.305527,-0.1819865;-0.04170983;1.324729,-0.03569219;0.007687965;1.323752,-0.003146843;0.2594045;1.273107,0.004498988;0.5097467;1.232791,-0.0006815105;0.5701993;1.208683,-0.1440532;-0.489889;1.406456,0
2531,1508;14820;5588,1201;-468;-877,-0.222499;0.162039;1.305734,-0.1819651;-0.04168713;1.324824,-0.03569944;0.007554233;1.323747,0.0001258314;0.2572744;1.26356,0.009769006;0.5043378;1.202695,0.004319766;0.55309;1.181713,-0.1440593;-0.4898441;1.406484,0
2565,1440;14720;5552,1391;-336;-942,-0.2223856;0.1620967;1.306149,-0.1821479;-0.04183593;1.325129,-0.03583934;0.007337458;1.323811,0.004780182;0.254032;1.25259,0.0139279;0.4981517;1.183221,0.01029511;0.5444069;1.158343,-0.1440874;-0.4898289;1.406591,0
2598,1372;14936;5668,1667;-341;-1067,-0.2224401;0.1618824;1.306128,-0.1826132;-0.04245226;1.325487,-0.03634137;0.006446392;1.323652,0.0129138;0.2457077;1.23162,0.02338042;0.4751122;1.141636,0.01923134;0.5317669;1.119171,-0.1447189;-0.490676;1.405902,0
2633,1392;15164;5668,1748;-456;-1019,-0.2225936;0.16154;1.306634,-0.1831425;-0.04356869;1.326354,-0.03730035;0.004068439;1.323654,0.02003365;0.2360108;1.216703,0.02930906;0.4640557;1.119635,0.03017937;0.5196708;1.087543,-0.1453427;-0.4918928;1.405918,0
2665,1520;14932;5496,1511;-463;-973,-0.2223007;0.1604617;1.309412,-0.1843919;-0.04480421;1.327784,-0.03801943;0.0008591675;1.324277,0.02917538;0.2235539;1.20278,0.04312905;0.4523417;1.086393,0.04646295;0.5018184;1.055421,-0.1463319;-0.4935151;1.4067,0
2701,1440;15304;5388,1294;-487;-975,-0.2231186;0.1594743;1.31065,-0.1855483;-0.04618535;1.328889,-0.03828634;-0.00541176;1.324914,0.03913622;0.2029264;1.183874,0.05430243;0.4249041;1.053274,0.05800426;0.4855161;1.017491,-0.1473475;-0.4959139;1.406792,0
2733,1564;15060;5424,1197;-459;-886,-0.2236733;0.1587858;1.312388,-0.1865203;-0.04737725;1.33003,-0.03841598;-0.01035583;1.325586,0.04517505;0.187693;1.172926,0.0628616;0.4034438;1.031679,0.07008094;0.4681673;0.984898,-0.147297;-0.499357;1.406538,0
2764,1632;14724;5336,2001;-452;-930,-0.2241965;0.1580503;1.314045,-0.1873126;-0.04864275;1.330948,-0.03857194;-0.01464417;1.326015,0.05157648;0.1698234;1.159917,0.073519;0.376182;1.004867,0.08001126;0.445388;0.9532207,-0.1471821;-0.5025328;1.405925,0
2800,1404;15216;5400,3701;-312;-881,-0.2245093;0.1574368;1.315737,-0.1878629;-0.04972029;1.331871,-0.03930764;-0.03006083;1.328215,0.05206737;0.1496323;1.157335,0.07997356;0.3442921;0.987936,0.08765087;0.4184758;0.9296615,-0.1472903;-0.5063567;1.405422,0
2833,1564;15028;4984,3509;-378;-901,-0.2245839;0.156767;1.317353,-0.1881199;-0.05041205;1.332448,-0.03945575;-0.03391807;1.328575,0.05558258;0.1347958;1.148379,0.08653691;0.3190471;0.9676995,0.0953219;0.3857318;0.9086307,-0.1476313;-0.5089411;1.404809,0
2865,1532;15256;4404,3822;-241;-879,-0.2243883;0.1563338;1.317826,-0.1882981;-0.05103957;1.332843,-0.03973906;-0.03452553;1.328343,0.06046247;0.1197867;1.137995,0.09421664;0.2907157;0.9446867,0.1016564;0.3621469;0.882998,-0.1475711;-0.5110068;1.403608,0
