Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
13301,0.05085249;0.2268823;1.333511,-0.005176685;0.2524959;1.329187,-0.1923157;0.2662548;1.436892,-0.02868908;0.4016224;1.481599,0.1250701;0.3698508;1.461458,0.1239133;-0.1070611;1.518513,2
13331,0.04655573;0.2243278;1.335093,-0.009172306;0.2516645;1.331869,-0.1955245;0.2684725;1.440603,-0.02938666;0.401284;1.48246,0.1251146;0.3698917;1.461564,0.1238542;-0.1070121;1.518502,2
13365,0.04183452;0.2214641;1.337582,-0.01240146;0.250338;1.334209,-0.1979649;0.270306;1.443847,-0.02978003;0.4010355;1.48276,0.1251607;0.3699272;1.461583,0.1238172;-0.1069514;1.518411,2
13397,0.03766144;0.218107;1.339068,-0.01628668;0.2488713;1.33639,-0.2002096;0.272076;1.448295,-0.03026278;0.4010829;1.483587,0.1252006;0.3699329;1.461614,0.1238371;-0.1068581;1.51833,2
13431,0.03345195;0.2144044;1.342486,-0.02120354;0.2472753;1.339696,-0.2027203;0.274151;1.454872,-0.03079435;0.4011907;1.484843,0.1252709;0.3700182;1.461745,0.1239234;-0.10678;1.518252,2
13466,0.03166542;0.2109769;1.347011,-0.02299715;0.2446687;1.343436,-0.2030558;0.276231;1.459798,-0.0381308;0.4088957;1.507813,0.1326948;0.3699965;1.469725,0.1235601;-0.1059892;1.518716,2
13500,0.02942502;0.2096803;1.347023,-0.0232521;0.2409156;1.345647,-0.2041229;0.2756615;1.459737,-0.03678183;0.4064825;1.502624,0.1314401;0.3701668;1.46856,0.1235675;-0.1059203;1.518592,2
13531,0.02714286;0.206417;1.342574,-0.02430872;0.2363499;1.34564,-0.2044588;0.2752409;1.459565,-0.03617891;0.4053322;1.500162,0.1305224;0.3703221;1.467538,0.1234319;-0.1057748;1.518298,2
13565,0.02669114;0.2006547;1.340376,-0.02471648;0.232399;1.346377,-0.2042603;0.2747402;1.460045,-0.03601299;0.4050778;1.499672,0.1301809;0.3704484;1.467293,0.1234314;-0.1056969;1.518297,2
13598,0.02675963;0.1947836;1.336714,-0.02558234;0.2259978;1.347356,-0.2038675;0.2741336;1.46073,-0.03568541;0.4048024;1.499141,0.1299392;0.3705105;1.467112,0.1233978;-0.1056125;1.518318,2
