Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3566,-0.05716484;0.07466826;1.311196,0.1310032;0.1377729;1.365914,0.3514762;0.2323596;1.354774,0.1538235;0.2165111;1.207039,0.1033231;0.1760294;1.181216,-0.05179791;-0.4089808;1.467301,0
3601,-0.05714097;0.07500712;1.311806,0.1286681;0.1357576;1.365843,0.3564104;0.210108;1.329244,0.1546157;0.1519173;1.198925,0.1177334;0.1397997;1.16616,-0.05150758;-0.4092779;1.467215,0
3636,-0.05722783;0.07549526;1.312888,0.1259677;0.1365194;1.364321,0.3476273;0.2010626;1.279474,0.1460553;0.1257465;1.157886,0.1165895;0.1058501;1.155708,-0.05153709;-0.4093473;1.4673,0
3666,-0.05693843;0.07651706;1.314117,0.1257275;0.1429989;1.361709,0.3470049;0.1868853;1.260821,0.1520641;0.07247036;1.161724,0.1126836;0.06491777;1.146827,-0.05153822;-0.4091006;1.467485,0
3698,-0.05608773;0.07767449;1.315874,0.1270928;0.1435267;1.360998,0.3277362;0.1492351;1.211811,0.12791;0.02174759;1.145667,0.1000531;0.0166453;1.13643,-0.05113693;-0.4086477;1.46784,0
3733,-0.05234895;0.08631355;1.3369,0.1285528;0.1422017;1.360344,0.3179597;0.09270245;1.203672,0.1047361;-0.04807149;1.122831,0.07159642;-0.04569409;1.123675,-0.05022876;-0.408154;1.468325,0
3766,-0.05168701;0.08664924;1.337976,0.1294308;0.1401063;1.358104,0.310335;0.07250712;1.197756,0.1053063;-0.056759;1.121605,0.07829291;-0.0800259;1.116243,-0.04945761;-0.4078054;1.467842,0
3799,-0.05218789;0.08712228;1.339859,0.1290435;0.1390718;1.357336,0.2772011;0.03304966;1.183509,0.0805254;-0.09768432;1.115559,0.07017539;-0.1241449;1.114936,-0.04924311;-0.4075993;1.467841,0
3835,-0.05213815;0.08753055;1.341059,0.1286192;0.1368424;1.355442,0.261625;-0.009239167;1.200087,0.07591978;-0.1453445;1.113498,0.0640008;-0.1626328;1.111044,-0.04775185;-0.4080341;1.466471,0
3865,-0.05081413;0.08829213;1.344849,0.1299411;0.131844;1.35159,0.239739;-0.03972558;1.201909,0.06693542;-0.1923868;1.117305,0.0228584;-0.237399;1.106781,-0.0461051;-0.4091762;1.465518,0
3900,-0.05033978;0.08842933;1.345367,0.1299718;0.12768;1.34861,0.2024172;-0.08251042;1.21877,0.05260317;-0.2456305;1.112165,0.004620804;-0.283631;1.104815,-0.04577989;-0.4106966;1.462933,0
3932,-0.05020136;0.08842511;1.345388,0.1263717;0.1149597;1.341165,0.1849807;-0.09998095;1.227651,0.04982645;-0.2737062;1.118688,0.02813745;-0.2801941;1.120885,-0.04644621;-0.4125587;1.458049,0
3965,-0.0501868;0.08839939;1.345369,0.1177944;0.09422752;1.331914,0.1575951;-0.1345449;1.242539,0.03228603;-0.3159065;1.135355,0.005449519;-0.3293168;1.129242,-0.04757944;-0.4148471;1.454335,0
4000,-0.0501143;0.0883835;1.345356,0.1181874;0.09468865;1.332145,0.1324749;-0.1548666;1.244424,0.01707616;-0.3435007;1.139527,-0.03146597;-0.3997765;1.134941,-0.04803251;-0.414603;1.453503,0
4034,-0.05013986;0.08837949;1.345353,0.118431;0.09472765;1.332241,0.1220722;-0.1618798;1.247782,0.001947497;-0.3560021;1.161959,-0.0287121;-0.4105161;1.147486,-0.04901515;-0.4143795;1.453057,0
