Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3399,1021,-2252;-15396;-5760,1148;-570;-1187,-0.1053625;-0.08224802;0.9081579,-0.1408909;-0.05511798;0.997199,-0.1974596;0.0330657;1.168077,-0.1562538;0.2523929;1.30276,0.007368989;0.2669436;1.308198,0.01281527;-0.247721;1.296508,0
3433,1023,-2540;-15752;-5716,958;-493;-1851,-0.1041341;-0.08209036;0.909058,-0.1385545;-0.07297035;0.9754546,-0.1972955;0.03362605;1.16711,-0.1562766;0.2524182;1.302778,0.007248212;0.2668964;1.308367,0.01274295;-0.2476612;1.296492,0
3465,1021,-2040;-15744;-5792,1029;-473;-2072,-0.1034859;-0.08160327;0.9078322,-0.1388335;-0.0724043;0.9747967,-0.1970873;0.03478615;1.165033,-0.1562945;0.2524189;1.30274,0.00726441;0.2669275;1.308291,0.01269214;-0.2476667;1.296175,0
3500,1021,-1960;-15568;-5772,1293;-118;-966,-0.1022363;-0.08228683;0.912352,-0.1390706;-0.07222061;0.9748849,-0.1971181;0.03487315;1.164931,-0.156346;0.2524236;1.302782,0.00699875;0.2668561;1.308889,0.01254051;-0.2476376;1.296237,0
3534,1023,-1972;-15584;-5764,1343;-341;-702,-0.1009462;-0.08333497;0.9085446,-0.1391883;-0.07207824;0.9747183,-0.1971302;0.03512515;1.164554,-0.1563641;0.2524486;1.302786,0.006948695;0.266808;1.308921,0.01254088;-0.2476438;1.29616,0
3568,1021,-2156;-15480;-5652,1281;-26;-525,-0.1003906;-0.08308897;0.9085367,-0.1421124;-0.06603895;0.9835246,-0.1971198;0.03552808;1.164107,-0.1564034;0.2525592;1.302842,0.0069692;0.2668631;1.308872,0.01242786;-0.247585;1.296089,0
3600,1023,-2304;-15564;-5780,1139;-200;-639,-0.1000564;-0.08241731;0.9066228,-0.1423014;-0.06523143;0.9841084,-0.1970876;0.03614937;1.163078,-0.1564157;0.2525782;1.302819,0.006852752;0.2667105;1.308649,0.01234377;-0.2476967;1.295604,0
3632,1023,-2348;-15684;-5648,1295;-510;-867,-0.09947396;-0.08206664;0.9076524,-0.1425231;-0.06446874;0.9848405,-0.1970659;0.03585738;1.163617,-0.1564335;0.2526296;1.302807,0.006710397;0.2665652;1.308358,0.01233038;-0.2477034;1.295342,0
3666,1023,-2320;-15704;-5524,822;-519;-752,-0.09855529;-0.08293224;0.9096005,-0.1426862;-0.06383297;0.9855745,-0.1971954;0.03566256;1.16398,-0.1564408;0.2526339;1.302802,0.006622897;0.2665318;1.308377,0.01233453;-0.2477205;1.295289,1
3701,1020,-2328;-15556;-6052,1196;-388;-770,-0.09789332;-0.08183833;0.9100283,-0.1389752;-0.06553108;0.9749179,-0.1973315;0.03550356;1.164495,-0.1564715;0.2527184;1.302878,0.006585187;0.2665025;1.308396,0.01232919;-0.247722;1.295285,1
3734,1023,-2268;-15952;-5088,1631;-743;-515,-0.09858268;-0.08093009;0.9119333,-0.137486;-0.06640372;0.9713723,-0.1974772;0.03595079;1.16379,-0.1564859;0.2527282;1.302857,0.006620555;0.2665483;1.308341,0.01231081;-0.2477625;1.295179,1
3768,1021,-2148;-15680;-6196,762;-24;-798,-0.09853658;-0.0799022;0.9113392,-0.1349291;-0.07151118;0.962854,-0.1978036;0.03573449;1.164289,-0.1564947;0.2527504;1.302858,0.006648388;0.2665913;1.308331,0.01231205;-0.2477556;1.295164,1
3802,1018,-2392;-15904;-5384,1684;-903;-958,-0.09840532;-0.07932468;0.9130934,-0.1275518;-0.07502269;0.9555438,-0.1977988;0.03627883;1.163386,-0.1565051;0.2527544;1.302851,0.006611614;0.2665504;1.308318,0.01234313;-0.2477709;1.295107,1
3833,1023,-2220;-15544;-5980,441;-469;-1222,-0.09783704;-0.07948552;0.912998,-0.1323423;-0.07206573;0.963096,-0.1978615;0.03666271;1.162788,-0.1565083;0.2527612;1.302852,0.006508467;0.2665;1.308299,0.01210196;-0.2477204;1.29498,1
3866,1023,-2516;-15728;-5368,1648;-392;-1170,-0.09733088;-0.07925376;0.9108545,-0.1340952;-0.0709594;0.9654427,-0.1980471;0.03651369;1.163087,-0.1565183;0.2527723;1.302832,0.006462137;0.2664501;1.308248,0.01205246;-0.247689;1.294908,1
3899,1021,-2352;-15452;-5200,1014;-1322;-1060,-0.09706035;-0.08037906;0.9129176,-0.1337322;-0.07106331;0.9643807,-0.1981216;0.03665646;1.162971,-0.156518;0.2528091;1.302866,0.006349868;0.2664293;1.308521,0.01206182;-0.2476258;1.295027,1
3933,1023,-2536;-15896;-5640,982;-669;-1090,-0.09732967;-0.08046398;0.9106928,-0.1340022;-0.07134883;0.9646479,-0.198088;0.0370427;1.162381,-0.1565165;0.2528319;1.302878,0.006306806;0.2664213;1.308528,0.01196776;-0.2475943;1.294948,1
3966,1023,-2128;-15600;-5656,2876;-728;-973,-0.09700488;-0.08128866;0.9122092,-0.1397755;-0.06519511;0.9809011,-0.1982348;0.03718674;1.162258,-0.1565268;0.2528556;1.302907,0.006230688;0.2664101;1.308638,0.01178682;-0.2475224;1.294952,1
4002,1020,-2776;-15876;-5120,1656;106;-928,-0.09679622;-0.08120726;0.9116141,-0.1397488;-0.0657885;0.979395,-0.1984467;0.03747593;1.161996,-0.1565407;0.2529196;1.302945,0.006209346;0.2663843;1.30864,0.01155696;-0.2475421;1.294791,1
4034,1023,-2328;-15848;-5148,751;-1373;-1667,-0.09748596;-0.08097815;0.9102926,-0.1398406;-0.06643838;0.9778827,-0.1989819;0.04114053;1.156477,-0.156556;0.2529575;1.302944,0.006118429;0.2663248;1.308457,0.01128007;-0.2475289;1.294341,1
4065,1019,-2528;-15572;-4748,660;-3010;-1559,-0.09769911;-0.08066019;0.910387,-0.140685;-0.06515388;0.9801688,-0.1993449;0.04008451;1.15824,-0.156551;0.2529937;1.302914,0.006156668;0.266432;1.308276,0.0107243;-0.2473486;1.293668,1
4102,1023,-2124;-15308;-5748,-2165;-3545;-2528,-0.09723074;-0.08135002;0.910376,-0.1417883;-0.06429774;0.9828399,-0.1992917;0.04010525;1.158301,-0.1565915;0.2530482;1.302952,0.006107335;0.2664005;1.308258,0.01065235;-0.2473262;1.293594,1
4133,1021,-2832;-16032;-5528,-1447;-3653;-2753,-0.09686689;-0.08135189;0.911222,-0.1426602;-0.06438036;0.983983,-0.199191;0.04006385;1.158373,-0.1565966;0.2530689;1.302962,0.006156557;0.2664777;1.308239,0.01065102;-0.2473104;1.293573,1
4166,1023,-2044;-15404;-6300,-922;-4589;-2764,-0.09689778;-0.08134324;0.9114562,-0.1426748;-0.06408092;0.9842165,-0.1991937;0.04008996;1.158467,-0.1566103;0.2531345;1.302998,0.006145537;0.2664643;1.308232,0.01068519;-0.247344;1.293557,1
4201,342,-2564;-15828;-6084,-1586;-3920;-3405,-0.09636269;-0.08136131;0.9111013,-0.1420372;-0.06504304;0.9818872,-0.1990933;0.04007206;1.158489,-0.1566166;0.2531481;1.303006,0.006102748;0.2664427;1.30822,0.01060119;-0.2473149;1.293535,1
4236,341,-1544;-15632;-6812,1128;-5447;-3230,-0.09690165;-0.08159366;0.9128828,-0.1416213;-0.06542665;0.9809287,-0.1991528;0.03990218;1.158813,-0.156631;0.2531629;1.303028,0.006058541;0.2664194;1.308238,0.01061;-0.2473099;1.293531,1
4267,344,-1932;-15360;-6312,-1114;-2489;-3774,-0.09580464;-0.08134765;0.9120097,-0.1352755;-0.06895584;0.9669018,-0.1991145;0.03988384;1.158891,-0.1566432;0.2531894;1.303051,0.006029114;0.2664116;1.308226,0.01059042;-0.2473154;1.293498,1
4300,343,-1488;-15836;-6396,436;-3806;-3067,-0.09714926;-0.08177472;0.9117666,-0.1363025;-0.065735;0.9713874,-0.1990933;0.03983338;1.159017,-0.1566564;0.253221;1.303061,0.006101928;0.2664833;1.308198,0.01069413;-0.2473257;1.29354,1
4334,347,-1476;-15308;-6816,1023;-698;-2201,-0.09649431;-0.08162837;0.9109654,-0.1338802;-0.06813266;0.964624,-0.1990291;0.03983726;1.158966,-0.1566723;0.2532269;1.303032,0.006040453;0.2663353;1.307968,0.01074151;-0.2473598;1.293439,1
4365,346,-2088;-15368;-6812,523;-218;-1289,-0.0960729;-0.08117074;0.9107433,-0.1331556;-0.06892081;0.9630156,-0.1991004;0.03842852;1.161227,-0.1566918;0.2532396;1.30303,0.00603631;0.2663139;1.307964,0.01077076;-0.247343;1.293412,1
4400,346,-1260;-15664;-6136,944;-1700;-2149,-0.09718117;-0.08192009;0.9131418,-0.1328549;-0.06918045;0.9621896,-0.1991526;0.03843859;1.161255,-0.156692;0.2532526;1.303036,0.006027889;0.2663092;1.307966,0.01078635;-0.2473234;1.293457,1
4436,348,-1160;-15140;-6712,918;-910;-2105,-0.09687315;-0.08302172;0.9124557,-0.132606;-0.06954154;0.9616969,-0.1992007;0.03772252;1.162412,-0.156693;0.2532503;1.303029,0.006012933;0.2662725;1.307967,0.01089843;-0.2473328;1.293481,1
4468,348,-1268;-15660;-6316,665;-820;-1352,-0.09700109;-0.08227488;0.9120055,-0.1328705;-0.06940874;0.9620921,-0.1991694;0.03777709;1.162369,-0.1566963;0.2532722;1.30305,0.005999587;0.2662543;1.307967,0.010976;-0.2473497;1.293493,1
4501,346,-1124;-15332;-6692,156;540;-1371,-0.09668787;-0.08302209;0.9129867,-0.1327143;-0.06971814;0.9618394,-0.1986159;0.03696815;1.163506,-0.1566969;0.2532727;1.30305,0.006054492;0.2663228;1.307995,0.01101502;-0.2473105;1.293622,1
4533,345,-1668;-15644;-6104,1451;-1181;-995,-0.09632792;-0.08249445;0.9103808,-0.1328611;-0.07116652;0.9603363,-0.1986673;0.03721395;1.163097,-0.1567029;0.2532753;1.303025,0.006013861;0.2662377;1.307812,0.01105718;-0.2473256;1.293539,1
4565,346,-1276;-15312;-6252,965;-1743;-1737,-0.09630527;-0.08292686;0.9144183,-0.133554;-0.07058071;0.9625881,-0.1984763;0.03715432;1.163171,-0.1566988;0.2532867;1.303043,0.006075749;0.2663755;1.307951,0.0110321;-0.247226;1.293744,1
4600,346,-2716;-15332;-6496,-622;-2574;-1475,-0.09569824;-0.08310954;0.9127316,-0.1337883;-0.07043268;0.9631541,-0.1984873;0.03715413;1.163177,-0.1567029;0.2532863;1.303047,0.006027981;0.2663717;1.308123,0.01110418;-0.2472307;1.293881,1
4634,345,-620;-16132;-6448,-298;-3099;-2979,-0.0964962;-0.08343725;0.9139669,-0.1340867;-0.07014105;0.9638467,-0.1985221;0.0371228;1.163237,-0.1567049;0.2532825;1.303051,0.005919591;0.2663521;1.308287,0.01106031;-0.2471584;1.293967,1
4667,346,-1036;-15124;-7368,1081;-1125;-1495,-0.09737965;-0.08299977;0.9110045,-0.1352818;-0.06998545;0.9659757,-0.1984819;0.03717985;1.163123,-0.1567105;0.253285;1.303042,0.005833932;0.2662618;1.308255,0.01102406;-0.2471805;1.293808,1
4712,344,-1240;-15396;-7420,582;1280;-485,-0.09637272;-0.08312664;0.910097,-0.1352142;-0.06982788;0.965726,-0.1984158;0.0371952;1.163058,-0.1567048;0.2532873;1.303018,0.005764635;0.2661187;1.308111,0.01106116;-0.2472105;1.293727,1
4756,344,-1208;-15532;-6908,1586;-753;-1569,-0.09684149;-0.08337994;0.911028,-0.1350632;-0.06976838;0.965508,-0.1984404;0.03726522;1.163018,-0.1567048;0.2533301;1.303015,0.005638356;0.266013;1.307979,0.01113271;-0.2472547;1.293648,1
4770,344,-700;-15236;-6996,-41;386;-1448,-0.09838683;-0.08253621;0.9101253,-0.1349407;-0.06970815;0.9652678,-0.1984789;0.036623;1.163973,-0.1566862;0.2533114;1.302928,0.005599028;0.2659156;1.30787,0.0112019;-0.2473112;1.293538,1
4799,341,-1652;-15532;-6936,1221;368;-758,-0.09860761;-0.08429478;0.9132028,-0.1412857;-0.05970572;0.9830306,-0.1985689;0.03566241;1.165601,-0.1566867;0.2533095;1.302928,0.005541934;0.2659267;1.308039,0.01113932;-0.2472069;1.293629,1
4833,335,-1016;-14840;-6764,1086;-863;732,-0.09932805;-0.08377338;0.909975,-0.1416229;-0.05969988;0.983952,-0.1984747;0.03550005;1.165862,-0.1566812;0.2533203;1.302928,0.005521995;0.2658522;1.307937,0.01118668;-0.2471746;1.293543,1
4868,331,-1276;-14664;-8248,-816;1287;1653,-0.1021446;-0.08358429;0.9130155,-0.1494229;-0.05439374;1.003529,-0.1984714;0.03502846;1.166654,-0.1566842;0.2533175;1.302928,0.005519196;0.2658358;1.307956,0.01111699;-0.2472133;1.293541,1
4899,331,-2480;-15944;-6312,3321;-668;1060,-0.1020258;-0.08460824;0.9122702,-0.1495171;-0.0544486;1.003866,-0.1985102;0.03474185;1.167137,-0.1566864;0.2533062;1.302929,0.005501872;0.2658132;1.308038,0.01110912;-0.2472758;1.293659,1
4933,332,-1032;-15088;-7108,1534;-992;-678,-0.1041652;-0.08345234;0.9109743,-0.1504416;-0.05337116;1.005727,-0.1989267;0.03271058;1.170839,-0.156688;0.2533025;1.302948,0.005502196;0.265806;1.308052,0.01110955;-0.247278;1.29366,1
4979,338,-1816;-15336;-6948,2130;-304;315,-0.1059994;-0.08331726;0.9126925,-0.1504031;-0.05292615;1.006798,-0.1990714;0.03176203;1.172587,-0.1566882;0.2532931;1.302955,0.005464904;0.2657981;1.308231,0.01122804;-0.2472514;1.293998,1
5011,346,-2312;-15388;-6672,1061;-53;-784,-0.1083225;-0.0817015;0.9137239,-0.1504172;-0.0523939;1.007474,-0.1992735;0.03113237;1.173806,-0.1566836;0.2532848;1.302962,0.005570498;0.2659906;1.308342,0.01113283;-0.2472032;1.294064,1
5086,352,-2004;-15376;-6688,2274;-1449;-909,-0.1122089;-0.08060084;0.9125904,-0.1503989;-0.05245637;1.0079,-0.1995518;0.03069228;1.174336,-0.156645;0.2531712;1.302773,0.005484514;0.2658351;1.308179,0.01179243;-0.247429;1.294204,1
5135,353,-1616;-14804;-6388,1262;-619;-578,-0.1132801;-0.07998113;0.9087708,-0.1446241;-0.05330303;0.9916012,-0.1994095;0.03055034;1.174362,-0.156639;0.253119;1.302683,0.005635228;0.2657095;1.307799,0.01251651;-0.2477534;1.294372,1
5182,359,-2168;-15372;-6744,606;-975;-969,-0.1139992;-0.0800181;0.912482,-0.15097;-0.04963391;1.005294,-0.1994703;0.03044191;1.174575,-0.156639;0.2531109;1.302686,0.005712629;0.2658447;1.307827,0.01230646;-0.2476295;1.294553,1
5218,363,-1904;-15152;-6904,769;-562;-801,-0.1139447;-0.08061735;0.9130368,-0.1557029;-0.05558699;1.008178,-0.1995587;0.03038106;1.174643,-0.1566304;0.2530781;1.302666,0.005792696;0.2659216;1.307775,0.01234346;-0.2477076;1.294548,1
5235,368,-2024;-15288;-6844,727;-797;-642,-0.1130544;-0.08104616;0.9119933,-0.1551621;-0.05525865;1.00836,-0.1995279;0.03020254;1.174954,-0.156628;0.2530635;1.302682,0.005973708;0.2660722;1.307884,0.01296332;-0.247585;1.295632,1
5267,1021,-2072;-15428;-7432,674;-738;-206,-0.1117138;-0.08075479;0.9131902,-0.1530913;-0.0535878;1.008309,-0.1996047;0.03005967;1.175252,-0.1566313;0.2530583;1.302694,0.0059006;0.2660547;1.308079,0.01290309;-0.2475934;1.295676,1
5300,1020,-1920;-15544;-7208,1357;-354;-517,-0.1114751;-0.08099915;0.9153617,-0.1492891;-0.05096709;1.00852,-0.1996966;0.0298379;1.175752,-0.1566402;0.2530538;1.302753,0.005818246;0.2661065;1.308437,0.01308402;-0.2474336;1.296217,1
5346,377,-2108;-15164;-6812,805;-126;-1156,-0.1110552;-0.08060364;0.9140492,-0.1511746;-0.05093069;1.007994,-0.1997054;0.02978511;1.175828,-0.1566474;0.2530439;1.302748,0.005819856;0.2660739;1.308515,0.01340616;-0.2473345;1.296475,1
5386,375,-1844;-15116;-7232,529;404;-670,-0.1103388;-0.08082454;0.9132483,-0.1514131;-0.05128058;1.008169,-0.1995296;0.02965621;1.176015,-0.1566442;0.2530472;1.30275,0.005820109;0.2660576;1.308512,0.01353369;-0.2473572;1.296505,1
5430,1022,-2152;-15268;-6972,1135;735;-999,-0.1083236;-0.08162333;0.9152682,-0.1494479;-0.05289388;1.005759,-0.1994676;0.02958898;1.176109,-0.1566454;0.2530437;1.302747,0.005902863;0.2661372;1.308467,0.01352468;-0.2473991;1.296398,1
5444,1018,-2272;-15312;-6856,1972;317;-828,-0.1056043;-0.08196887;0.9138122,-0.1428448;-0.06434602;0.9789985,-0.1989814;0.0302444;1.174703,-0.1566377;0.2530546;1.30273,0.005835924;0.2660236;1.308221,0.0132228;-0.2473641;1.29592,1
5465,1014,-1888;-14980;-6940,2147;-204;-90,-0.1028855;-0.08205406;0.9128971,-0.1423891;-0.06385928;0.9790407,-0.1976661;0.03274994;1.169697,-0.1566317;0.2530648;1.302715,0.005767434;0.265953;1.308018,0.01317077;-0.2474013;1.295621,1
5500,1021,-1688;-15260;-6904,1006;752;60,-0.101276;-0.08184284;0.9126601,-0.1427708;-0.06248095;0.9831707,-0.1975914;0.03275704;1.169597,-0.1566211;0.2530631;1.302654,0.005864623;0.2660504;1.3079,0.01312244;-0.2474001;1.295368,1
5533,1021,-2240;-15112;-6648,963;123;689,-0.100825;-0.08231108;0.9121603,-0.1484515;-0.05606613;0.9985352,-0.1975862;0.03277788;1.169603,-0.1566286;0.25308;1.30267,0.005920254;0.2661073;1.307882,0.01311157;-0.2474321;1.295269,1
5565,1023,-1804;-15368;-7476,517;1195;-452,-0.101221;-0.08291309;0.9110349,-0.1391789;-0.0704526;0.9733675,-0.1975608;0.03277174;1.16961,-0.1566272;0.2530818;1.302672,0.00590147;0.2660924;1.307905,0.01306855;-0.2474001;1.295203,1
5600,1023,-2164;-15488;-7140,2080;1854;-1583,-0.1028255;-0.08324761;0.9084532,-0.1423621;-0.06310961;0.9851055,-0.1975211;0.03288195;1.169384,-0.1566084;0.253087;1.302639,0.005894382;0.2659925;1.3078,0.01303652;-0.2474791;1.29486,1
5633,1021,-1936;-14828;-6840,2274;2124;-1186,-0.1042029;-0.08440387;0.9103933,-0.144309;-0.06103303;0.9909387,-0.1972373;0.03157211;1.171615,-0.1566078;0.2530738;1.302655,0.006007174;0.2661648;1.307929,0.01302583;-0.2473945;1.295013,1
5666,1023,-2420;-15440;-6776,1308;1439;-600,-0.1080581;-0.08247898;0.9092385,-0.1524105;-0.05499029;1.006292,-0.1976679;0.03131108;1.172206,-0.156605;0.2530577;1.302651,0.006092224;0.2662494;1.307936,0.01307243;-0.2474169;1.295009,1
5701,1023,-1892;-15532;-6968,2526;-93;-437,-0.1152052;-0.07705084;0.9129035,-0.1595295;-0.06501812;1.012002,-0.1991336;0.03042967;1.1742,-0.1566069;0.253013;1.302584,0.006062472;0.2659211;1.307445,0.0131469;-0.2475882;1.294701,1
5754,1015,-1868;-15312;-6956,1722;1008;-506,-0.116186;-0.07992376;0.9096429,-0.1559999;-0.06332335;1.013109,-0.1997569;0.02978154;1.175623,-0.1566169;0.2530035;1.302582,0.006146268;0.2660263;1.307433,0.01322734;-0.2475185;1.294963,1
5772,1023,-1900;-15204;-6896,2504;1312;-466,-0.1189497;-0.079512;0.9123836,-0.1472674;-0.05108813;1.008874,-0.199611;0.0298071;1.175459,-0.1565991;0.2529767;1.302566,0.006104135;0.2660224;1.307533,0.01359513;-0.2474224;1.295542,1
5799,1023,-1888;-15224;-6664,2547;1787;383,-0.1201799;-0.07970893;0.9100235,-0.1458096;-0.0490637;1.008311,-0.1996379;0.02983906;1.175394,-0.1565996;0.2529695;1.302564,0.006223458;0.2661454;1.3076,0.01377157;-0.2474396;1.295898,1
5833,1019,-1824;-15456;-6504,3395;2226;64,-0.1230137;-0.07726365;0.9114082,-0.1457476;-0.04916837;1.008013,-0.1997261;0.03004467;1.174897,-0.1566084;0.2529157;1.302524,0.006327602;0.2662199;1.307542,0.01395021;-0.2475532;1.295893,1
5866,1023,-2240;-15324;-6148,3391;1715;574,-0.1240296;-0.07606649;0.9136085,-0.1460462;-0.04865514;1.008941,-0.2004253;0.02945288;1.176223,-0.1566136;0.2528934;1.302512,0.006400312;0.266274;1.30751,0.01419183;-0.247762;1.296082,1
5899,1023,-2032;-15192;-6296,3157;1247;794,-0.1247977;-0.07764943;0.9144784,-0.128536;-0.06949262;0.9506772,-0.2004866;0.02928294;1.17642,-0.1566435;0.2528408;1.302473,0.006413837;0.2660738;1.307223,0.01401339;-0.2477545;1.296118,1
5934,1022,-2424;-15696;-5900,1764;240;-459,-0.1280762;-0.08119993;0.9246447,-0.147284;-0.05522339;1.011916,-0.2004646;0.02931327;1.17637,-0.1566433;0.2528264;1.302516,0.00631598;0.2661147;1.307967,0.01399235;-0.2477915;1.296869,1
6016,1020,-1904;-15352;-6104,1307;110;-734,-0.1318057;-0.08314119;0.9275569,-0.1472923;-0.05511936;1.012535,-0.2007497;0.02887171;1.177182,-0.1566836;0.2527632;1.302508,0.006480091;0.2663296;1.308044,0.013949;-0.2477607;1.29736,1
6034,1023,-2376;-15916;-6136,1205;67;-704,-0.1343367;-0.08566163;0.9285401,-0.1320464;-0.07965301;0.9588372,-0.2002605;0.02906279;1.176638,-0.1567259;0.2527508;1.302559,0.00652359;0.2664666;1.308151,0.01359786;-0.2476261;1.297925,1
6067,1023,-2228;-15660;-5980,2234;363;-419,-0.1367733;-0.08736059;0.9249986,-0.1322185;-0.07983191;0.9581125,-0.1992127;0.02950005;1.17538,-0.1567661;0.2527359;1.30257,0.006557541;0.2665401;1.308117,0.01315923;-0.2476828;1.297714,1
6100,1018,-2540;-15760;-5608,2363;1516;-248,-0.1394034;-0.08844152;0.9242662,-0.1329246;-0.08101186;0.9561321,-0.1970374;0.03150238;1.170916,-0.1568201;0.2527321;1.302581,0.006600373;0.2665956;1.308111,0.01312671;-0.247568;1.297934,1
6132,1023,-2356;-15436;-5944,1266;657;-1297,-0.1410567;-0.09029264;0.9230561,-0.1525302;-0.05846203;1.008079,-0.196639;0.03029244;1.172976,-0.1568499;0.2527325;1.30259,0.006663654;0.2666588;1.30808,0.01313314;-0.2476121;1.297991,1
6167,1023,-2404;-15840;-5672,1426;698;-992,-0.1432379;-0.0929622;0.9199963,-0.1414173;-0.08556331;0.9481915,-0.1950977;0.03153701;1.170239,-0.1569345;0.2527271;1.302649,0.006696214;0.2667274;1.308086,0.01304117;-0.2476472;1.298077,1
6200,1021,-2188;-15320;-5752,1842;-449;-891,-0.14551;-0.09345786;0.9192638,-0.1385707;-0.08663006;0.9445103,-0.1878665;0.03887154;1.156196,-0.1570963;0.2526724;1.302798,0.006750654;0.266822;1.308206,0.01301094;-0.2475078;1.299067,1
6233,1022,-2060;-15652;-5836,1281;-708;-908,-0.1465129;-0.09458388;0.9158089,-0.1540878;-0.06321694;0.9982179,-0.1892758;0.03796912;1.157897,-0.1571095;0.2526688;1.30278,0.006784192;0.2668468;1.308166,0.01292975;-0.247465;1.299108,1
6266,1023,-2192;-15520;-5940,979;-493;-1128,-0.1479539;-0.09331492;0.9166893,-0.1448615;-0.08534334;0.9378582,-0.1897047;0.0373726;1.158852,-0.1571363;0.2526465;1.302736,0.006803764;0.2668881;1.308141,0.01264607;-0.2473741;1.299144,1
6300,1023,-2172;-15620;-5856,1522;-325;-692,-0.1497301;-0.09432479;0.9160361,-0.1445684;-0.0854196;0.9379194,-0.1897444;0.03741878;1.158777,-0.1571557;0.2526396;1.30274,0.006800864;0.266921;1.308136,0.01250864;-0.2473937;1.299226,1
6333,1023,-2224;-15464;-5832,1275;-497;-823,-0.1513412;-0.09443653;0.9159896,-0.1447695;-0.0853909;0.9380489,-0.1898894;0.03731164;1.158994,-0.1571659;0.2526519;1.302735,0.00683439;0.2669672;1.308075,0.01237514;-0.2473191;1.299293,1
6367,1023,-2244;-15636;-5648,1135;-530;-909,-0.1540289;-0.09479971;0.9161732,-0.1451805;-0.08517001;0.9381493,-0.1899467;0.03703587;1.15944,-0.1571693;0.2526517;1.302732,0.006856838;0.2670151;1.308077,0.01228771;-0.2472483;1.299498,1
6402,1019,-2236;-15628;-5840,1128;-305;-881,-0.1563897;-0.09686542;0.9187838,-0.1460479;-0.08593342;0.9391127,-0.1899547;0.03639792;1.160504,-0.1572117;0.2526612;1.302772,0.006873583;0.2670905;1.308162,0.01208399;-0.2469481;1.300329,1
6433,1016,-2032;-15376;-5840,1348;-368;-938,-0.1568661;-0.09603427;0.91843,-0.1549773;-0.06081386;1.000693,-0.1904347;0.03433519;1.164056,-0.1572496;0.2526785;1.302809,0.006900349;0.2671348;1.30818,0.01199175;-0.2468388;1.300566,1
6465,1023,-2376;-15656;-5656,1214;-288;-728,-0.1584363;-0.09599538;0.9163552,-0.1529535;-0.08607659;0.9404742,-0.1903798;0.03428372;1.164119,-0.1572623;0.2526745;1.302811,0.006911714;0.2671556;1.308192,0.01192473;-0.246786;1.300749,1
6500,1020,-2252;-15564;-5912,1295;-383;-838,-0.1592779;-0.09569719;0.9181502,-0.1530131;-0.08603102;0.940443,-0.1903502;0.03427914;1.16413,-0.1572945;0.2526763;1.302827,0.006929547;0.2671953;1.3082,0.01198962;-0.2467868;1.300772,1
6534,1023,-2456;-15584;-5460,1082;-234;-897,-0.1613347;-0.09551157;0.9186012,-0.154416;-0.08570416;0.9421391,-0.1907495;0.03262267;1.167041,-0.1573225;0.252645;1.302887,0.006963439;0.2672684;1.308313,0.01198865;-0.246699;1.301388,1
6568,1019,-2196;-15712;-5624,1325;-666;-964,-0.1623632;-0.09595118;0.9160116,-0.1555833;-0.0852747;0.9434444,-0.1903239;0.03426474;1.167955,-0.1581377;0.2537035;1.30511,0.00697537;0.2673025;1.308317,0.01188827;-0.2465104;1.301714,1
6602,1022,-2416;-15636;-5508,941;-318;-1037,-0.1641165;-0.09680417;0.9182622,-0.1557905;-0.08558976;0.943563,-0.1902317;0.03420898;1.167981,-0.158154;0.2536829;1.305105,0.006994275;0.2673584;1.308368,0.01177588;-0.2463169;1.302359,1
6633,1023,-2208;-15760;-5712,1214;-967;-1059,-0.163762;-0.09589317;0.91654,-0.155837;-0.08570582;0.9434131,-0.1897853;0.03414721;1.167877,-0.1581521;0.2536629;1.305044,0.007000406;0.2673741;1.308349,0.01177967;-0.246305;1.302419,1
6667,1023,-2204;-15668;-5964,886;-285;-953,-0.1637422;-0.09677678;0.9178272,-0.1552548;-0.08819108;0.9391099,-0.1862732;0.03813425;1.160438,-0.1581388;0.2536141;1.305004,0.007006365;0.2673817;1.308357,0.01169154;-0.2462706;1.302536,1
6699,1022,-2148;-15508;-5868,1531;-561;-926,-0.1630017;-0.09784488;0.9142115,-0.1555134;-0.0874749;0.9402885,-0.1863697;0.03721872;1.16256,-0.1583322;0.2538235;1.305363,0.007020991;0.2673762;1.308307,0.01164;-0.2462513;1.302511,1
6734,1023,-2412;-15628;-5520,946;-126;-789,-0.1633111;-0.09787794;0.9157574,-0.1572243;-0.08783294;0.9400738,-0.1863644;0.03707242;1.162458,-0.1583298;0.2537071;1.305214,0.007028368;0.2673765;1.308303,0.01164922;-0.24623;1.302635,1
6766,1023,-2284;-15348;-5880,1051;-648;-1126,-0.1646227;-0.09882798;0.9163047,-0.1588442;-0.08811523;0.9400273,-0.1863576;0.03701925;1.162489,-0.1583071;0.2536969;1.305174,0.007031033;0.2673824;1.308305,0.01162805;-0.2461945;1.302724,1
6802,1019,-2208;-15932;-5772,1089;-403;-920,-0.1655771;-0.09804165;0.9177304,-0.1588562;-0.08763614;0.9394428,-0.1860665;0.03714636;1.162141,-0.1582949;0.2536581;1.30515,0.007035969;0.2673964;1.308337,0.01155635;-0.2461889;1.30301,1
