Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
900,1023,-2148;-16124;-3532,1122;-248;-938,-0.1909687;-0.08779927;0.8758174,-0.1723324;-0.07819039;0.9788769,-0.2063743;0.02376925;1.157499,-0.1630275;0.2489064;1.283783,-0.006017859;0.2661274;1.278913,0.003141053;-0.2281979;1.282312,0
935,1021,-2416;-16220;-3356,1243;-486;-848,-0.194303;-0.08929356;0.8766203,-0.1792055;-0.07138351;0.9772111,-0.2051636;0.02432909;1.160628,-0.1630505;0.2488531;1.283683,-0.006018712;0.2661096;1.278903,0.003144543;-0.2281993;1.282327,0
967,1023,-2268;-16024;-3252,966;-422;-1044,-0.1964553;-0.08903579;0.8776128,-0.181701;-0.06767695;0.9795661,-0.2036027;0.0247044;1.165218,-0.1630676;0.2488115;1.283649,-0.006020832;0.2661018;1.278919,0.003163096;-0.2281942;1.28238,0
1000,1023,-2640;-16196;-3204,972;-553;-993,-0.200483;-0.08990869;0.8756666,-0.1915931;-0.08273992;0.909964,-0.2030263;0.02507801;1.166731,-0.1630811;0.248773;1.283565,-0.006028628;0.2660874;1.278922,0.003155298;-0.2282038;1.28237,0
1035,1021,-2280;-16260;-3348,1210;-729;-839,-0.2002075;-0.08937927;0.884864,-0.1601302;-0.08878863;0.999287,-0.2022472;0.02544226;1.168328,-0.1631087;0.2487822;1.283619,-0.00604118;0.2660753;1.278942,0.003164744;-0.2282466;1.282445,0
1070,1023,-2452;-16248;-3476,1051;-597;-894,-0.2064406;-0.09042504;0.8793872,-0.2018041;-0.08007501;0.9133125,-0.2013489;0.02595716;1.171067,-0.163116;0.2487447;1.283567,-0.006046525;0.2660562;1.278953,0.003128131;-0.2283348;1.282577,0
1101,1023,-2296;-16092;-3360,1148;-708;-790,-0.2088729;-0.09002855;0.8818859,-0.2046229;-0.07897416;0.916738,-0.2013422;0.02698049;1.174502,-0.1631296;0.2487355;1.283569,-0.00605263;0.2660381;1.278962,0.003169818;-0.2284028;1.282644,0
1135,1023,-2456;-16260;-3384,994;-456;-990,-0.2104358;-0.09028238;0.8829888,-0.2065015;-0.07852701;0.9180338,-0.2014109;0.02760547;1.175695,-0.1631585;0.2487175;1.283571,-0.006052211;0.2660279;1.27896,0.003190413;-0.2284059;1.282654,0
1168,1023,-2772;-15704;-3224,953;-566;-1124,-0.2113215;-0.08890789;0.8857089,-0.2073744;-0.07705903;0.9215862,-0.2013039;0.02896466;1.179266,-0.1631769;0.2487012;1.283572,-0.006058367;0.2660047;1.278965,0.003217003;-0.2284415;1.28266,0
1200,1023,-2640;-16320;-3212,1337;-1099;-733,-0.2127461;-0.08731348;0.8861239,-0.2084833;-0.0754168;0.9238579,-0.2013738;0.03056336;1.181526,-0.163202;0.2486827;1.283547,-0.006050665;0.2659623;1.278896,0.003265104;-0.2285115;1.282567,0
1236,1018,-2172;-16044;-3504,1063;-1490;-964,-0.2151496;-0.08639494;0.891484,-0.2109449;-0.07499705;0.923593,-0.2046008;0.03145757;1.181086,-0.1632411;0.2486268;1.28359,-0.006062617;0.2659421;1.278927,0.003330715;-0.2287149;1.282836,0
1268,1023,-2404;-16220;-3312,949;-673;-967,-0.21659;-0.08490854;0.8887423,-0.213056;-0.07371829;0.9248724,-0.2038999;0.03221397;1.182495,-0.1632612;0.2485997;1.283578,-0.006068948;0.2659148;1.27891,0.003358282;-0.2287128;1.282809,0
1301,1019,-2136;-16348;-3680,932;-328;-1175,-0.2191809;-0.08347254;0.892068,-0.2155037;-0.07315938;0.9248285,-0.2064013;0.03312044;1.18231,-0.1632982;0.2485791;1.283595,-0.006069806;0.2659022;1.278919,0.003379448;-0.2287995;1.282904,0
1336,1018,-2568;-16208;-3400,897;-338;-1303,-0.2399105;-0.08910765;0.869365,-0.2172655;-0.07375132;0.9212309,-0.2098181;0.03326567;1.178466,-0.163331;0.2485287;1.283508,-0.006073493;0.2658673;1.278875,0.003500104;-0.2288597;1.282724,0
1370,1023,-2220;-16148;-3476,1258;-435;-887,-0.2203792;-0.08298782;0.8922796,-0.2152952;-0.05597422;0.9590888,-0.2013263;0.05441155;1.214573,-0.1624908;0.2482761;1.283792,-0.006069973;0.2658552;1.278876,0.003623026;-0.2290157;1.282785,0
1400,1023,-2712;-16040;-3192,1326;-885;-742,-0.2208314;-0.08199801;0.8929644,-0.2191249;-0.07390679;0.920607,-0.2053909;0.03230036;1.177926,-0.162582;0.2482624;1.283829,-0.006067715;0.2658523;1.278895,0.003854908;-0.2290717;1.282907,0
1436,1023,-2240;-16220;-3792,991;-720;-1048,-0.22088;-0.08124279;0.8934289,-0.2199531;-0.07384402;0.9201627,-0.205185;0.03218075;1.177501,-0.1626911;0.2482692;1.283866,-0.006069884;0.2658458;1.278901,0.003859111;-0.2290963;1.282933,0
1468,1023,-2472;-16392;-3572,948;-137;-1262,-0.2214463;-0.07993406;0.8921493,-0.2216765;-0.07523396;0.9152945,-0.2082579;0.03188291;1.172263,-0.1627626;0.2482477;1.283838,-0.006075385;0.2658229;1.278876,0.003906447;-0.2291129;1.28293,0
1500,1023,-2256;-15952;-3472,1239;-409;-1103,-0.2215755;-0.07871493;0.8941762,-0.2223446;-0.07456746;0.91572,-0.2074585;0.03178148;1.172926,-0.1628723;0.2482432;1.283875,-0.006092899;0.2657987;1.278868,0.003898875;-0.2291764;1.28298,0
1537,1023,-2184;-15956;-3648,1123;-389;-837,-0.2228387;-0.07850958;0.8932853,-0.2211229;-0.06886273;0.9286515,-0.2006925;0.03387747;1.186918,-0.1629502;0.2482165;1.283846,-0.00611861;0.2657699;1.278872,0.003922651;-0.2292346;1.283057,0
1570,1023,-2396;-16144;-3404,1635;-308;-342,-0.2218974;-0.07863217;0.8934042,-0.2232598;-0.07141376;0.9210261,-0.2090334;0.03437216;1.178489,-0.1630199;0.2482284;1.283856,-0.006136779;0.2657414;1.278862,0.003918644;-0.229256;1.283075,0
1601,1021,-2656;-16220;-3456,1160;-532;-1057,-0.2231048;-0.07880531;0.8928052,-0.2234886;-0.07150292;0.9205633,-0.208236;0.03399519;1.178087,-0.163095;0.2481861;1.283776,-0.006179954;0.2656866;1.278802,0.003918769;-0.2292802;1.283057,0
1635,1023,-2516;-16156;-3324,615;-113;-1634,-0.2493155;-0.08886965;0.8682435,-0.2244342;-0.07381786;0.9143863,-0.2108317;0.03201454;1.171875,-0.1631349;0.2481961;1.283772,-0.006213244;0.2656227;1.278731,0.004018953;-0.2293307;1.282888,0
1668,1023,-2376;-16120;-3196,960;-585;-1191,-0.2243541;-0.07980748;0.8918862,-0.22056;-0.05542505;0.9554516,-0.2015513;0.0527192;1.211575,-0.1625818;0.2483447;1.284574,-0.006230437;0.265597;1.278722,0.004032813;-0.229343;1.28289,0
1700,1022,-2576;-16220;-3280,1282;-703;-772,-0.2237089;-0.08094073;0.8882514,-0.2246164;-0.07126786;0.9198985,-0.2129523;0.03544792;1.177107,-0.1627042;0.2483284;1.284498,-0.006224069;0.2655863;1.27874,0.004101848;-0.2293501;1.282868,0
