Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
1769,-0.002874043;0.05141537;1.292859,0.1563611;0.02468263;1.30619,0.2995225;-0.1431736;1.191885,0.2043217;0.0791817;1.160233,0.166896;0.1320485;1.167633,-0.2236595;-0.5356461;1.07609,-0.01094638;-0.4537243;1.435802,0.06673725;-0.4410621;1.413985,0
1803,-0.0009497622;0.05169863;1.293834,0.1576168;0.02629809;1.306171,0.3068829;-0.1441791;1.206371,0.1983382;0.09693684;1.166338,0.170754;0.1357866;1.172306,-0.2236299;-0.5357307;1.076556,-0.0103565;-0.452907;1.435912,0.06732669;-0.440163;1.414225,0
1832,0.0006437559;0.05195274;1.294479,0.1588148;0.02831621;1.305734,0.3029374;-0.1393521;1.192488,0.1978429;0.09955991;1.166825,0.1712993;0.1408395;1.174258,-0.2233527;-0.5356994;1.07664,-0.009859165;-0.4519772;1.435717,0.06781109;-0.4393111;1.414109,0
1866,0.0005254003;0.05186111;1.294594,0.1630385;0.03486055;1.301857,0.3094359;-0.1450222;1.217749,0.1981654;0.1032354;1.169693,0.1746472;0.1425727;1.183109,-0.2231109;-0.5360144;1.078033,-0.008762293;-0.4502578;1.436664,0.06901074;-0.4370972;1.415472,0
1902,0.002430103;0.05238029;1.295813,0.1643112;0.03709681;1.300666,0.3069498;-0.1412897;1.205508,0.198215;0.1049069;1.171048,0.1735575;0.14784;1.183617,-0.2229325;-0.5360426;1.078572,-0.00826025;-0.4493101;1.436863,0.06938522;-0.4360591;1.415785,0
1933,0.005209568;0.05307208;1.297301,0.1654639;0.03918021;1.299567,0.3105111;-0.1344454;1.198552,0.1992674;0.1061321;1.172542,0.173558;0.1512033;1.186367,-0.2227635;-0.5360644;1.078773,-0.007889286;-0.4484164;1.436727,0.06964718;-0.4352552;1.415731,0
1965,0.007440743;0.05362516;1.298796,0.1660591;0.04060902;1.299161,0.316183;-0.1456007;1.248708,0.2006411;0.1070167;1.174792,0.1777077;0.1494379;1.190183,-0.2226234;-0.5360979;1.079131,-0.007620279;-0.4477606;1.436907,0.06987526;-0.4345294;1.415986,0
1999,0.008486198;0.05375992;1.29978,0.1664859;0.04156239;1.298957,0.3088185;-0.127125;1.184663,0.2020527;0.1081379;1.176677,0.173915;0.1566997;1.192934,-0.2224957;-0.5360703;1.07939,-0.007257433;-0.4470749;1.437089,0.0702991;-0.4336617;1.416348,0
2031,0.009331796;0.05404764;1.30069,0.1668559;0.04243329;1.298925,0.3161529;-0.1464435;1.263097,0.2030656;0.1098752;1.178651,0.1790302;0.1534412;1.194793,-0.2224427;-0.5360668;1.079589,-0.007135143;-0.446764;1.43721,0.07035469;-0.4333275;1.416541,0
2067,0.009576388;0.05415016;1.301046,0.1670965;0.04297326;1.29885,0.3096819;-0.1358412;1.204447,0.2035211;0.1114606;1.18021,0.1721286;0.1623906;1.19641,-0.2223536;-0.536047;1.079639,-0.006983649;-0.4464315;1.437194,0.07047293;-0.4329879;1.416582,0
