Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1500,0.1219381;-0.1909533;1.135347,0.09820757;-0.1645443;1.139176,-0.05065367;-0.02003526;1.191351,-0.1508312;0.1800917;1.235463,-0.03016709;0.2249481;1.273859,-0.007218053;-0.1825753;1.419066,0
1533,0.1528877;-0.2107408;1.107911,0.1159388;-0.1667434;1.1146,-0.0485222;-0.0212518;1.187626,-0.1502662;0.1800955;1.234976,-0.03010462;0.2249836;1.273882,-0.007613393;-0.1823665;1.418706,0
1564,0.1541134;-0.2085295;1.103974,0.1156822;-0.1650249;1.112882,-0.0462829;-0.02255674;1.184984,-0.1498581;0.1801934;1.23478,-0.02962996;0.2252071;1.274284,-0.007466698;-0.1821064;1.41872,0
1604,0.1570278;-0.2070129;1.097532,0.1153827;-0.1618704;1.109963,-0.04536512;-0.02303536;1.183695,-0.1494384;0.1802622;1.234653,-0.02908609;0.2255374;1.274773,-0.007436836;-0.182057;1.418703,0
1631,0.1749019;-0.1879342;1.067203,0.1148431;-0.1546322;1.104485,-0.04794728;-0.02058481;1.183443,-0.1488713;0.1802881;1.234409,-0.02864267;0.2256833;1.274851,-0.007319391;-0.1819308;1.418657,0
1666,0.1757284;-0.1846806;1.062669,0.1146568;-0.1510201;1.10128,-0.04289518;-0.02343057;1.179568,-0.1483918;0.1803086;1.234263,-0.02786245;0.2259889;1.275488,-0.007196867;-0.1817217;1.418769,0
1700,0.2041662;-0.1997667;1.049741,0.1145027;-0.1479063;1.098014,-0.04158442;-0.02390296;1.178531,-0.1479347;0.1803023;1.234183,-0.02735637;0.2261538;1.275967,-0.007467732;-0.1814375;1.419099,0
1733,0.2062009;-0.1977982;1.046503,0.1150355;-0.1471521;1.096264,-0.04101605;-0.02389766;1.178106,-0.1474489;0.1802532;1.234156,-0.02668183;0.2263844;1.276606,-0.007201285;-0.1811081;1.419694,0
1765,0.2053384;-0.195547;1.038904,0.1183629;-0.1484519;1.090619,-0.03722454;-0.02608742;1.174821,-0.1468075;0.1801327;1.233836,-0.0262624;0.226316;1.276456,-0.007271118;-0.1809879;1.419704,0
1798,0.2068807;-0.1974377;1.043023,0.1184791;-0.1485325;1.09048,-0.03689358;-0.02609984;1.174999,-0.1464644;0.1800985;1.233966,-0.02562915;0.2263063;1.277003,-0.007015212;-0.1807578;1.420291,0
1833,0.2080997;-0.1982573;1.04209,0.1020522;-0.1496172;1.092892,-0.04461689;-0.01878873;1.180668,-0.1461554;0.1800434;1.23408,-0.02501074;0.2262261;1.277226,-0.006719234;-0.180567;1.420716,0
1866,0.2085454;-0.1984798;1.041584,0.09918808;-0.1473032;1.094518,-0.04710622;-0.01624314;1.182636,-0.1470539;0.1804213;1.234323,-0.02441329;0.2261592;1.277201,-0.006459113;-0.1804478;1.420825,0
1898,0.2096679;-0.1981419;1.045654,0.0969585;-0.1467174;1.098256,-0.04874519;-0.01453502;1.185617,-0.1480125;0.1809097;1.23522,-0.02371995;0.2253172;1.275728,-0.006306887;-0.1803006;1.420973,0
1933,0.2096243;-0.196946;1.046113,0.0976847;-0.1494;1.101994,-0.04810399;-0.01520989;1.185758,-0.1474352;0.1806068;1.235239,-0.02323898;0.2245524;1.274517,-0.006090343;-0.1802645;1.421195,0
1964,0.2107031;-0.1966042;1.049971,0.09471285;-0.1487046;1.108667,-0.05099742;-0.01351811;1.190813,-0.1469641;0.1804121;1.235513,-0.02298978;0.2241933;1.274048,-0.00592956;-0.1801858;1.421774,0
1998,0.2099109;-0.1948474;1.046046,0.09393608;-0.1480354;1.10915,-0.05160639;-0.01312246;1.192113,-0.1475395;0.1804321;1.235651,-0.02270922;0.2235425;1.273112,-0.005920071;-0.1802284;1.421736,0
2033,0.2094142;-0.195444;1.045908,0.09331107;-0.1480439;1.109451,-0.05153758;-0.01298624;1.193469,-0.1469859;0.1800228;1.235621,-0.0223842;0.2234717;1.273297,-0.005693302;-0.1804089;1.421747,0
2067,0.2083309;-0.1994401;1.047495,0.09480654;-0.1593782;1.121295,-0.0470093;-0.016214;1.195472,-0.1479322;0.1796859;1.236249,-0.02212756;0.2233631;1.273541,-0.005416146;-0.1806463;1.421785,0
2100,0.1338225;-0.1904632;1.109541,0.09558867;-0.162382;1.125931,-0.04506621;-0.01698232;1.1976,-0.1473298;0.1793388;1.236206,-0.02188032;0.2226252;1.27255,-0.00480257;-0.1810798;1.421835,0
2133,0.1380449;-0.1975476;1.109242,0.1003738;-0.1621582;1.126285,-0.04076056;-0.01874845;1.20119,-0.146768;0.1789967;1.23628,-0.02173957;0.2220592;1.271917,-0.004447822;-0.1815892;1.421874,0
2166,0.133605;-0.2013777;1.118493,0.09875793;-0.1622152;1.129981,-0.04001944;-0.0167844;1.205417,-0.1463161;0.1786959;1.236239,-0.0216634;0.2217574;1.271621,-0.002878425;-0.1808582;1.425017,0
