Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3194,-3836;-16556;1180,-1425;352;-1686,-0.1491318;-0.2754276;1.415272,-0.07798016;-0.2358091;1.589225,0.04006783;-0.01649769;1.569222,0.2223987;-0.0003894213;1.52285,0.1939905;-0.4479769;1.453116,1
3228,-3688;-16292;1196,2248;-687;-908,-0.109569;-0.2647389;1.402006,-0.07805292;-0.235658;1.589745,0.0400676;-0.01648069;1.569195,0.2226755;0.001351728;1.52314,0.194029;-0.4479661;1.452979,1
3263,-3572;-15744;1072,1190;-294;-946,-0.1392421;-0.2760755;1.412199,-0.07827353;-0.2357576;1.589957,0.03995331;-0.01663967;1.569411,0.2227144;0.001152149;1.522938,0.1940301;-0.4479671;1.452979,1
3296,-3796;-15904;1216,1410;-441;-980,-0.113646;-0.2663095;1.389269,-0.07823481;-0.2357312;1.590058,0.03998825;-0.01662216;1.56945,0.2227003;0.001025709;1.523,0.1940579;-0.4479543;1.453074,1
3328,-3764;-16056;1260,1358;-651;-801,-0.1031188;-0.2681496;1.389593,-0.07821678;-0.2357162;1.589997,0.04000182;-0.01659047;1.569467,0.222903;0.002395146;1.523675,0.1940695;-0.4479685;1.453079,1
3360,-3920;-16132;1216,2293;-837;-607,-0.126462;-0.2651789;1.407009,-0.07775016;-0.2358292;1.590856,0.04002834;-0.01660409;1.569559,0.2228594;0.001868151;1.523921,0.1940781;-0.4479327;1.453289,1
3394,-3576;-15812;1348,2397;-854;-366,-0.1124789;-0.2629158;1.389281,-0.05491475;-0.2367097;1.625911,0.04004882;-0.0165932;1.569535,0.2228122;0.001559662;1.52378,0.1940785;-0.4479273;1.453287,1
3428,-3836;-15996;1416,2078;-669;-532,-0.111388;-0.2612269;1.393947,-0.06574828;-0.2374555;1.603954,0.04006133;-0.01658203;1.569514,0.222776;0.001138626;1.523534,0.1940869;-0.447942;1.453272,1
3460,-4028;-15764;1384,1622;-586;-825,-0.1114661;-0.2608159;1.394573,-0.0668819;-0.2374583;1.60035,0.04011305;-0.01655278;1.569286,0.2227521;0.0007061607;1.522901,0.1941205;-0.4479761;1.453076,1
3495,-3864;-15972;1464,1419;-553;-837,-0.106609;-0.2572716;1.411143,-0.06770352;-0.2371977;1.600594,0.04012964;-0.01655252;1.569273,0.2227462;0.0005846438;1.522913,0.1941014;-0.4479656;1.453102,1
3529,-3736;-15724;1528,1282;-469;-940,-0.1061311;-0.2571222;1.403221,-0.06781877;-0.2372909;1.600625,0.04014667;-0.01652198;1.569268,0.222947;0.002230828;1.52358,0.1940964;-0.447955;1.45311,1
3562,-3868;-15928;1712,1178;-456;-865,-0.10817;-0.2573466;1.399425,-0.06207046;-0.2412197;1.601304,0.04015301;-0.01649894;1.569237,0.2229511;0.001849349;1.523455,0.1941008;-0.4479508;1.453109,1
3596,-3940;-15952;1732,1172;-383;-913,-0.1152762;-0.2506081;1.372605,-0.06297862;-0.2405945;1.602052,0.04017821;-0.01648783;1.569147,0.2228678;0.001505232;1.523342,0.1941032;-0.4479463;1.453103,1
3628,-3932;-15836;1724,1141;-450;-1070,-0.1124716;-0.2514354;1.389006,-0.06329357;-0.2404451;1.602022,0.04018769;-0.01648031;1.569147,0.2228285;0.001082581;1.523322,0.1941115;-0.4479308;1.453117,1
3662,-3892;-15976;1628,1164;-495;-1061,-0.1124761;-0.2516569;1.389173,-0.05759929;-0.2420944;1.605507,0.04023974;-0.01648355;1.568965,0.2227953;0.0008920989;1.52317,0.1941322;-0.4479727;1.453058,1
3696,-3812;-15856;1648,906;-427;-1261,-0.1128362;-0.2522834;1.391247,-0.05580251;-0.2424176;1.607246,0.04024421;-0.01647354;1.56896,0.2227927;0.0006607607;1.523025,0.194167;-0.4479645;1.453026,1
3729,-3888;-15840;1476,1015;-586;-1061,-0.1131519;-0.2528713;1.392913,-0.05587973;-0.2424283;1.606815,0.04028124;-0.01645151;1.568848,0.2227675;0.0004194205;1.522701,0.1941637;-0.447965;1.452972,1
3763,-3824;-15880;1656,1147;-512;-1116,-0.1142669;-0.2533896;1.396016,-0.05687529;-0.2422701;1.605638,0.04030233;-0.01641747;1.568917,0.2227748;0.0002947349;1.522927,0.1941852;-0.4478923;1.453094,1
3794,-3856;-15960;1688,735;-399;-1359,-0.1147968;-0.2549759;1.401884,-0.05628609;-0.2426489;1.605042,0.04031236;-0.01640343;1.568921,0.2230318;0.001917349;1.523637,0.1942132;-0.447908;1.453064,1
3827,-3748;-16020;1628,822;-483;-1188,-0.1150697;-0.2549903;1.402276,-0.05566183;-0.242933;1.604736,0.04034779;-0.01637036;1.568896,0.2230264;0.001629466;1.52344,0.1942135;-0.4479041;1.453057,1
3861,-3704;-15944;1544,1157;-522;-1106,-0.1148848;-0.2552494;1.402962,-0.05536695;-0.2431169;1.604343,0.0403518;-0.01637279;1.568749,0.2228765;0.001208825;1.522676,0.1941843;-0.447882;1.452983,1
