Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
6802,331,-2516;6604;-5744,2831;-1410;-3387,-0.1026144;-0.09562834;1.450979,0.0673788;-0.1315762;1.422332,0.1265002;-0.3618297;1.318612,0.05070671;-0.3982689;1.064806,0.01203786;-0.3740579;1.031846,-0.105617;-0.5390045;1.396721,2
6832,332,-1864;20148;-9288,-1514;294;-7765,-0.1025935;-0.09559616;1.450883,0.0673805;-0.1315833;1.422337,0.1149114;-0.3291681;1.356944,0.05133947;-0.3938509;1.082172,0.009491365;-0.3741159;1.045603,-0.1058105;-0.5386934;1.397474,2
6866,328,-2872;18248;-8716,-170;634;543,-0.1026495;-0.09556129;1.450705,0.06736267;-0.1315367;1.422349,0.1219077;-0.3453358;1.339584,0.01100648;-0.3804797;1.074633,-0.005751664;-0.3720188;1.053191,-0.1058625;-0.5385883;1.397982,2
6900,331,-2820;12432;-5900,1404;-244;1241,-0.1026967;-0.09553745;1.450547,0.06483342;-0.1300792;1.422675,0.1166883;-0.3292355;1.352485,0.04469209;-0.3910558;1.095453,0.001907285;-0.3711041;1.067403,-0.1058758;-0.538474;1.398353,2
6933,329,-2504;12192;-5880,235;1;-1498,-0.1027119;-0.09553432;1.450528,0.0636072;-0.1292784;1.422935,0.1353593;-0.3411271;1.35648,0.08456945;-0.374513;1.129744,0.001017843;-0.3714745;1.080948,-0.1057106;-0.5385709;1.39871,2
6970,330,-2160;16036;-6896,675;-241;-2011,-0.1027209;-0.09553605;1.450514,0.06405086;-0.1295267;1.422813,0.1227888;-0.3298979;1.358807,0.08426204;-0.3738943;1.131416,-0.004130907;-0.3731849;1.087409,-0.1057641;-0.5383937;1.399133,2
7002,331,-2548;15572;-7184,2071;-316;-475,-0.1027579;-0.09551383;1.450448,0.06303757;-0.1289535;1.423024,0.1400424;-0.3394172;1.362048,0.08408336;-0.3737574;1.133452,-0.004748558;-0.3735808;1.088391,-0.1056262;-0.5384428;1.399389,2
7035,334,-2576;13668;-6480,1496;-500;-449,-0.1028345;-0.09553082;1.450378,0.06216871;-0.128489;1.423188,0.1424927;-0.3402889;1.362052,0.08006404;-0.3807562;1.138634,-0.006359486;-0.3757863;1.091498,-0.1056434;-0.5383117;1.399666,2
7067,330,-2516;14384;-6812,420;-432;-1579,-0.1028539;-0.09554077;1.450175,0.06157101;-0.1281728;1.42308,0.1230871;-0.3269279;1.35967,0.08050934;-0.3809062;1.141839,-0.004543299;-0.376678;1.088397,-0.105672;-0.5381886;1.399918,2
7100,331,-2504;15344;-7016,834;-405;-1007,-0.1028883;-0.09555767;1.450163,0.06100378;-0.1278862;1.423206,0.120858;-0.3260032;1.359639,0.08066824;-0.380742;1.145922,-0.005121644;-0.3779391;1.089697,-0.1055844;-0.5382335;1.400105,2
7132,330,-2460;14212;-6588,1580;-528;-649,-0.1030086;-0.09555962;1.449851,0.06199155;-0.1282978;1.422511,0.1194803;-0.3252006;1.35889,0.08045133;-0.3807103;1.146206,-0.004708375;-0.3772651;1.086943,-0.105643;-0.5381315;1.400294,2
7166,333,-2432;14404;-6812,1022;-436;-1016,-0.1031616;-0.0955644;1.450113,0.06124243;-0.1279747;1.423089,0.1185629;-0.3246295;1.360288,0.07247521;-0.3778226;1.147491,-0.006094764;-0.3820434;1.093789,-0.105556;-0.5381728;1.400511,2
7201,330,-2348;14756;-6800,795;-391;-1036,-0.103198;-0.09556024;1.450074,0.06197991;-0.1282077;1.422921,0.1181321;-0.3242769;1.3604,0.07404018;-0.3782903;1.148868,-0.005671408;-0.3787024;1.088597,-0.1056022;-0.5380858;1.400658,2
7232,329,-2400;14444;-6824,1136;-555;-1036,-0.1033999;-0.09555889;1.449429,0.06135069;-0.1278789;1.422784,0.1177113;-0.3237735;1.359772,0.07433423;-0.3782557;1.149068,-0.005575302;-0.3776714;1.085558,-0.1056211;-0.5380498;1.400709,2
7268,331,-2428;14552;-6748,1068;-521;-1061,-0.1035439;-0.09550868;1.449746,0.06189168;-0.1281557;1.422995,0.1177688;-0.3242565;1.360277,0.07506908;-0.3800832;1.149699,-0.005205396;-0.3810723;1.092569,-0.1056712;-0.5379861;1.400864,2
7300,331,-2368;14632;-6752,744;-384;-1173,-0.1035731;-0.09550624;1.449723,0.06125804;-0.1278345;1.423079,0.1175078;-0.3238115;1.360273,0.07575697;-0.3801741;1.14965,-0.004324124;-0.3786956;1.088688,-0.1056855;-0.5379283;1.400963,2
7332,329,-2544;14616;-6640,808;-527;-1123,-0.1035944;-0.09551525;1.449703,0.06188634;-0.1279976;1.422808,0.1171903;-0.324275;1.360137,0.07578787;-0.3798602;1.149206,-0.003772312;-0.3772894;1.087651,-0.1057219;-0.5378472;1.401087,2
7367,330,-2500;14592;-6792,993;-650;-1076,-0.1036073;-0.09549709;1.449769,0.06235525;-0.1282501;1.422798,0.1170758;-0.3246596;1.360013,0.07766541;-0.3803077;1.151015,-0.003747531;-0.3786793;1.09048,-0.1057482;-0.5378121;1.401169,2
7400,332,-2568;14556;-6624,806;-624;-1219,-0.1036169;-0.0954994;1.449768,0.06284013;-0.1284386;1.42269,0.1170517;-0.3249884;1.359912,0.07816324;-0.3802341;1.151243,-0.003876876;-0.3778424;1.088731,-0.1057824;-0.5377657;1.401249,2
7432,326,-2600;14752;-6688,736;-521;-1266,-0.1036346;-0.09549067;1.449769,0.06335928;-0.1287364;1.422475,0.11714;-0.3254341;1.359832,0.07884561;-0.3804059;1.150874,-0.003911768;-0.3773889;1.087512,-0.1058153;-0.537719;1.401337,2
7470,330,-2528;15080;-6748,820;-626;-1262,-0.1036342;-0.09548315;1.449769,0.06232366;-0.1280686;1.422906,0.1167072;-0.3245373;1.359971,0.07929271;-0.3802322;1.150815,-0.00345173;-0.3774189;1.088723,-0.1058151;-0.5376621;1.401408,2
7500,328,-2668;15484;-6944,1311;-805;-817,-0.1037034;-0.0954821;1.449848,0.06279254;-0.1282777;1.423088,0.1167255;-0.3248036;1.359894,0.07993681;-0.3801811;1.15138,-0.003960459;-0.377845;1.091082,-0.1058338;-0.5376078;1.401501,2
7533,331,-2084;16112;-7292,1085;-1356;-204,-0.103766;-0.09547808;1.449693,0.06334368;-0.1286082;1.422685,0.1166474;-0.3253109;1.359526,0.08071657;-0.3802097;1.150647,-0.003234004;-0.3765587;1.087703,-0.1058486;-0.5375943;1.401537,2
7567,329,-1640;16856;-7824,5413;-731;1281,-0.1037851;-0.09548291;1.449636,0.0638641;-0.1287497;1.422587,0.1164849;-0.3255982;1.35928,0.08126444;-0.3801995;1.149738,-0.002667944;-0.3776571;1.089481,-0.1058576;-0.5375679;1.401583,2
7600,330,-1820;18200;-8664,4165;249;2754,-0.1038049;-0.09549358;1.449638,0.06417798;-0.1289046;1.422516,0.1164486;-0.3258356;1.359174,0.08172103;-0.3801203;1.149695,-0.003362992;-0.3772129;1.089365,-0.1058768;-0.5375378;1.401637,2
